# 
ch2a	ch2a avglen	Delay	a	
-1132375.0	10.0	0.1	32.0	12-12-23 19:22:38.153278
-1132375.0	19.166666666666664	0.1	32.0	12-12-23 19:22:38.289245
-1132375.0	28.333333333333332	0.1	32.0	12-12-23 19:22:38.424105
-1132375.0	37.5	0.1	32.0	12-12-23 19:22:38.557834
-1132375.0	46.666666666666664	0.1	32.0	12-12-23 19:22:38.692557
-125828.4	55.833333333333336	0.1	32.0	12-12-23 19:22:38.828459
-125828.4	65.0	0.1	32.0	12-12-23 19:22:38.965677
-125828.4	74.16666666666667	0.1	32.0	12-12-23 19:22:39.101000
-125828.4	83.33333333333333	0.1	32.0	12-12-23 19:22:39.239432
-16431.9	92.5	0.1	32.0	12-12-23 19:22:39.376246
1322106.0	101.66666666666667	0.1	32.0	12-12-23 19:22:39.512340
1322106.0	110.83333333333333	0.1	32.0	12-12-23 19:22:39.649267
1322106.0	120.0	0.1	32.0	12-12-23 19:22:39.785470
