# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.013	0.0	250	250	-7453647.0	-7466732.0	-7473257.0	-7470861.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.9663723	9.9e+37	21.2992386	1714203550.8880234	60.0	2101.020790207902	27-04-24 09:39:10.888090
0.6	0.002	250	250	-7157015.0	-7169648.0	-7175991.0	-7173549.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3817989	9.9e+37	21.3298069	1714203617.3603823	60.0	2101.020790207902	27-04-24 09:40:17.360453
1.2	0.005	250	250	-6780160.0	-6792035.0	-6798091.0	-6795806.0	-8126999.0	-8118082.0	-8117100.0	-8113098.0	-10.7825752	-1.16121043	21.7512467	1714203683.8365192	60.0	2101.020790207902	27-04-24 09:41:23.836581
1.8	0.008	250	250	-6403578.0	-6414710.0	-6420457.0	-6418380.0	-7677211.0	-7668749.0	-7667853.0	-7664059.0	-10.1838673	-1.09689995	22.1123165	1714203750.316552	60.0	2101.020790207902	27-04-24 09:42:30.316615
2.4	0.011	250	250	-6026127.0	-6036461.0	-6041932.0	-6040031.0	-7225799.0	-7217741.0	-7216938.0	-7213290.0	-9.58364054	-1.03243151	22.5108541	1714203816.7900126	60.0	2101.020790207902	27-04-24 09:43:36.790074
3.0	0.014	250	250	-5649243.0	-5658852.0	-5664012.0	-5662299.0	-6774853.0	-6767215.0	-6766462.0	-6763015.0	-8.98448217	-0.967962376	22.7903766	1714203883.270015	60.0	2101.020790207902	27-04-24 09:44:43.270076
3.6	0.017	250	250	-5272640.0	-5281478.0	-5286313.0	-5284798.0	-6323395.0	-6316134.0	-6315518.0	-6312230.0	-8.38562672	-0.903474736	22.4913057	1714203949.7765276	60.0	2101.020790207902	27-04-24 09:45:49.776593
4.2	0.02	250	250	-4895672.0	-4903814.0	-4908301.0	-4906958.0	-5871196.0	-5864384.0	-5863842.0	-5860743.0	-7.78626179	-0.838877268	22.3483343	1714204016.25116	60.0	2101.020790207902	27-04-24 09:46:56.251222
4.8	0.024	250	250	-4518980.0	-4526374.0	-4530509.0	-4529372.0	-5419789.0	-5413464.0	-5412918.0	-5410059.0	-7.18728209	-0.774378677	22.1711533	1714204082.72471	60.0	2101.020790207902	27-04-24 09:48:02.724772
5.4	0.027	250	250	-4141885.0	-4148525.0	-4152356.0	-4151398.0	-4967420.0	-4961542.0	-4961065.0	-4958412.0	-6.58774611	-0.70974648	21.9344647	1714204149.210709	60.0	2101.020790207902	27-04-24 09:49:09.210771
5.999	0.03	250	250	-3765295.0	-3771188.0	-3774677.0	-3773920.0	-4515654.0	-4510205.0	-4509780.0	-4507334.0	-5.98884277	-0.64520914	21.6008009	1714204215.7055867	60.0	2101.020790207902	27-04-24 09:50:15.705648
6.6	0.033	250	250	-3388188.0	-3393353.0	-3396505.0	-3395948.0	-4063468.0	-4058456.0	-4058095.0	-4055863.0	-5.38928776	-0.580610939	21.6788028	1714204282.1810734	60.0	2101.020790207902	27-04-24 09:51:22.181136
