# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.1	0.0	250	250	-7441495.0	-7455019.0	-7462131.0	-7459808.0	-7445059.0	-7439159.0	-7438081.0	-7435361.0	-11.8858588	29.5792904	6	25.999999999999996	11-03-24 17:21:07.181024
0.601	0.002	250	250	-7160024.0	-7172661.0	-7179209.0	-7176594.0	-7179214.0	-7173524.0	-7172505.0	-7169811.0	-11.3864064	29.5110975	6	25.999999999999996	11-03-24 17:21:14.655476
1.201	0.005	250	250	-6785169.0	-6797081.0	-6803305.0	-6800877.0	-6803393.0	-6797945.0	-6796987.0	-6794400.0	-10.7900628	29.3688832	6	25.999999999999996	11-03-24 17:21:21.932227
1.8	0.008	250	250	-6408971.0	-6420126.0	-6426041.0	-6423814.0	-6426217.0	-6420982.0	-6420112.0	-6417661.0	-10.1918808	29.4226309	6	25.999999999999996	11-03-24 17:21:29.203300
2.401	0.012	250	250	-6031558.0	-6041977.0	-6047508.0	-6045504.0	-6047776.0	-6042786.0	-6041986.0	-6039680.0	-9.59168811	29.3940636	6	25.999999999999996	11-03-24 17:21:36.473223
3.001	0.015	250	250	-5654659.0	-5664327.0	-5669508.0	-5667716.0	-5669890.0	-5665116.0	-5664387.0	-5662201.0	-8.99242263	29.4023574	6	25.999999999999996	11-03-24 17:21:44.249651
3.601	0.018	250	250	-5277834.0	-5286745.0	-5291613.0	-5290005.0	-5292116.0	-5287590.0	-5286932.0	-5284834.0	-8.39332879	29.4044996	6	25.999999999999996	11-03-24 17:21:51.542744
4.201	0.021	250	250	-4900665.0	-4908845.0	-4913401.0	-4911953.0	-4913948.0	-4909670.0	-4909089.0	-4907100.0	-7.79360576	29.391299	6	25.999999999999996	11-03-24 17:21:59.101269
4.8	0.024	250	250	-4523786.0	-4531210.0	-4535448.0	-4534190.0	-4536098.0	-4532066.0	-4531566.0	-4529660.0	-7.19445323	29.3931421	6	25.999999999999996	11-03-24 17:22:06.500206
5.401	0.027	250	250	-4146458.0	-4153121.0	-4157017.0	-4155974.0	-4157775.0	-4153987.0	-4153576.0	-4151800.0	-6.59448888	29.3940636	6	25.999999999999996	11-03-24 17:22:13.863294
6.0	0.03	250	250	-3769539.0	-3775468.0	-3779017.0	-3778176.0	-3779867.0	-3776324.0	-3775998.0	-3774310.0	-5.99519072	29.4005143	6	25.999999999999996	11-03-24 17:22:21.339469
6.6	0.033	250	250	-3392178.0	-3397358.0	-3400569.0	-3399943.0	-3401516.0	-3398221.0	-3397959.0	-3396403.0	-5.39520013	29.4622566	6	25.999999999999996	11-03-24 17:22:29.005519
7.2	0.036	250	250	-3015346.0	-3019770.0	-3022654.0	-3022223.0	-3023703.0	-3020619.0	-3020450.0	-3019003.0	-4.79606848	29.4475122	6	25.999999999999996	11-03-24 17:22:36.425389
7.801	0.039	250	250	-2637702.0	-2641383.0	-2643948.0	-2643693.0	-2645077.0	-2642234.0	-2642148.0	-2640821.0	-4.19564947	29.441983	6	25.999999999999996	11-03-24 17:22:43.798804
8.4	0.042	250	250	-2260872.0	-2263811.0	-2266052.0	-2265999.0	-2267268.0	-2264677.0	-2264652.0	-2263444.0	-3.59656305	29.5654675	6	25.999999999999996	11-03-24 17:22:51.026089
9.0	0.045	250	250	-1884190.0	-1886384.0	-1888290.0	-1888432.0	-1889604.0	-1887252.0	-1887305.0	-1886203.0	-2.99766805	29.6809575	6	25.999999999999996	11-03-24 17:22:58.595121
9.6	0.048	250	250	-1506996.0	-1508427.0	-1510002.0	-1510344.0	-1511418.0	-1509304.0	-1509434.0	-1508443.0	-2.39795808	29.6327389	6	25.999999999999996	11-03-24 17:23:06.202578
10.2	0.051	250	250	-1129613.0	-1130307.0	-1131543.0	-1132088.0	-1133053.0	-1131181.0	-1131389.0	-1130505.0	-1.79797003	29.7248916	6	25.999999999999996	11-03-24 17:23:13.763732
10.801	0.055	250	250	-752176.5	-752116.7	-753029.7	-753771.0	-754633.9	-752997.8	-753285.5	-752509.5	-1.19783595	29.8624982	6	25.999999999999996	11-03-24 17:23:21.041065
11.401	0.058	250	250	-375187.9	-374380.8	-374964.2	-375903.2	-376668.8	-375280.3	-375648.9	-374968.7	-0.598456679	29.9740029	6	25.999999999999996	11-03-24 17:23:28.317735
12.001	0.061	250	250	1813.736	3369.104	3114.04	1987.272	1316.012	2464.348	2021.528	2580.176	0.000989368783	29.9368426	6	25.999999999999996	11-03-24 17:23:35.491727
12.6	0.064	250	250	378613.4	380912.1	380984.9	379672.6	379102.4	380001.8	379484.1	379935.1	0.600144303	30.1114066	6	25.999999999999996	11-03-24 17:23:43.039873
13.2	0.067	250	250	755772.2	758827.6	759225.8	757718.8	757256.8	757909.9	757313.3	757650.1	1.19977674	30.1644621	6	25.999999999999996	11-03-24 17:23:50.245035
13.799	0.07	250	250	1132464.0	1136258.0	1136988.0	1135286.0	1134925.0	1135326.0	1134660.0	1134891.0	1.79865178	30.2019669	6	25.999999999999996	11-03-24 17:23:57.419620
14.399	0.073	250	250	1509537.0	1514077.0	1515137.0	1513239.0	1512976.0	1513146.0	1512403.0	1512531.0	2.3982485	30.1723979	6	25.999999999999996	11-03-24 17:24:04.846040
14.999	0.076	250	250	1886448.0	1891738.0	1893133.0	1891035.0	1890880.0	1890806.0	1889969.0	1889988.0	2.99748829	30.3400942	6	25.999999999999996	11-03-24 17:24:12.428468
15.6	0.079	250	250	2264116.0	2270149.0	2271872.0	2269576.0	2269539.0	2269223.0	2268322.0	2268220.0	3.59786785	30.406871	6	25.999999999999996	11-03-24 17:24:20.103020
16.2	0.082	250	250	2641421.0	2648217.0	2650265.0	2647771.0	2647834.0	2647270.0	2646287.0	2646083.0	4.19784554	30.3205874	6	25.999999999999996	11-03-24 17:24:27.762503
16.8	0.085	250	250	3018389.0	3025924.0	3028316.0	3025618.0	3025771.0	3024966.0	3023918.0	3023601.0	4.7970505	30.439802	6	25.999999999999996	11-03-24 17:24:35.265438
17.4	0.088	250	250	3395590.0	3403875.0	3406599.0	3403697.0	3403971.0	3402927.0	3401792.0	3401374.0	5.39673473	30.5267033	6	25.999999999999996	11-03-24 17:24:43.177710
18.0	0.092	250	250	3772691.0	3781727.0	3784789.0	3781681.0	3782056.0	3780762.0	3779559.0	3779026.0	5.99636084	30.5285328	6	25.999999999999996	11-03-24 17:24:50.585161
18.6	0.095	250	250	4149765.0	4159541.0	4162954.0	4159658.0	4160108.0	4158577.0	4157297.0	4156658.0	6.59584984	30.4736477	6	25.999999999999996	11-03-24 17:24:58.096187
19.2	0.098	250	250	4526437.0	4536996.0	4540719.0	4537218.0	4537801.0	4536013.0	4534651.0	4533900.0	7.1946893	30.4568853	6	25.999999999999996	11-03-24 17:25:05.699557
19.8	0.101	250	250	4903878.0	4915170.0	4919192.0	4915526.0	4916211.0	4914187.0	4912752.0	4911883.0	7.79487194	30.6383028	6	25.999999999999996	11-03-24 17:25:13.264669
