# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	215.081427	219.94672	214.930849	215.018887	20.1619836	1718920944.576176	-11.9614877	-7454029.0	-7467073.0	-7473464.0	-7471252.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	3101.030690306903	0.0	21-06-24 00:02:31.255250
0.6	0.002	250	250	1638	1638	1638	1638	214.766343	219.662211	214.652769	214.751805	20.1523053	1718920984.180796	-11.3814672	-7156090.0	-7168642.0	-7174945.0	-7172672.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	3101.030690306903	0.025	21-06-24 00:03:10.858052
1.2	0.005	250	250	3276	3276	3276	3276	214.771942	219.694006	214.68155	214.771001	20.1817236	1718921023.777993	-10.7825848	-6779518.0	-6791329.0	-6797287.0	-6795200.0	-1.16077854	-8122757.0	-8113933.0	-8112883.0	-8109031.0	20	3101.030690306903	0.05	21-06-24 00:03:50.467959
1.8	0.008	250	250	4915	4915	4915	4915	212.64843	212.477803	212.470162	212.462243	20.2141126	1718921063.3976843	-10.1839731	-6403087.0	-6414139.0	-6419773.0	-6417898.0	-1.09655019	-7673230.0	-7664807.0	-7663841.0	-7660204.0	20	3101.030690306903	0.075	21-06-24 00:04:30.086833
2.401	0.012	250	250	6553	6553	6553	6553	200.142663	199.980305	199.974313	199.967232	20.2097046	1718921103.0086062	-9.58385328	-6025692.0	-6036033.0	-6041341.0	-6039621.0	-1.03204263	-7221770.0	-7213762.0	-7212882.0	-7209434.0	20	3101.030690306903	0.1	21-06-24 00:05:09.698973
3.0	0.015	250	250	8191	8191	8191	8191	187.634416	187.481788	187.47803	187.471131	20.189773	1718921142.6241484	-8.98478153	-5648972.0	-5658534.0	-5663545.0	-5662032.0	-0.967656788	-6771158.0	-6763584.0	-6762799.0	-6759514.0	20	3101.030690306903	0.125	21-06-24 00:05:49.307378
3.6	0.018	250	250	9830	9830	9830	9830	175.122743	174.979269	174.978107	174.971425	20.1945642	1718921182.2331383	-8.38598476	-5272426.0	-5281267.0	-5285965.0	-5284592.0	-0.903237051	-6320317.0	-6313157.0	-6312430.0	-6309359.0	20	3101.030690306903	0.15	21-06-24 00:06:28.924131
4.2	0.021	250	250	11468	11468	11468	11468	162.617954	162.482883	162.484079	162.478157	20.1865149	1718921221.8492374	-7.78663171	-4895526.0	-4903592.0	-4908007.0	-4906820.0	-0.838739774	-5868922.0	-5862199.0	-5861529.0	-5858606.0	20	3101.030690306903	0.175	21-06-24 00:07:08.539485
4.8	0.024	250	250	13107	13107	13107	13107	150.103652	149.976989	149.980906	149.974734	20.1706079	1718921261.4703112	-7.18783062	-4518985.0	-4526315.0	-4530394.0	-4529384.0	-0.774254257	-5417659.0	-5411366.0	-5410751.0	-5408043.0	20	3101.030690306903	0.2	21-06-24 00:07:48.161178
5.4	0.027	250	250	14745	14745	14745	14745	137.599017	137.481024	137.485154	137.479153	20.1797113	1718921301.0832427	-6.58814277	-4141860.0	-4148439.0	-4152190.0	-4151370.0	-0.709606358	-4965170.0	-4959321.0	-4958795.0	-4956203.0	20	3101.030690306903	0.225	21-06-24 00:08:27.774206
