# 
A1	f1	A2	f2	Delay	a	
0	10000000.0	1.0	100000.0	0.2	2.5125628140703515	10-04-24 17:30:44.109958
0	10000000.0	1.0	1164285.7142857143	0.2	2.5125628140703515	10-04-24 17:30:44.337566
0	10000000.0	1.0	2228571.4285714286	0.2	2.5125628140703515	10-04-24 17:30:44.567403
0	10000000.0	1.0	3292857.1428571427	0.2	2.5125628140703515	10-04-24 17:30:44.796095
0	10000000.0	1.0	4357142.857142857	0.2	2.5125628140703515	10-04-24 17:30:45.028288
0	10000000.0	1.0	5421428.571428572	0.2	2.5125628140703515	10-04-24 17:30:45.256450
0	10000000.0	1.0	6485714.285714285	0.2	2.5125628140703515	10-04-24 17:30:45.485621
0	10000000.0	1.0	7550000.0	0.2	2.5125628140703515	10-04-24 17:30:45.713960
0	10000000.0	1.0	8614285.714285715	0.2	2.5125628140703515	10-04-24 17:30:45.942674
0	10000000.0	1.0	9678571.42857143	0.2	2.5125628140703515	10-04-24 17:30:46.171265
0	10000000.0	1.0	10742857.142857144	0.2	2.5125628140703515	10-04-24 17:30:46.398498
0	10000000.0	1.0	11807142.857142856	0.2	2.5125628140703515	10-04-24 17:30:46.625739
0	10000000.0	1.0	12871428.57142857	0.2	2.5125628140703515	10-04-24 17:30:46.852343
0	10000000.0	1.0	13935714.285714285	0.2	2.5125628140703515	10-04-24 17:30:47.080306
0	10000000.0	1.0	15000000.0	0.2	2.5125628140703515	10-04-24 17:30:47.312327
