# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.082	0.0	250	250	-7450123.0	-7463390.0	-7470061.0	-7467752.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.9470178	1713961699.921896	6	49.99999999999999	24-04-24 14:28:19.921953
0.6	0.002	250	250	-7153509.0	-7166064.0	-7172470.0	-7169992.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.9685785	1713961706.690564	6	49.99999999999999	24-04-24 14:28:26.690633
1.2	0.005	250	250	-6778586.0	-6790403.0	-6796443.0	-6794159.0	-8123731.0	-8115146.0	-8114174.0	-8110170.0	-1.16076691	21.8749572	1713961713.4688416	6	49.99999999999999	24-04-24 14:28:33.468898
1.8	0.008	250	250	-6402685.0	-6413751.0	-6419459.0	-6417387.0	-7672979.0	-7664826.0	-7663900.0	-7660084.0	-1.09637005	21.8995843	1713961720.250727	6	49.99999999999999	24-04-24 14:28:40.250786
2.401	0.011	250	250	-6025553.0	-6035860.0	-6041303.0	-6039376.0	-7221597.0	-7213774.0	-7212950.0	-7209328.0	-1.03187582	21.9130957	1713961727.0318122	6	49.99999999999999	24-04-24 14:28:47.032072
3.0	0.015	250	250	-5648983.0	-5658553.0	-5663611.0	-5661923.0	-6770219.0	-6762753.0	-6761970.0	-6758563.0	-0.967368272	21.9542047	1713961733.8133125	6	49.99999999999999	24-04-24 14:28:53.813371
3.6	0.018	250	250	-5272494.0	-5281319.0	-5286110.0	-5284557.0	-6318603.0	-6311551.0	-6310888.0	-6307666.0	-0.902829296	21.9562171	1713961740.5965307	6	49.99999999999999	24-04-24 14:29:00.596582
4.2	0.021	250	250	-4895642.0	-4903723.0	-4908197.0	-4906847.0	-5867494.0	-5860854.0	-5860266.0	-5857223.0	-0.838387493	21.9424182	1713961747.3819728	6	49.99999999999999	24-04-24 14:29:07.382034
4.8	0.024	250	250	-4519058.0	-4526394.0	-4530548.0	-4529391.0	-5416290.0	-5410034.0	-5409550.0	-5406666.0	-0.773892694	21.8928765	1713961754.1742096	6	49.99999999999999	24-04-24 14:29:14.174259
5.4	0.027	250	250	-4142025.0	-4148642.0	-4152441.0	-4151484.0	-4964548.0	-4958733.0	-4958293.0	-4955601.0	-0.709380356	21.8692077	1713961760.9563317	6	49.99999999999999	24-04-24 14:29:20.956391
6.0	0.03	250	250	-3765413.0	-3771287.0	-3774761.0	-3773994.0	-4513156.0	-4507782.0	-4507391.0	-4504908.0	-0.644880324	21.8639373	1713961767.739813	6	49.99999999999999	24-04-24 14:29:27.739870
6.6	0.033	250	250	-3388386.0	-3393524.0	-3396665.0	-3396096.0	-4061272.0	-4056307.0	-4055996.0	-4053702.0	-0.580322998	21.841035	1713961774.5282192	6	49.99999999999999	24-04-24 14:29:34.528270
7.199	0.036	250	250	-3011847.0	-3016236.0	-3019061.0	-3018675.0	-3610177.0	-3605660.0	-3605423.0	-3603313.0	-0.515876603	21.8948889	1713961781.3125203	6	49.99999999999999	24-04-24 14:29:41.312572
7.8	0.039	250	250	-2634494.0	-2638141.0	-2640642.0	-2640437.0	-3158121.0	-3153992.0	-3153846.0	-3151908.0	-0.451290764	21.9076336	1713961788.0942032	6	49.99999999999999	24-04-24 14:29:48.094264
8.4	0.042	250	250	-2258005.0	-2260914.0	-2263078.0	-2263077.0	-2707135.0	-2703457.0	-2703383.0	-2701650.0	-0.386871268	21.8777361	1713961794.894846	6	49.99999999999999	24-04-24 14:29:54.894900
8.999	0.045	250	250	-1881567.0	-1883723.0	-1885580.0	-1885761.0	-2256079.0	-2252806.0	-2252815.0	-2251252.0	-0.322429702	21.8523424	1713961801.6989465	6	49.99999999999999	24-04-24 14:30:01.699007
9.599	0.048	250	250	-1504723.0	-1506128.0	-1507683.0	-1508042.0	-1804510.0	-1801638.0	-1801730.0	-1800393.0	-0.257908199	21.9092627	1713961808.5037835	6	49.99999999999999	24-04-24 14:30:08.503844
10.199	0.051	250	250	-1127644.0	-1128309.0	-1129530.0	-1130085.0	-1352686.0	-1350255.0	-1350408.0	-1349252.0	-0.193366514	21.9522882	1713961815.288462	6	49.99999999999999	24-04-24 14:30:15.288550
