# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.103	0.0	250	250	-7445431.0	-7458864.0	-7465867.0	-7463684.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.5288361	1714062299.0064108	6	59.00000000000001	25-04-24 18:24:59.006477
0.6	0.002	250	250	-7154050.0	-7166592.0	-7173069.0	-7170624.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.5402393	1714062305.7795722	6	59.00000000000001	25-04-24 18:25:05.779628
1.2	0.005	250	250	-6779047.0	-6790853.0	-6796985.0	-6794721.0	-8124882.0	-8115972.0	-8115006.0	-8110950.0	-1.16087612	21.589781	1714062312.5585563	6	59.00000000000001	25-04-24 18:25:12.558613
1.8	0.008	250	250	-6403044.0	-6414090.0	-6419903.0	-6417816.0	-7674173.0	-7665708.0	-7664768.0	-7660938.0	-1.09647636	21.6593502	1714062319.3404937	6	59.00000000000001	25-04-24 18:25:19.340548
2.4	0.012	250	250	-6025905.0	-6036235.0	-6041697.0	-6039821.0	-7222195.0	-7214116.0	-7213271.0	-7209637.0	-1.03189481	21.7409934	1714062326.1432822	6	59.00000000000001	25-04-24 18:25:26.143333
3.0	0.015	250	250	-5649369.0	-5658942.0	-5664084.0	-5662384.0	-6770911.0	-6763272.0	-6762483.0	-6759067.0	-0.967416236	21.7685911	1714062332.924386	6	59.00000000000001	25-04-24 18:25:32.924440
3.6	0.018	250	250	-5272873.0	-5281734.0	-5286541.0	-5285014.0	-6319619.0	-6312446.0	-6311722.0	-6308465.0	-0.90294679	21.8386394	1714062339.7060258	6	59.00000000000001	25-04-24 18:25:39.706082
4.2	0.021	250	250	-4895980.0	-4904094.0	-4908569.0	-4907243.0	-5867805.0	-5861032.0	-5860403.0	-5857354.0	-0.838400544	21.9143414	1714062346.4889739	6	59.00000000000001	25-04-24 18:25:46.489031
4.8	0.024	250	250	-4519397.0	-4526760.0	-4530920.0	-4529780.0	-5416497.0	-5410149.0	-5409613.0	-5406742.0	-0.77392316	21.8576128	1714062353.2729516	6	59.00000000000001	25-04-24 18:25:53.273007
5.4	0.027	250	250	-4142321.0	-4148936.0	-4152774.0	-4151839.0	-4964704.0	-4958779.0	-4958328.0	-4955676.0	-0.70938656	21.8891393	1714062360.0574331	6	59.00000000000001	25-04-24 18:26:00.057487
5.999	0.03	250	250	-3765753.0	-3771615.0	-3775155.0	-3774387.0	-4513446.0	-4507973.0	-4507591.0	-4505078.0	-0.644918865	21.9827607	1714062366.8366725	6	59.00000000000001	25-04-24 18:26:06.836729
6.6	0.033	250	250	-3388669.0	-3393808.0	-3397006.0	-3396425.0	-4061535.0	-4056507.0	-4056212.0	-4053904.0	-0.58035537	22.0008717	1714062373.6384318	6	59.00000000000001	25-04-24 18:26:13.638487
7.199	0.036	250	250	-3012172.0	-3016570.0	-3019444.0	-3019054.0	-3610339.0	-3605720.0	-3605493.0	-3603372.0	-0.515887289	22.0516591	1714062380.4237344	6	59.00000000000001	25-04-24 18:26:20.423791
7.8	0.039	250	250	-2634780.0	-2638439.0	-2640976.0	-2640790.0	-3158113.0	-3153934.0	-3153792.0	-3151873.0	-0.451289571	22.1241989	1714062387.2066252	6	59.00000000000001	25-04-24 18:26:27.206686
8.399	0.042	250	250	-2258328.0	-2261252.0	-2263450.0	-2263455.0	-2707020.0	-2703268.0	-2703183.0	-2701477.0	-0.386838639	22.1612833	1714062393.9908595	6	59.00000000000001	25-04-24 18:26:33.990917
8.999	0.045	250	250	-1881920.0	-1884087.0	-1885976.0	-1886157.0	-2256003.0	-2252691.0	-2252687.0	-2251156.0	-0.322412457	22.2246238	1714062400.7695148	6	59.00000000000001	25-04-24 18:26:40.769571
9.599	0.048	250	250	-1505057.0	-1506484.0	-1508045.0	-1508411.0	-1804416.0	-1801535.0	-1801610.0	-1800280.0	-0.257890251	22.306842	1714062407.5533607	6	59.00000000000001	25-04-24 18:26:47.553414
10.199	0.051	250	250	-1127931.0	-1128614.0	-1129842.0	-1130399.0	-1352536.0	-1350098.0	-1350246.0	-1349101.0	-0.193339489	22.3414349	1714062414.3333964	6	59.00000000000001	25-04-24 18:26:54.333451
10.799	0.055	250	250	-750745.3	-750680.9	-751588.9	-752339.7	-900558.7	-898547.1	-898781.7	-897814.9	-0.128766443	22.4275819	1714062421.1423178	6	59.00000000000001	25-04-24 18:27:01.142377
11.399	0.058	250	250	-374019.1	-373219.6	-373795.3	-374730.5	-449093.6	-447521.1	-447834.6	-447044.6	-0.0642733678	22.4173286	1714062427.9243867	6	59.00000000000001	25-04-24 18:27:07.924442
11.999	0.061	250	250	2843.704	4392.024	4135.78	3017.032	2541.2	3680.076	3294.732	3898.028	0.00025776337	22.4195325	1714062434.7044992	6	59.00000000000001	25-04-24 18:27:14.704561
12.599	0.064	250	250	379530.5	381813.6	381880.3	380583.0	453975.0	454680.6	454215.6	454608.6	0.0647522461	22.4877602	1714062441.487432	6	59.00000000000001	25-04-24 18:27:21.487491
13.199	0.067	250	250	756513.8	759535.0	759933.5	758448.6	905781.1	906049.5	905497.4	905730.5	0.129291934	22.5853104	1714062448.270666	6	59.00000000000001	25-04-24 18:27:28.270727
