# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.088	0.0	250	250	-7450283.0	-7463671.0	-7470403.0	-7468098.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8890245	9.9e+37	20.9021385	1711525563.9753134	6	199.0	27-03-24 08:46:03.975376
0.6	0.002	250	250	-7154180.0	-7166847.0	-7173170.0	-7170728.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3769407	9.9e+37	20.9328984	1711525571.806471	6	199.0	27-03-24 08:46:11.806529
1.2	0.005	250	250	-6779002.0	-6790929.0	-6796950.0	-6794668.0	-8125454.0	-8116490.0	-8115626.0	-8111505.0	-10.7801418	-1.16087823	20.9646166	1711525579.8465657	6	199.0	27-03-24 08:46:19.846620
1.8	0.008	250	250	-6402994.0	-6414162.0	-6419840.0	-6417795.0	-7674781.0	-7666280.0	-7665466.0	-7661557.0	-10.1822774	-1.09647173	20.9626042	1711525587.6797442	6	199.0	27-03-24 08:46:27.679797
2.401	0.011	250	250	-6025791.0	-6036232.0	-6041578.0	-6039701.0	-7222622.0	-7214558.0	-7213788.0	-7210047.0	-9.58251927	-1.03186938	20.9146916	1711525595.698007	6	199.0	27-03-24 08:46:35.698091
3.001	0.015	250	250	-5649152.0	-5658853.0	-5663862.0	-5662185.0	-6770826.0	-6763208.0	-6762502.0	-6758961.0	-8.98369088	-0.967331561	20.8981138	1711525603.509438	6	199.0	27-03-24 08:46:43.509493
3.6	0.018	250	250	-5272696.0	-5281636.0	-5286331.0	-5284845.0	-6319786.0	-6312604.0	-6312004.0	-6308656.0	-8.38512861	-0.902909244	20.8160873	1711525611.5625935	6	199.0	27-03-24 08:46:51.562681
4.2	0.021	250	250	-4895759.0	-4903962.0	-4908303.0	-4907013.0	-5868149.0	-5861405.0	-5860853.0	-5857719.0	-7.78587527	-0.838393797	20.8306528	1711525619.394313	6	199.0	27-03-24 08:46:59.394369
4.8	0.024	250	250	-4519246.0	-4526695.0	-4530718.0	-4529611.0	-5416856.0	-5410491.0	-5410023.0	-5407094.0	-7.18721465	-0.773918288	20.7996054	1711525627.4231389	6	199.0	27-03-24 08:47:07.423195
5.4	0.027	250	250	-4142207.0	-4148926.0	-4152652.0	-4151711.0	-4965069.0	-4959155.0	-4958758.0	-4956053.0	-6.58772833	-0.70937607	20.8345816	1711525635.2539103	6	199.0	27-03-24 08:47:15.253963
6.0	0.03	250	250	-3765515.0	-3771480.0	-3774880.0	-3774140.0	-4513604.0	-4508124.0	-4507795.0	-4505254.0	-5.98885693	-0.644877626	20.8022885	1711525643.2729156	6	199.0	27-03-24 08:47:23.272972
6.6	0.033	250	250	-3388482.0	-3393685.0	-3396799.0	-3396221.0	-4061815.0	-4056753.0	-4056509.0	-4054150.0	-5.38938188	-0.580338207	20.8177164	1711525651.347495	6	199.0	27-03-24 08:47:31.347549
7.199	0.036	250	250	-3011928.0	-3016373.0	-3019171.0	-3018791.0	-3610588.0	-3605972.0	-3605788.0	-3603619.0	-4.79065328	-0.515873477	20.8257657	1711525659.3793726	6	199.0	27-03-24 08:47:39.379431
7.8	0.039	250	250	-2634545.0	-2638241.0	-2640696.0	-2640529.0	-3158314.0	-3154125.0	-3154020.0	-3152060.0	-4.19069522	-0.451276917	20.8315152	1711525667.2371967	6	199.0	27-03-24 08:47:47.237251
8.4	0.042	250	250	-2258084.0	-2261034.0	-2263188.0	-2263186.0	-2707155.0	-2703409.0	-2703375.0	-2701592.0	-3.5921043	-0.386810505	20.8525968	1711525675.2650821	6	199.0	27-03-24 08:47:55.265137
8.999	0.045	250	250	-1881577.0	-1883777.0	-1885606.0	-1885799.0	-2255780.0	-2252467.0	-2252501.0	-2250936.0	-2.99352321	-0.322336147	20.9305028	1711525683.307075	6	199.0	27-03-24 08:48:03.307131
9.599	0.048	250	250	-1504673.0	-1506116.0	-1507634.0	-1508011.0	-1804054.0	-1801171.0	-1801276.0	-1799908.0	-2.39431648	-0.25781256	20.9726659	1711525691.1208627	6	199.0	27-03-24 08:48:11.120922
10.199	0.051	250	250	-1127599.0	-1128291.0	-1129493.0	-1130056.0	-1352211.0	-1349752.0	-1349928.0	-1348745.0	-1.79476278	-0.193261044	21.0136791	1711525698.956984	6	199.0	27-03-24 08:48:18.957065
10.8	0.054	250	250	-750378.3	-750315.2	-751203.6	-751955.8	-900155.4	-898130.8	-898383.6	-897382.3	-1.1950136	-0.12868168	20.9749657	1711525706.9850926	6	199.0	27-03-24 08:48:26.985153
11.4	0.058	250	250	-373630.3	-372830.2	-373397.9	-374341.4	-448689.3	-447106.8	-447421.1	-446626.5	-0.5960143	-0.0641898518	20.9690245	1711525714.8177567	6	199.0	27-03-24 08:48:34.817819
12.0	0.061	250	250	3237.22	4784.692	4533.94	3406.452	2932.596	4081.972	3689.372	4280.48	0.00314822878	0.000336274066	20.8788529	1711525722.8917737	6	199.0	27-03-24 08:48:42.891828
12.599	0.064	250	250	379952.6	382239.0	382311.8	381011.3	454390.5	455089.1	454622.9	455038.8	0.602119856	0.0648269331	20.8598795	1711525730.9293938	6	199.0	27-03-24 08:48:50.929456
13.199	0.067	250	250	756995.6	760029.9	760418.0	758935.8	906244.3	906518.4	905972.8	906186.2	1.20159608	0.129367291	20.8079422	1711525738.9523935	6	199.0	27-03-24 08:48:58.952454
13.799	0.07	250	250	1133497.0	1137270.0	1137978.0	1136314.0	1357391.0	1357251.0	1356643.0	1356669.0	1.80019269	0.193828425	20.7929934	1711525747.0376241	6	199.0	27-03-24 08:49:07.037680
14.399	0.073	250	250	1510344.0	1514874.0	1515899.0	1514039.0	1809095.0	1808506.0	1807839.0	1807649.0	2.39935259	0.258350306	20.8371689	1711525755.1093776	6	199.0	27-03-24 08:49:15.109431
14.999	0.076	250	250	1887023.0	1892293.0	1893640.0	1891597.0	2260377.0	2259342.0	2258596.0	2258220.0	2.99820748	0.322808882	20.9025218	1711525763.170844	6	199.0	27-03-24 08:49:23.170900
15.599	0.079	250	250	2264428.0	2270449.0	2272114.0	2269882.0	2712625.0	2711162.0	2710335.0	2709769.0	3.59817458	0.387404801	20.9346233	1711525771.0017214	6	199.0	27-03-24 08:49:31.001778
16.2	0.082	250	250	2641254.0	2648026.0	2650008.0	2647589.0	3164124.0	3162235.0	3161355.0	3160590.0	4.19731231	0.451900129	20.9898186	1711525779.0310707	6	199.0	27-03-24 08:49:39.031127
16.8	0.085	250	250	3017865.0	3025362.0	3027683.0	3025079.0	3615332.0	3612991.0	3612045.0	3611106.0	4.79602222	0.51636115	21.0509552	1711525787.0740685	6	199.0	27-03-24 08:49:47.074123
