# 
ch2a	ch2a avglen	Delay	a	
1227167.0	10.0	0.1	0	12-12-23 19:51:27.472133
1602354.0	10.0	0.1	0	12-12-23 19:51:27.593758
1077584.0	10.0	0.1	0	12-12-23 19:51:27.715306
-25114.2	10.0	0.1	0	12-12-23 19:51:27.837104
-1110109.0	10.0	0.1	0	12-12-23 19:51:27.958799
-1590880.0	10.0	0.1	0	12-12-23 19:51:28.080507
-1158023.0	10.0	0.1	0	12-12-23 19:51:28.201791
-92720.4	10.0	0.1	0	12-12-23 19:51:28.323393
1026770.0	10.0	0.1	0	12-12-23 19:51:28.445261
1599996.0	10.0	0.1	0	12-12-23 19:51:28.567233
1269000.0	10.0	0.1	0	12-12-23 19:51:28.688724
254977.3	10.0	0.1	0	12-12-23 19:51:28.809971
-932764.1	10.0	0.1	0	12-12-23 19:51:28.931655
-1564958.0	10.0	0.1	0	12-12-23 19:51:29.053218
-1330310.0	10.0	0.1	0	12-12-23 19:51:29.175205
-370829.7	10.0	0.1	0	12-12-23 19:51:29.297456
836359.3	10.0	0.1	0	12-12-23 19:51:29.418979
1550177.0	10.0	0.1	0	12-12-23 19:51:29.541047
1421755.0	10.0	0.1	0	12-12-23 19:51:29.662506
481903.8	10.0	0.1	0	12-12-23 19:51:29.784537
-705531.4	10.0	0.1	0	12-12-23 19:51:29.906281
-1490997.0	10.0	0.1	0	12-12-23 19:51:30.027863
-1441532.0	10.0	0.1	0	12-12-23 19:51:30.149209
-628250.7	10.0	0.1	0	12-12-23 19:51:30.271140
592262.9	10.0	0.1	0	12-12-23 19:51:30.392675
1452116.0	10.0	0.1	0	12-12-23 19:51:30.514149
1514796.0	10.0	0.1	0	12-12-23 19:51:30.636191
728018.9	10.0	0.1	0	12-12-23 19:51:30.758012
-443778.2	10.0	0.1	0	12-12-23 19:51:30.879995
-1393965.0	10.0	0.1	0	12-12-23 19:51:31.001483
-1535511.0	10.0	0.1	0	12-12-23 19:51:31.123424
-835117.8	10.0	0.1	0	12-12-23 19:51:31.245508
322384.1	10.0	0.1	0	12-12-23 19:51:31.366918
1338134.0	10.0	0.1	0	12-12-23 19:51:31.488749
1582740.0	10.0	0.1	0	12-12-23 19:51:31.610426
966922.3	10.0	0.1	0	12-12-23 19:51:31.731869
-216148.6	10.0	0.1	0	12-12-23 19:51:31.853203
-1212418.0	10.0	0.1	0	12-12-23 19:51:31.974957
-1583158.0	10.0	0.1	0	12-12-23 19:51:32.097178
-1059793.0	10.0	0.1	0	12-12-23 19:51:32.219115
90989.9	10.0	0.1	0	12-12-23 19:51:32.340776
1171868.0	10.0	0.1	0	12-12-23 19:51:32.462434
1606574.0	10.0	0.1	0	12-12-23 19:51:32.584651
1142432.0	10.0	0.1	0	12-12-23 19:51:32.706570
56665.3	10.0	0.1	0	12-12-23 19:51:32.828399
-1050107.0	10.0	0.1	0	12-12-23 19:51:32.949764
-1587394.0	10.0	0.1	0	12-12-23 19:51:33.071958
-1211958.0	10.0	0.1	0	12-12-23 19:51:33.193695
-174127.9	10.0	0.1	0	12-12-23 19:51:33.315366
1000712.0	1.0	0.1	0	12-12-23 19:51:33.438379
1589506.0	1.0	0.1	0	12-12-23 19:51:33.560048
1322697.0	1.0	0.1	0	12-12-23 19:51:33.682124
296588.2	1.0	0.1	0	12-12-23 19:51:33.804096
-864524.6	1.0	0.1	0	12-12-23 19:51:33.926435
-1544027.0	1.0	0.1	0	12-12-23 19:51:34.048038
-1357564.0	1.0	0.1	0	12-12-23 19:51:34.170073
-402771.0	1.0	0.1	0	12-12-23 19:51:34.291576
765888.6	1.0	0.1	0	12-12-23 19:51:34.413475
1538436.0	1.0	0.1	0	12-12-23 19:51:34.535136
1436901.0	1.0	0.1	0	12-12-23 19:51:34.657111
559932.2	1.0	0.1	0	12-12-23 19:51:34.778914
-660224.4	1.0	0.1	0	12-12-23 19:51:34.900999
-1478166.0	1.0	0.1	0	12-12-23 19:51:35.022755
-1474449.0	1.0	0.1	0	12-12-23 19:51:35.144321
-667058.4	1.0	0.1	0	12-12-23 19:51:35.266326
552709.1	1.0	0.1	0	12-12-23 19:51:35.387774
1437172.0	1.0	0.1	0	12-12-23 19:51:35.509333
1540107.0	1.0	0.1	0	12-12-23 19:51:35.630468
813995.0	1.0	0.1	0	12-12-23 19:51:35.752140
-396549.9	1.0	0.1	0	12-12-23 19:51:35.873883
-1352765.0	1.0	0.1	0	12-12-23 19:51:35.995645
-1556279.0	1.0	0.1	0	12-12-23 19:51:36.117337
-870906.4	1.0	0.1	0	12-12-23 19:51:36.239256
288937.1	1.0	0.1	0	12-12-23 19:51:36.360849
1290498.0	1.0	0.1	0	12-12-23 19:51:36.482296
1596482.0	1.0	0.1	0	12-12-23 19:51:36.603993
1006850.0	1.0	0.1	0	12-12-23 19:51:36.725505
-134744.5	1.0	0.1	0	12-12-23 19:51:36.847579
-1185362.0	1.0	0.1	0	12-12-23 19:51:36.969397
-1586659.0	1.0	0.1	0	12-12-23 19:51:37.091361
-1085215.0	1.0	0.1	0	12-12-23 19:51:37.213216
9320.6	1.0	0.1	0	12-12-23 19:51:37.335169
1138169.0	1.0	0.1	0	12-12-23 19:51:37.457286
1606804.0	1.0	0.1	0	12-12-23 19:51:37.579116
1193340.0	1.0	0.1	0	12-12-23 19:51:37.701012
138375.8	1.0	0.1	0	12-12-23 19:51:37.822790
-1025095.0	1.0	0.1	0	12-12-23 19:51:37.944537
-1581252.0	1.0	0.1	0	12-12-23 19:51:38.065824
-1262947.0	1.0	0.1	0	12-12-23 19:51:38.187712
-255667.8	1.0	0.1	0	12-12-23 19:51:38.309207
934744.9	1.0	0.1	0	12-12-23 19:51:38.431192
1576888.0	1.0	0.1	0	12-12-23 19:51:38.553105
1363098.0	1.0	0.1	0	12-12-23 19:51:38.674901
368699.4	1.0	0.1	0	12-12-23 19:51:38.796425
-808529.5	1.0	0.1	0	12-12-23 19:51:38.918269
-1527482.0	1.0	0.1	0	12-12-23 19:51:39.040502
-1390257.0	1.0	0.1	0	12-12-23 19:51:39.162980
-474357.3	1.0	0.1	0	12-12-23 19:51:39.284979
699994.8	1.0	0.1	0	12-12-23 19:51:39.407346
1516224.0	1.0	0.1	0	12-12-23 19:51:39.529329
1465556.0	1.0	0.1	0	12-12-23 19:51:39.651518
576336.7	1.0	0.1	0	12-12-23 19:51:39.773296
-562722.9	1.0	0.1	0	12-12-23 19:51:39.895137
-1451332.0	1.0	0.1	0	12-12-23 19:51:40.017239
-1502259.0	1.0	0.1	0	12-12-23 19:51:40.138859
-691464.4	1.0	0.1	0	12-12-23 19:51:40.260760
498332.8	100.0	0.1	0	12-12-23 19:51:40.385015
1430394.0	100.0	0.1	0	12-12-23 19:51:40.506786
1546108.0	100.0	0.1	0	12-12-23 19:51:40.628829
788094.5	100.0	0.1	0	12-12-23 19:51:40.750916
-386753.2	100.0	0.1	0	12-12-23 19:51:40.872760
-1340266.0	100.0	0.1	0	12-12-23 19:51:40.994479
-1562799.0	100.0	0.1	0	12-12-23 19:51:41.116134
-892647.3	100.0	0.1	0	12-12-23 19:51:41.237862
272074.0	100.0	0.1	0	12-12-23 19:51:41.359796
1279662.0	100.0	0.1	0	12-12-23 19:51:41.481408
1593551.0	100.0	0.1	0	12-12-23 19:51:41.603371
1014208.0	100.0	0.1	0	12-12-23 19:51:41.725631
-109180.4	100.0	0.1	0	12-12-23 19:51:41.847729
-1201346.0	100.0	0.1	0	12-12-23 19:51:41.969624
-1587432.0	100.0	0.1	0	12-12-23 19:51:42.091340
-1097776.0	100.0	0.1	0	12-12-23 19:51:42.213607
39884.2	100.0	0.1	0	12-12-23 19:51:42.335754
1131432.0	100.0	0.1	0	12-12-23 19:51:42.457485
1606520.0	100.0	0.1	0	12-12-23 19:51:42.579340
1185070.0	100.0	0.1	0	12-12-23 19:51:42.701062
108028.4	100.0	0.1	0	12-12-23 19:51:42.822450
-1010848.0	100.0	0.1	0	12-12-23 19:51:42.944653
-1577424.0	100.0	0.1	0	12-12-23 19:51:43.066045
-1254023.0	100.0	0.1	0	12-12-23 19:51:43.187732
-232961.2	100.0	0.1	0	12-12-23 19:51:43.309471
914557.7	100.0	0.1	0	12-12-23 19:51:43.431168
1580907.0	100.0	0.1	0	12-12-23 19:51:43.552817
1346204.0	100.0	0.1	0	12-12-23 19:51:43.674645
385824.8	100.0	0.1	0	12-12-23 19:51:43.796716
-780199.2	100.0	0.1	0	12-12-23 19:51:43.918221
-1531799.0	100.0	0.1	0	12-12-23 19:51:44.040619
-1402612.0	100.0	0.1	0	12-12-23 19:51:44.162569
-505568.3	100.0	0.1	0	12-12-23 19:51:44.284324
713651.9	100.0	0.1	0	12-12-23 19:51:44.406114
1509116.0	100.0	0.1	0	12-12-23 19:51:44.527804
1478672.0	100.0	0.1	0	12-12-23 19:51:44.649185
607813.1	100.0	0.1	0	12-12-23 19:51:44.770736
-531501.9	100.0	0.1	0	12-12-23 19:51:44.892233
-1436259.0	100.0	0.1	0	12-12-23 19:51:45.013820
-1512126.0	100.0	0.1	0	12-12-23 19:51:45.135196
-720880.0	100.0	0.1	0	12-12-23 19:51:45.256834
466370.3	100.0	0.1	0	12-12-23 19:51:45.378834
1390213.0	100.0	0.1	0	12-12-23 19:51:45.500905
1554810.0	100.0	0.1	0	12-12-23 19:51:45.623232
851383.4	100.0	0.1	0	12-12-23 19:51:45.745137
-306661.3	100.0	0.1	0	12-12-23 19:51:45.866697
-1293183.0	100.0	0.1	0	12-12-23 19:51:45.988122
-1567802.0	100.0	0.1	0	12-12-23 19:51:46.111568
-959143.1	100.0	0.1	0	12-12-23 19:51:46.233625
