# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.106	0.0	250	250	-7420414.0	-7434238.0	-7441594.0	-7439565.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8626517	9.9e+37	28.6200406	6	28.0	19-03-24 17:25:43.469866
0.601	0.002	250	250	-7153740.0	-7166395.0	-7172915.0	-7170413.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3768081	9.9e+37	28.7972728	6	28.0	19-03-24 17:25:53.481140
1.201	0.005	250	250	-6779006.0	-6790932.0	-6797103.0	-6794830.0	-8126668.0	-8117387.0	-8116451.0	-8112781.0	-10.7806597	-1.16099502	28.66273	6	28.0	19-03-24 17:26:03.238832
1.8	0.008	250	250	-6402991.0	-6414112.0	-6420019.0	-6417934.0	-7675854.0	-7667065.0	-7666206.0	-7662657.0	-10.1827334	-1.09661653	28.8015813	6	28.0	19-03-24 17:26:14.410107
2.401	0.011	250	250	-6025828.0	-6036212.0	-6041758.0	-6039838.0	-7223941.0	-7215588.0	-7214820.0	-7211453.0	-9.58293667	-1.03201008	28.8940331	6	28.0	19-03-24 17:26:23.759107
3.001	0.015	250	250	-5649190.0	-5658834.0	-5663997.0	-5662283.0	-6772169.0	-6764247.0	-6763575.0	-6760338.0	-8.98405477	-0.967497565	28.8476576	6	28.0	19-03-24 17:26:32.218167
3.601	0.018	250	250	-5272645.0	-5281532.0	-5286392.0	-5284875.0	-6320915.0	-6313436.0	-6312844.0	-6309815.0	-8.38535063	-0.903036872	28.9889503	6	28.0	19-03-24 17:26:41.046566
4.201	0.021	250	250	-4895708.0	-4903867.0	-4908399.0	-4907079.0	-5869159.0	-5862149.0	-5861576.0	-5858718.0	-7.78605562	-0.838504083	29.1511389	6	28.0	19-03-24 17:26:50.846676
4.8	0.024	250	250	-4519192.0	-4526616.0	-4530818.0	-4529679.0	-5417835.0	-5411302.0	-5410788.0	-5408135.0	-7.18737359	-0.774022872	29.2663297	6	28.0	19-03-24 17:27:00.884971
5.401	0.027	250	250	-4142073.0	-4148733.0	-4152618.0	-4151657.0	-4965848.0	-4959736.0	-4959361.0	-4956822.0	-6.58777487	-0.709447547	29.2829172	6	28.0	19-03-24 17:27:10.651088
