# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.105	0.0	250	250	-7440434.0	-7453905.0	-7460730.0	-7458876.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8751155	9.9e+37	14.513317	6	13.0	19-03-24 15:48:41.275064
0.601	0.002	250	250	-7154098.0	-7166540.0	-7172702.0	-7170676.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3771135	9.9e+37	14.5102227	6	13.0	19-03-24 15:48:49.373782
1.201	0.005	250	250	-6779199.0	-6790884.0	-6796745.0	-6794914.0	-8125898.0	-8117230.0	-8116118.0	-8111929.0	-10.7807025	-1.16096986	14.4506567	6	13.0	19-03-24 15:48:57.463710
1.8	0.008	250	250	-6403295.0	-6414272.0	-6419764.0	-6418121.0	-7675192.0	-7667020.0	-7665969.0	-7661983.0	-10.1829412	-1.09658613	14.5747444	6	13.0	19-03-24 15:49:05.658134
2.401	0.011	250	250	-6026058.0	-6036298.0	-6041480.0	-6039985.0	-7222856.0	-7215034.0	-7214072.0	-7210284.0	-9.583104	-1.03194975	14.5074305	6	13.0	19-03-24 15:49:13.542840
3.001	0.014	250	250	-5649421.0	-5658903.0	-5663776.0	-5662442.0	-6771416.0	-6764017.0	-6763156.0	-6759586.0	-8.98422126	-0.967473573	14.4925391	6	13.0	19-03-24 15:49:21.528113
3.601	0.017	250	250	-5272888.0	-5281644.0	-5286199.0	-5285046.0	-6320202.0	-6313247.0	-6312444.0	-6309078.0	-8.38555379	-0.903001303	14.4072151	6	13.0	19-03-24 15:49:29.414242
4.201	0.021	250	250	-4895977.0	-4904002.0	-4908268.0	-4907250.0	-5868575.0	-5862010.0	-5861317.0	-5858148.0	-7.7863276	-0.838480188	14.2964596	6	13.0	19-03-24 15:49:38.118731
4.8	0.024	250	250	-4519434.0	-4526734.0	-4530693.0	-4529840.0	-5417111.0	-5410952.0	-5410331.0	-5407365.0	-7.18759937	-0.773991561	14.1028701	6	13.0	19-03-24 15:49:46.105956
5.401	0.027	250	250	-4142345.0	-4148896.0	-4152543.0	-4151857.0	-4965355.0	-4959615.0	-4959069.0	-4956299.0	-6.58804442	-0.709427452	13.9976989	6	13.0	19-03-24 15:49:53.938040
6.0	0.03	250	250	-3765750.0	-3771558.0	-3774909.0	-3774376.0	-4513871.0	-4508560.0	-4508079.0	-4505516.0	-5.98926835	-0.64494289	13.8503432	6	13.0	19-03-24 15:50:02.180765
