# keith - ch2, keys - ch1
Keithley V	Keysight V	hvpsu1	hvpsu2	hvpsu3	hvpsu4	Delay	a	b	
-219.276618	-227.163323	63535.0	61535.0	63535.0	61535.0	2.0	63535.0	-2000.0	19-12-23 19:44:51.547795
-220.829066	-228.699634	63535.0	61735.0	63535.0	61735.0	2.0	63535.0	-1800.0	19-12-23 19:44:54.722727
-222.386352	-230.242319	63535.0	61935.0	63535.0	61935.0	2.0	63535.0	-1600.0	19-12-23 19:44:58.000467
-223.942123	-231.784368	63535.0	62135.0	63535.0	62135.0	2.0	63535.0	-1400.0	19-12-23 19:45:01.226963
-225.499049	-233.327875	63535.0	62335.0	63535.0	62335.0	2.0	63535.0	-1200.0	19-12-23 19:45:04.344732
-227.051422	-234.847337	63535.0	62535.0	63535.0	62535.0	2.0	63535.0	-1000.0	19-12-23 19:45:07.625979
-228.575313	-234.846956	63535.0	62735.0	63535.0	62735.0	2.0	63535.0	-800.0	19-12-23 19:45:10.902602
-230.103825	-234.847118	63535.0	62935.0	63535.0	62935.0	2.0	63535.0	-600.0	19-12-23 19:45:14.179694
-231.628405	-234.847321	63535.0	63135.0	63535.0	63135.0	2.0	63535.0	-400.0	19-12-23 19:45:17.352980
-233.152506	-234.847053	63535.0	63335.0	63535.0	63335.0	2.0	63535.0	-200.0	19-12-23 19:45:20.630889
-234.677318	-234.846763	63535.0	63535.0	63535.0	63535.0	2.0	63535.0	0.0	19-12-23 19:45:23.907725
-236.205148	-234.846999	63535.0	63735.0	63535.0	63735.0	2.0	63535.0	200.0	19-12-23 19:45:27.184440
-237.729814	-234.847397	63535.0	63935.0	63535.0	63935.0	2.0	63535.0	400.0	19-12-23 19:45:30.461335
-239.253848	-234.847185	63535.0	64135.0	63535.0	64135.0	2.0	63535.0	600.0	19-12-23 19:45:33.634577
-240.778187	-234.8471	63535.0	64335.0	63535.0	64335.0	2.0	63535.0	800.0	19-12-23 19:45:36.912925
-242.302506	-234.847251	63535.0	64535.0	63535.0	64535.0	2.0	63535.0	1000.0	19-12-23 19:45:40.189572
-242.481825	-234.817948	63535.0	64735.0	63535.0	64735.0	2.0	63535.0	1200.0	19-12-23 19:45:43.364018
-242.44745	-234.785486	63535.0	64935.0	63535.0	64935.0	2.0	63535.0	1400.0	19-12-23 19:45:46.640615
-242.414565	-234.754167	63535.0	65135.0	63535.0	65135.0	2.0	63535.0	1600.0	19-12-23 19:45:49.814071
-242.383127	-234.724484	63535.0	65335.0	63535.0	65335.0	2.0	63535.0	1800.0	19-12-23 19:45:53.091844
-242.376932	-234.719332	63535.0	65535.0	63535.0	65535.0	2.0	63535.0	2000.0	19-12-23 19:45:56.368487
