# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
10.8	0.054	250	250	-750452.4	-750381.8	-751277.6	-752032.0	-900266.1	-898160.5	-898381.1	-897419.5	-1.19515176	-0.128672743	27.5591847	1711450074.088281	6	2.0	26-03-24 11:47:54.088340
11.4	0.057	250	250	-373725.3	-372915.7	-373485.1	-374416.7	-448900.3	-447240.9	-447564.0	-446726.5	-0.596170049	-0.0641922409	27.2974712	1711450081.9731932	6	2.0	26-03-24 11:48:01.973254
12.0	0.06	250	250	3139.276	4700.88	4449.584	3324.26	2731.236	3931.292	3551.596	4150.128	0.00308672508	0.000320232507	26.9657217	1711450089.8282676	6	2.0	26-03-24 11:48:09.828321
12.6	0.064	250	250	379854.2	382151.9	382225.6	380932.5	454088.7	454855.9	454413.5	454838.0	0.60199783	0.0648082271	26.74732	1711450097.6832051	6	2.0	26-03-24 11:48:17.683261
13.2	0.067	250	250	756811.2	759848.6	760255.1	758769.7	905837.4	906163.8	905679.0	905896.4	1.20143985	0.129350705	26.777108	1711450105.737041	6	2.0	26-03-24 11:48:25.737095
13.799	0.07	250	250	1133438.0	1137213.0	1137949.0	1136286.0	1357236.0	1357129.0	1356498.0	1356623.0	1.80015105	0.193813688	26.5869744	1711450113.5820837	6	2.0	26-03-24 11:48:33.582133
14.399	0.073	250	250	1510251.0	1514776.0	1515828.0	1513983.0	1808833.0	1808236.0	1807601.0	1807458.0	2.39923308	0.258324493	26.5445842	1711450121.646225	6	2.0	26-03-24 11:48:41.646278
14.999	0.076	250	250	1886858.0	1892127.0	1893483.0	1891470.0	2260119.0	2259148.0	2258431.0	2258146.0	2.99803346	0.322793242	26.3900669	1711450129.7338994	6	2.0	26-03-24 11:48:49.733917
15.599	0.079	250	250	2264215.0	2270236.0	2271944.0	2269718.0	2712287.0	2710824.0	2710008.0	2709539.0	3.59805213	0.387384943	26.2960712	1711450137.5784223	6	2.0	26-03-24 11:48:57.578472
16.2	0.082	250	250	2641201.0	2647965.0	2650015.0	2647590.0	3164011.0	3162121.0	3161293.0	3160588.0	4.19734102	0.45190744	26.0721403	1711450145.399169	6	2.0	26-03-24 11:49:05.399231
16.8	0.085	250	250	3017754.0	3025263.0	3027627.0	3025022.0	3615338.0	3612994.0	3612086.0	3611229.0	4.79595196	0.516375732	25.9117948	1711450153.2441962	6	2.0	26-03-24 11:49:13.244247
17.4	0.088	250	250	3394596.0	3402848.0	3405533.0	3402756.0	4066979.0	4064179.0	4063149.0	4062083.0	5.3951153	0.580883413	25.7449985	1711450161.0567524	6	2.0	26-03-24 11:49:21.056803
18.0	0.091	250	250	3771349.0	3780358.0	3783352.0	3780399.0	4518411.0	4515187.0	4514073.0	4512855.0	5.99418068	0.645357774	25.6777271	1711450168.8787556	6	2.0	26-03-24 11:49:28.878831
18.6	0.094	250	250	4148153.0	4157920.0	4161220.0	4158088.0	4969722.0	4966024.0	4964855.0	4963456.0	6.59321727	0.709844065	25.5576295	1711450176.6919894	6	2.0	26-03-24 11:49:36.692053
19.199	0.098	250	250	4524445.0	4534942.0	4538593.0	4535279.0	5420828.0	5416716.0	5415500.0	5413891.0	7.19153158	0.774279146	25.4452033	1711450184.5874708	6	2.0	26-03-24 11:49:44.587524
19.8	0.101	250	250	4901492.0	4912727.0	4916709.0	4913212.0	5872657.0	5868093.0	5866826.0	5865002.0	7.79096211	0.838841119	25.4279934	1711450192.3988893	6	2.0	26-03-24 11:49:52.398940
20.4	0.104	250	250	5278230.0	5290218.0	5294493.0	5290835.0	6324407.0	6319439.0	6318064.0	6316065.0	8.3898994	0.903380425	25.3180326	1711450200.445341	6	2.0	26-03-24 11:50:00.445393
21.0	0.107	250	250	5654731.0	5667458.0	5672066.0	5668226.0	6776013.0	6770612.0	6769176.0	6766980.0	8.98843463	0.967870194	25.2529034	1711450208.2782357	6	2.0	26-03-24 11:50:08.278290
21.6	0.11	250	250	6031137.0	6044603.0	6049531.0	6045465.0	7227270.0	7221484.0	7219935.0	7217482.0	9.58681661	1.03232923	25.0593829	1711450216.1393178	6	2.0	26-03-24 11:50:16.139365
22.199	0.113	250	250	6407147.0	6421362.0	6426622.0	6422387.0	7678089.0	7671865.0	7670308.0	7667737.0	10.1845947	1.0967233	24.9147033	1711450224.2012312	6	2.0	26-03-24 11:50:24.201282
22.799	0.116	250	250	6783433.0	6798413.0	6803948.0	6799556.0	8129039.0	8122371.0	8120708.0	8117943.0	10.7828928	1.16113475	24.7626514	1711450232.0654843	6	2.0	26-03-24 11:50:32.065534
23.399	0.12	250	250	6855766.0	7485342.0	6876760.0	7487067.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3801786	9.9e+37	24.6880078	1711450240.1124382	6	2.0	26-03-24 11:50:40.112496
23.999	0.123	250	250	6847157.0	7485581.0	6868259.0	7487319.0	8388607.0	8388607.0	8388607.0	8388607.0	11.965842	9.9e+37	24.6133642	1711450248.1717968	6	2.0	26-03-24 11:50:48.171858
