# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.013	0.0	250	250	-7453251.0	-7466331.0	-7472777.0	-7470436.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.9663258	9.9e+37	22.0436098	1714358911.2873476	60.0	7801.0772207722075	29-04-24 04:48:31.287416
0.6	0.002	250	250	-7156959.0	-7169652.0	-7175988.0	-7173498.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3817904	9.9e+37	21.4569671	1714358977.763763	60.0	7801.0772207722075	29-04-24 04:49:37.763837
1.2	0.005	250	250	-6780133.0	-6792034.0	-6798001.0	-6795747.0	-8128106.0	-8119239.0	-8118186.0	-8114241.0	-10.7825205	-1.16134351	21.2146249	1714359044.2378173	60.0	7801.0772207722075	29-04-24 04:50:44.237899
1.8	0.008	250	250	-6403541.0	-6414710.0	-6420388.0	-6418301.0	-7677407.0	-7668969.0	-7668002.0	-7664234.0	-10.1838183	-1.0969047	21.5642915	1714359110.7131553	60.0	7801.0772207722075	29-04-24 04:51:50.713219
2.4	0.012	250	250	-6026122.0	-6036501.0	-6041812.0	-6039978.0	-7225723.0	-7217721.0	-7216845.0	-7213262.0	-9.5835696	-1.03241871	21.8592418	1714359177.191066	60.0	7801.0772207722075	29-04-24 04:52:57.191130
3.0	0.015	250	250	-5649305.0	-5658980.0	-5663998.0	-5662300.0	-6774443.0	-6766864.0	-6766032.0	-6762653.0	-8.98454346	-0.967924485	22.3118249	1714359243.6715515	60.0	7801.0772207722075	29-04-24 04:54:03.671613
3.6	0.018	250	250	-5272579.0	-5281515.0	-5286221.0	-5284721.0	-6323104.0	-6315942.0	-6315199.0	-6311987.0	-8.38558152	-0.903450353	22.6979051	1714359310.149047	60.0	7801.0772207722075	29-04-24 04:55:10.149107
4.2	0.021	250	250	-4895695.0	-4903870.0	-4908268.0	-4906952.0	-5871292.0	-5864500.0	-5863929.0	-5860898.0	-7.78625904	-0.838882035	22.7373852	1714359376.6271853	60.0	7801.0772207722075	29-04-24 04:56:16.627277
4.799	0.024	250	250	-4519013.0	-4526465.0	-4530536.0	-4529374.0	-5419759.0	-5413466.0	-5412924.0	-5410096.0	-7.18736165	-0.774378772	22.042364	1714359443.1136475	60.0	7801.0772207722075	29-04-24 04:57:23.113927
5.4	0.027	250	250	-4141873.0	-4148561.0	-4152303.0	-4151362.0	-4967808.0	-4961988.0	-4961511.0	-4958807.0	-6.58756529	-0.709797043	21.3211826	1714359509.5946028	60.0	7801.0772207722075	29-04-24 04:58:29.594663
5.999	0.03	250	250	-3765137.0	-3771076.0	-3774496.0	-3773761.0	-4515801.0	-4510338.0	-4509961.0	-4507470.0	-5.98865144	-0.645250208	21.2231533	1714359576.0761864	60.0	7801.0772207722075	29-04-24 04:59:36.076247
