# 
A1	f1	A2	f2	Delay	a	
10526316.263157895	8.0	10.0	1.0	0.5	0.0065326633165829154	10-04-24 18:57:34.888315
10526316.263157895	8.0	10.0	1052632.5263157894	0.5	0.0065326633165829154	10-04-24 18:57:35.414173
10526316.263157895	8.0	10.0	2105264.052631579	0.5	0.0065326633165829154	10-04-24 18:57:35.937606
10526316.263157895	8.0	10.0	3157895.578947368	0.5	0.0065326633165829154	10-04-24 18:57:36.460209
10526316.263157895	8.0	10.0	4210527.105263158	0.5	0.0065326633165829154	10-04-24 18:57:36.987541
10526316.263157895	8.0	10.0	5263158.631578947	0.5	0.0065326633165829154	10-04-24 18:57:37.512666
10526316.263157895	8.0	10.0	6315790.157894736	0.5	0.0065326633165829154	10-04-24 18:57:38.034403
10526316.263157895	8.0	10.0	7368421.684210526	0.5	0.0065326633165829154	10-04-24 18:57:38.558426
10526316.263157895	8.0	10.0	8421053.210526315	0.5	0.0065326633165829154	10-04-24 18:57:39.084610
10526316.263157895	8.0	10.0	9473684.736842105	0.5	0.0065326633165829154	10-04-24 18:57:39.608110
10526316.263157895	8.0	10.0	10526316.263157895	0.5	0.0065326633165829154	10-04-24 18:57:40.133900
10526316.263157895	8.0	10.0	11578947.789473685	0.5	0.0065326633165829154	10-04-24 18:57:40.658772
10526316.263157895	8.0	10.0	12631579.315789472	0.5	0.0065326633165829154	10-04-24 18:57:41.184688
10526316.263157895	8.0	10.0	13684210.842105264	0.5	0.0065326633165829154	10-04-24 18:57:41.709019
10526316.263157895	8.0	10.0	14736842.368421052	0.5	0.0065326633165829154	10-04-24 18:57:42.231991
10526316.263157895	8.0	10.0	15789473.894736843	0.5	0.0065326633165829154	10-04-24 18:57:42.757556
10526316.263157895	8.0	10.0	16842105.42105263	0.5	0.0065326633165829154	10-04-24 18:57:43.286509
10526316.263157895	8.0	10.0	17894736.94736842	0.5	0.0065326633165829154	10-04-24 18:57:43.810769
10526316.263157895	8.0	10.0	18947368.47368421	0.5	0.0065326633165829154	10-04-24 18:57:44.334681
10526316.263157895	8.0	10.0	20000000.0	0.5	0.0065326633165829154	10-04-24 18:57:44.860109
