# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.098	0.0	250	250	-7444941.0	-7458449.0	-7465487.0	-7463226.0	-7447275.0	-7441312.0	-7440221.0	-7437496.0	-11.8890548	24.46069	6	5.0	11-03-24 19:16:46.525228
0.601	0.002	250	250	-7160002.0	-7172663.0	-7179159.0	-7176671.0	-7179227.0	-7173513.0	-7172452.0	-7169788.0	-11.3861995	24.2975798	6	5.0	11-03-24 19:16:53.907086
1.201	0.005	250	250	-6785109.0	-6796981.0	-6803205.0	-6800884.0	-6803309.0	-6797869.0	-6796871.0	-6794281.0	-10.7896597	24.0355672	6	5.0	11-03-24 19:17:01.356311
1.8	0.008	250	250	-6408988.0	-6420145.0	-6425955.0	-6423882.0	-6426209.0	-6421009.0	-6420069.0	-6417628.0	-10.1915874	23.9538505	6	5.0	11-03-24 19:17:08.828115
2.401	0.012	250	250	-6031536.0	-6041955.0	-6047431.0	-6045513.0	-6047743.0	-6042783.0	-6041915.0	-6039586.0	-9.59138329	23.6420754	6	5.0	11-03-24 19:17:16.216424
3.001	0.015	250	250	-5654640.0	-5664310.0	-5669425.0	-5667746.0	-5669881.0	-5665161.0	-5664384.0	-5662160.0	-8.99216238	23.7363703	6	5.0	11-03-24 19:17:23.425491
3.601	0.018	250	250	-5277870.0	-5286777.0	-5291588.0	-5290064.0	-5292115.0	-5287645.0	-5286939.0	-5284829.0	-8.3930489	23.6337817	6	5.0	11-03-24 19:17:30.642099
4.201	0.021	250	250	-4900726.0	-4908850.0	-4913357.0	-4912052.0	-4913934.0	-4909714.0	-4909065.0	-4907069.0	-7.79341888	23.7262335	6	5.0	11-03-24 19:17:37.829155
4.8	0.024	250	250	-4523838.0	-4531239.0	-4535408.0	-4534283.0	-4536079.0	-4532107.0	-4531558.0	-4529654.0	-7.19419994	23.777839	6	5.0	11-03-24 19:17:45.293230
5.4	0.027	250	250	-4146470.0	-4153105.0	-4156959.0	-4156014.0	-4157719.0	-4153974.0	-4153505.0	-4151714.0	-6.59423575	23.7406787	6	5.0	11-03-24 19:17:53.073831
6.0	0.03	250	250	-3769550.0	-3775441.0	-3778972.0	-3778215.0	-3779843.0	-3776349.0	-3775955.0	-3774286.0	-5.99503518	23.8014995	6	5.0	11-03-24 19:18:00.253923
6.6	0.033	250	250	-3392209.0	-3397373.0	-3400558.0	-3400001.0	-3401511.0	-3398254.0	-3397945.0	-3396397.0	-5.39509968	23.8266799	6	5.0	11-03-24 19:18:07.509835
7.2	0.036	250	250	-3015359.0	-3019769.0	-3022642.0	-3022257.0	-3023686.0	-3020646.0	-3020435.0	-3018992.0	-4.79600671	23.8082493	6	5.0	11-03-24 19:18:14.800668
7.8	0.039	250	250	-2637743.0	-2641415.0	-2643951.0	-2643761.0	-2645078.0	-2642287.0	-2642157.0	-2640820.0	-4.19555345	23.6598836	6	5.0	11-03-24 19:18:22.060490
8.4	0.042	250	250	-2260829.0	-2263744.0	-2265972.0	-2265966.0	-2267198.0	-2264648.0	-2264580.0	-2263362.0	-3.59640623	23.5410067	6	5.0	11-03-24 19:18:29.319944
8.999	0.045	250	250	-1884164.0	-1886344.0	-1888232.0	-1888418.0	-1889554.0	-1887230.0	-1887264.0	-1886148.0	-2.99750228	23.4608339	6	5.0	11-03-24 19:18:36.613113
9.599	0.048	250	250	-1507028.0	-1508465.0	-1510026.0	-1510396.0	-1511447.0	-1509357.0	-1509475.0	-1508469.0	-2.39794307	23.3797396	6	5.0	11-03-24 19:18:43.892430
10.2	0.051	250	250	-1129674.0	-1130358.0	-1131593.0	-1132153.0	-1133102.0	-1131259.0	-1131454.0	-1130563.0	-1.79802914	23.4654415	6	5.0	11-03-24 19:18:51.128060
10.801	0.055	250	250	-752124.0	-752053.6	-752964.9	-753720.2	-754573.7	-752960.8	-753241.4	-752458.8	-1.19772768	23.4792644	6	5.0	11-03-24 19:18:58.298297
11.4	0.058	250	250	-375143.9	-374333.1	-374913.2	-375855.3	-376614.1	-375240.9	-375604.3	-374922.0	-0.598382252	23.4534617	6	5.0	11-03-24 19:19:05.693198
12.0	0.061	250	250	2012.548	3562.884	3302.656	2185.408	1519.2	2657.112	2211.02	2782.036	0.0012430707	23.4147576	6	5.0	11-03-24 19:19:12.941103
12.6	0.064	250	250	378852.5	381139.3	381208.7	379906.0	379339.3	380230.4	379707.8	380165.3	0.600425401	23.2636273	6	5.0	11-03-24 19:19:20.115613
13.2	0.067	250	250	755986.3	759011.9	759401.8	757917.5	757451.5	758106.6	757504.6	757846.7	1.20008347	23.1032817	6	5.0	11-03-24 19:19:27.502803
13.799	0.07	250	250	1132664.0	1136432.0	1137146.0	1135486.0	1135114.0	1135531.0	1134846.0	1135076.0	1.79894841	22.9484653	6	5.0	11-03-24 19:19:34.898628
14.399	0.073	250	250	1509762.0	1514269.0	1515305.0	1513467.0	1513176.0	1513357.0	1512598.0	1512715.0	2.3984681	22.9116042	6	5.0	11-03-24 19:19:42.670764
14.999	0.076	250	250	1886619.0	1891875.0	1893239.0	1891216.0	1891023.0	1890966.0	1890125.0	1890134.0	2.99759346	22.9226625	6	5.0	11-03-24 19:19:49.849745
15.6	0.079	250	250	2264285.0	2270282.0	2271971.0	2269750.0	2269648.0	2269360.0	2268440.0	2268333.0	3.59800811	23.0452255	6	5.0	11-03-24 19:19:57.110586
16.2	0.082	250	250	2641516.0	2648257.0	2650263.0	2647869.0	2647872.0	2647348.0	2646334.0	2646110.0	4.19771378	23.2233793	6	5.0	11-03-24 19:20:04.651972
16.8	0.085	250	250	3018373.0	3025851.0	3028185.0	3025616.0	3025713.0	3024945.0	3023856.0	3023531.0	4.79688466	23.1069678	6	5.0	11-03-24 19:20:12.058490
17.4	0.089	250	250	3395600.0	3403827.0	3406475.0	3403724.0	3403883.0	3402909.0	3401723.0	3401277.0	5.39652939	23.0830081	6	5.0	11-03-24 19:20:19.522187
18.0	0.092	250	250	3772815.0	3781788.0	3784777.0	3781840.0	3782067.0	3780840.0	3779584.0	3779036.0	5.99620454	23.0461471	6	5.0	11-03-24 19:20:26.975394
18.6	0.095	250	250	4150018.0	4159707.0	4163050.0	4159915.0	4160274.0	4158818.0	4157469.0	4156787.0	6.59582592	23.0028353	6	5.0	11-03-24 19:20:34.146957
19.199	0.098	250	250	4526637.0	4537083.0	4540725.0	4537426.0	4537886.0	4536181.0	4534760.0	4533971.0	7.19460671	22.9327993	6	5.0	11-03-24 19:20:41.618876
19.8	0.101	250	250	4904064.0	4915281.0	4919232.0	4915745.0	4916313.0	4914374.0	4912850.0	4911969.0	7.79462653	22.9023889	6	5.0	11-03-24 19:20:49.093104
20.4	0.104	250	250	5281118.0	5293077.0	5297371.0	5293700.0	5294364.0	5292224.0	5290600.0	5289626.0	8.39417018	22.9613666	6	5.0	11-03-24 19:20:56.582224
21.0	0.107	250	250	5657825.0	5670541.0	5675175.0	5671301.0	5672092.0	5669675.0	5667985.0	5666887.0	8.9930547	22.9420146	6	5.0	11-03-24 19:21:03.758773
21.6	0.11	250	250	6034613.0	6048045.0	6052978.0	6048961.0	6049782.0	6047162.0	6045384.0	6044180.0	9.59198907	23.0065214	6	5.0	11-03-24 19:21:10.934595
22.199	0.113	250	250	6410667.0	6424873.0	6430136.0	6425904.0	6426878.0	6423999.0	6422162.0	6420823.0	10.1898658	22.9546168	6	5.0	11-03-24 19:21:18.106712
22.799	0.117	250	250	6787255.0	6802237.0	6807810.0	6803386.0	6804451.0	6801359.0	6799481.0	6797986.0	10.7885822	23.0949879	6	5.0	11-03-24 19:21:25.280356
23.399	0.12	250	250	6855822.0	7486131.0	6876766.0	7487859.0	7484676.0	6873729.0	7478906.0	7477329.0	11.3860177	23.0728713	6	5.0	11-03-24 19:21:32.454850
24.0	0.123	250	250	6847336.0	7486386.0	6868345.0	7488077.0	7484761.0	6865249.0	7478981.0	7477448.0	11.9663621	23.0857727	6	5.0	11-03-24 19:21:40.009494
