# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
7.8	0.039	250	250	-2634564.0	-2638240.0	-2640749.0	-2640556.0	-3158499.0	-3154288.0	-3154165.0	-3152214.0	-4.19082139	-0.451298079	24.8437217	1711451332.9887059	6	6.0	26-03-24 12:08:52.988761
8.4	0.042	250	250	-2258070.0	-2260993.0	-2263177.0	-2263185.0	-2707309.0	-2703535.0	-2703491.0	-2701743.0	-3.59217053	-0.386842911	24.8842689	1711451340.8371286	6	6.0	26-03-24 12:09:00.837183
8.999	0.045	250	250	-1881661.0	-1883843.0	-1885692.0	-1885894.0	-2256257.0	-2252910.0	-2252923.0	-2251379.0	-2.99372229	-0.322396583	24.9211299	1711451348.858452	6	6.0	26-03-24 12:09:08.858506
9.599	0.048	250	250	-1504778.0	-1506221.0	-1507740.0	-1508128.0	-1804386.0	-1801489.0	-1801593.0	-1800237.0	-2.39452424	-0.257861517	24.957991	1711451356.6885579	6	6.0	26-03-24 12:09:16.688612
10.2	0.051	250	250	-1127682.0	-1128364.0	-1129579.0	-1130138.0	-1352520.0	-1350048.0	-1350223.0	-1349052.0	-1.79493821	-0.193305671	25.0568935	1711451364.4920082	6	6.0	26-03-24 12:09:24.492064
10.8	0.054	250	250	-750479.6	-750410.1	-751305.3	-752054.5	-900434.0	-898396.0	-898629.5	-897663.0	-1.19523598	-0.128727827	24.9561479	1711451372.2948678	6	6.0	26-03-24 12:09:32.294929
11.4	0.058	250	250	-373791.5	-372978.0	-373552.0	-374486.0	-448966.7	-447373.7	-447684.5	-446889.3	-0.596320709	-0.0642358318	25.0062095	1711451380.0986624	6	6.0	26-03-24 12:09:40.098722
12.0	0.061	250	250	3082.08	4639.292	4380.136	3270.336	2745.248	3905.696	3513.672	4106.7	0.00295774893	0.000305584679	24.8861119	1711451387.9451623	6	6.0	26-03-24 12:09:47.945221
12.599	0.064	250	250	379748.3	382044.0	382112.5	380825.3	454241.7	454941.0	454481.6	454897.5	0.601892189	0.0648068206	24.8603092	1711451395.7660875	6	6.0	26-03-24 12:09:55.766148
13.2	0.067	250	250	756772.0	759806.3	760192.1	758729.9	906149.8	906436.3	905896.0	906127.9	1.20129576	0.129371042	24.8160759	1711451403.5695665	6	6.0	26-03-24 12:10:03.569628
13.799	0.07	250	250	1133283.0	1137059.0	1137768.0	1136118.0	1357477.0	1357316.0	1356691.0	1356709.0	1.79986886	0.193827171	24.7911947	1711451411.4106488	6	6.0	26-03-24 12:10:11.410705
14.399	0.073	250	250	1510135.0	1514646.0	1515678.0	1513851.0	1809156.0	1808556.0	1807855.0	1807694.0	2.39901312	0.258351911	24.7635489	1711451419.2096732	6	6.0	26-03-24 12:10:19.209730
14.999	0.076	250	250	1886708.0	1891967.0	1893321.0	1891311.0	2260577.0	2259538.0	2258792.0	2258429.0	2.99774632	0.322835691	24.7746073	1711451427.0114558	6	6.0	26-03-24 12:10:27.011505
15.599	0.079	250	250	2264024.0	2270026.0	2271683.0	2269502.0	2712902.0	2711446.0	2710618.0	2710067.0	3.59760072	0.387455588	24.7644705	1711451434.8480835	6	6.0	26-03-24 12:10:34.848142
16.2	0.082	250	250	2640853.0	2647603.0	2649569.0	2647203.0	3164621.0	3162719.0	3161816.0	3161071.0	4.19674251	0.451984238	24.7672351	1711451442.8652601	6	6.0	26-03-24 12:10:42.865312
16.8	0.085	250	250	3017452.0	3024945.0	3027253.0	3024685.0	3616072.0	3613764.0	3612754.0	3611862.0	4.79545808	0.516470772	24.7884302	1711451450.6804702	6	6.0	26-03-24 12:10:50.680526
17.4	0.088	250	250	3394204.0	3402445.0	3405097.0	3402339.0	4067678.0	4064911.0	4063839.0	4062732.0	5.39443881	0.580983762	24.7746073	1711451458.482488	6	6.0	26-03-24 12:10:58.482545
18.0	0.091	250	250	3771034.0	3780024.0	3782967.0	3780046.0	4519425.0	4516240.0	4515083.0	4513803.0	5.99356483	0.645517549	24.7245457	1711451466.4907012	6	6.0	26-03-24 12:11:06.490758
18.6	0.095	250	250	4147851.0	4157571.0	4160837.0	4157733.0	4971136.0	4967527.0	4966304.0	4964823.0	6.59266741	0.710038969	24.8430994	1711451474.305352	6	6.0	26-03-24 12:11:14.305404
19.199	0.098	250	250	4524148.0	4534632.0	4538239.0	4534926.0	5422156.0	5418090.0	5416833.0	5415162.0	7.19094136	0.774475158	24.8145321	1711451482.324952	6	6.0	26-03-24 12:11:22.325007
19.8	0.101	250	250	4901294.0	4912513.0	4916438.0	4912957.0	5874241.0	5869756.0	5868378.0	5866536.0	7.79048815	0.839040309	24.7042721	1711451490.156513	6	6.0	26-03-24 12:11:30.156571
20.4	0.104	250	250	5278025.0	5290001.0	5294211.0	5290547.0	6325796.0	6320906.0	6319452.0	6317400.0	8.38948771	0.903542963	24.6968999	1711451497.9576106	6	6.0	26-03-24 12:11:37.957662
21.0	0.107	250	250	5654528.0	5667253.0	5671790.0	5667944.0	6777103.0	6771753.0	6770236.0	6768010.0	8.98807199	0.968031137	24.7312955	1711451506.0275986	6	6.0	26-03-24 12:11:46.027656
21.6	0.11	250	250	6030946.0	6044400.0	6049248.0	6045260.0	7228498.0	7222738.0	7221113.0	7218696.0	9.58650436	1.0324954	24.7054928	1711451513.8273308	6	6.0	26-03-24 12:11:53.827381
22.199	0.113	250	250	6406780.0	6421008.0	6426163.0	6421965.0	7678818.0	7672634.0	7670903.0	7668324.0	10.1840119	1.09680345	24.6981206	1711451521.663959	6	6.0	26-03-24 12:12:01.664013
22.799	0.117	250	250	6783084.0	6798089.0	6803523.0	6799156.0	8129271.0	8122642.0	8120884.0	8118064.0	10.782313	1.16115866	24.7027282	1711451529.466302	6	6.0	26-03-24 12:12:09.466356
23.399	0.12	250	250	6854314.0	7485726.0	6875600.0	7487342.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3794765	9.9e+37	24.7395893	1711451537.4627566	6	6.0	26-03-24 12:12:17.462819
24.0	0.123	250	250	6845832.0	7485941.0	6867199.0	7487529.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9649502	9.9e+37	24.6987429	1711451545.2946937	6	6.0	26-03-24 12:12:25.294757
