# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.103	0.0	250	250	-7426963.0	-7440582.0	-7447632.0	-7445859.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8645544	9.9e+37	20.0632624	6	38.0	25-03-24 17:15:16.727106
0.601	0.002	250	250	-7153466.0	-7165993.0	-7172215.0	-7170028.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3764933	9.9e+37	20.1093387	6	38.0	25-03-24 17:15:24.553025
1.201	0.005	250	250	-6778579.0	-6790349.0	-6796310.0	-6794263.0	-8124393.0	-8115565.0	-8114593.0	-8110521.0	-10.7801366	-1.16080589	20.0915305	6	38.0	25-03-24 17:15:32.599154
1.8	0.008	250	250	-6402714.0	-6413735.0	-6419395.0	-6417526.0	-7674050.0	-7665681.0	-7664738.0	-7660860.0	-10.1824021	-1.09644048	20.1701594	6	38.0	25-03-24 17:15:40.428121
2.401	0.011	250	250	-6025534.0	-6035809.0	-6041144.0	-6039454.0	-7222180.0	-7214254.0	-7213371.0	-7209718.0	-9.58264242	-1.03187412	20.2190003	6	38.0	25-03-24 17:15:48.513218
3.001	0.014	250	250	-5648901.0	-5658455.0	-5663442.0	-5661949.0	-6770522.0	-6763051.0	-6762276.0	-6758766.0	-8.98384052	-0.967348777	20.2438815	6	38.0	25-03-24 17:15:56.313768
3.601	0.017	250	250	-5272440.0	-5281252.0	-5285940.0	-5284604.0	-6319396.0	-6312327.0	-6311638.0	-6308283.0	-8.38519314	-0.902903218	20.2788995	6	38.0	25-03-24 17:16:04.341002
4.201	0.021	250	250	-4895620.0	-4903683.0	-4908034.0	-4906916.0	-5867712.0	-5861079.0	-5860432.0	-5857346.0	-7.78602136	-0.838367295	20.3332696	6	38.0	25-03-24 17:16:12.162959
4.8	0.024	250	250	-4519078.0	-4526412.0	-4530449.0	-4529472.0	-5416316.0	-5410119.0	-5409543.0	-5406641.0	-7.18730609	-0.773892554	20.3461709	6	38.0	25-03-24 17:16:20.237892
5.4	0.027	250	250	-4142006.0	-4148608.0	-4152334.0	-4151529.0	-4964668.0	-4958867.0	-4958370.0	-4955636.0	-6.58777661	-0.709356361	20.3664445	6	38.0	25-03-24 17:16:28.279936
