# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.082	0.0	250	250	-7450333.0	-7463546.0	-7470398.0	-7467972.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.2843857	1713956412.9888613	6	30.999999999999996	24-04-24 13:00:12.988923
0.6	0.002	250	250	-7154021.0	-7166554.0	-7173039.0	-7170513.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.2797861	1713956419.756265	6	30.999999999999996	24-04-24 13:00:19.756326
1.2	0.005	250	250	-6778954.0	-6790743.0	-6796882.0	-6794537.0	-8124282.0	-8115391.0	-8114401.0	-8110335.0	-1.1607876	21.3140916	1713956426.560262	6	30.999999999999996	24-04-24 13:00:26.560325
1.8	0.008	250	250	-6403081.0	-6414161.0	-6419934.0	-6417819.0	-7673758.0	-7665266.0	-7664378.0	-7660464.0	-1.09640127	21.3365147	1713956433.3453567	6	30.999999999999996	24-04-24 13:00:33.345415
2.401	0.011	250	250	-6025949.0	-6036282.0	-6041712.0	-6039783.0	-7221777.0	-7213717.0	-7212902.0	-7209185.0	-1.03183552	21.3574046	1713956440.1270106	6	30.999999999999996	24-04-24 13:00:40.127065
3.0	0.015	250	250	-5649343.0	-5658920.0	-5664038.0	-5662298.0	-6770521.0	-6762931.0	-6762137.0	-6758654.0	-0.967369167	21.3828941	1713956446.9094207	6	30.999999999999996	24-04-24 13:00:46.909480
3.6	0.018	250	250	-5272812.0	-5281657.0	-5286429.0	-5284895.0	-6319423.0	-6312282.0	-6311576.0	-6308279.0	-0.902910881	21.4276446	1713956453.6890647	6	30.999999999999996	24-04-24 13:00:53.689126
4.2	0.021	250	250	-4895922.0	-4904037.0	-4908476.0	-4907149.0	-5867733.0	-5861037.0	-5860396.0	-5857291.0	-0.838385239	21.3881645	1713956460.4768088	6	30.999999999999996	24-04-24 13:01:00.476859
4.8	0.024	250	250	-4519382.0	-4526753.0	-4530898.0	-4529735.0	-5416429.0	-5410146.0	-5409593.0	-5406671.0	-0.773899298	21.4484387	1713956467.2577434	6	30.999999999999996	24-04-24 13:01:07.257802
5.4	0.027	250	250	-4142280.0	-4148922.0	-4152701.0	-4151770.0	-4964295.0	-4958454.0	-4957980.0	-4955266.0	-0.709325044	21.5163788	1713956474.0403125	6	30.999999999999996	24-04-24 13:01:14.040373
