# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.013	0.0	250	250	-7453860.0	-7466843.0	-7473450.0	-7471011.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.9665256	9.9e+37	21.2044674	1714222630.2440634	60.0	2801.0277202772027	27-04-24 14:57:10.244127
0.6	0.002	250	250	-7156980.0	-7169542.0	-7176012.0	-7173511.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3818411	9.9e+37	21.3695744	1714222696.7324865	60.0	2801.0277202772027	27-04-24 14:58:16.732559
1.2	0.005	250	250	-6780162.0	-6791955.0	-6798076.0	-6795816.0	-8126313.0	-8117411.0	-8116395.0	-8112395.0	-10.7826404	-1.16104641	21.7706034	1714222763.206745	60.0	2801.0277202772027	27-04-24 14:59:23.206806
1.8	0.008	250	250	-6403594.0	-6414653.0	-6420433.0	-6418366.0	-7676881.0	-7668331.0	-7667488.0	-7663685.0	-10.1839087	-1.09687001	22.2452263	1714222829.6870182	60.0	2801.0277202772027	27-04-24 15:00:29.687079
2.4	0.011	250	250	-6026124.0	-6036436.0	-6041957.0	-6040010.0	-7225693.0	-7217582.0	-7216785.0	-7213213.0	-9.58370207	-1.03240178	22.7289525	1714222896.161956	60.0	2801.0277202772027	27-04-24 15:01:36.162016
3.0	0.014	250	250	-5649343.0	-5658922.0	-5664071.0	-5662382.0	-6774237.0	-6766594.0	-6765866.0	-6762471.0	-8.98464051	-0.967903483	22.6267069	1714222962.642717	60.0	2801.0277202772027	27-04-24 15:02:42.642773
3.6	0.017	250	250	-5272647.0	-5281485.0	-5286334.0	-5284778.0	-6322966.0	-6315696.0	-6315083.0	-6311889.0	-8.38560332	-0.903412013	22.3656787	1714223029.148863	60.0	2801.0277202772027	27-04-24 15:03:49.148926
4.2	0.021	250	250	-4895729.0	-4903846.0	-4908336.0	-4906985.0	-5871227.0	-5864411.0	-5863871.0	-5860733.0	-7.78629009	-0.838874144	21.9789277	1714223095.6277966	60.0	2801.0277202772027	27-04-24 15:04:55.627857
4.799	0.024	250	250	-4519073.0	-4526429.0	-4530600.0	-4529446.0	-5419622.0	-5413283.0	-5412745.0	-5409884.0	-7.18734423	-0.774357753	21.4052214	1714223162.1059003	60.0	2801.0277202772027	27-04-24 15:06:02.105960
5.4	0.027	250	250	-4141909.0	-4148567.0	-4152367.0	-4151424.0	-4967366.0	-4961465.0	-4961005.0	-4958351.0	-6.58772013	-0.709735198	21.2921476	1714223228.5783925	60.0	2801.0277202772027	27-04-24 15:07:08.578647
5.999	0.03	250	250	-3765289.0	-3771169.0	-3774650.0	-3773923.0	-4515493.0	-4510030.0	-4509640.0	-4507166.0	-5.98890454	-0.645186403	21.5928474	1714223295.0537884	60.0	2801.0277202772027	27-04-24 15:08:15.053848
6.6	0.033	250	250	-3388240.0	-3393377.0	-3396570.0	-3395986.0	-4063165.0	-4058147.0	-4057822.0	-4055549.0	-5.38935643	-0.580565683	22.0704409	1714223361.5302424	60.0	2801.0277202772027	27-04-24 15:09:21.530303
7.199	0.036	250	250	-3011628.0	-3016027.0	-3018892.0	-3018503.0	-3611538.0	-3606951.0	-3606712.0	-3604651.0	-4.79058521	-0.516057793	22.5435305	1714223428.013522	60.0	2801.0277202772027	27-04-24 15:10:28.013586
7.8	0.039	250	250	-2634209.0	-2637863.0	-2640383.0	-2640195.0	-3159057.0	-3154883.0	-3154740.0	-3152848.0	-4.19047051	-0.451406701	22.6225864	1714223494.4923449	60.0	2801.0277202772027	27-04-24 15:11:34.492400
8.399	0.042	250	250	-2257702.0	-2260616.0	-2262819.0	-2262810.0	-2707511.0	-2703762.0	-2703718.0	-2702000.0	-3.59182251	-0.386882244	22.0258821	1714223560.9738913	60.0	2801.0277202772027	27-04-24 15:12:40.973954
8.999	0.045	250	250	-1881103.0	-1883264.0	-1885131.0	-1885324.0	-2256059.0	-2252740.0	-2252742.0	-2251208.0	-2.99298753	-0.322386337	21.3918059	1714223627.4542768	60.0	2801.0277202772027	27-04-24 15:13:47.454336
9.599	0.048	250	250	-1504163.0	-1505581.0	-1507119.0	-1507501.0	-1804069.0	-1801169.0	-1801261.0	-1799915.0	-2.39376544	-0.257826088	21.4538049	1714223693.9313312	60.0	2801.0277202772027	27-04-24 15:14:53.931391
10.199	0.051	250	250	-1127086.0	-1127761.0	-1128987.0	-1129553.0	-1351885.0	-1349441.0	-1349610.0	-1348435.0	-1.79411558	-0.193233601	21.7890977	1714223760.409341	60.0	2801.0277202772027	27-04-24 15:16:00.409403
10.799	0.054	250	250	-749830.9	-749762.0	-750654.3	-751423.4	-899630.1	-897606.4	-897869.4	-896900.8	-1.1943124	-0.128623674	22.1770945	1714223826.8872626	60.0	2801.0277202772027	27-04-24 15:17:06.887330
11.399	0.057	250	250	-373184.6	-372376.2	-372964.6	-373905.4	-448154.8	-446586.2	-446899.1	-446118.8	-0.595487788	-0.0641166094	22.5627914	1714223893.3666792	60.0	2801.0277202772027	27-04-24 15:18:13.366745
11.999	0.06	250	250	3827.292	5374.836	5121.728	3990.812	3707.892	4855.828	4457.176	5032.872	0.00398626923	0.000441552625	22.7721697	1714223959.844705	60.0	2801.0277202772027	27-04-24 15:19:19.844772
12.599	0.064	250	250	380489.4	382780.1	382838.8	381534.7	455101.5	455814.3	455354.1	455775.1	0.60294745	0.0649304765	22.5244613	1714224026.3262413	60.0	2801.0277202772027	27-04-24 15:20:26.326308
13.199	0.067	250	250	757555.8	760574.0	760963.3	759473.9	906986.2	907251.8	906709.5	906941.4	1.20236017	0.129485331	22.0915224	1714224092.7996075	60.0	2801.0277202772027	27-04-24 15:21:32.799673
13.799	0.07	250	250	1134010.0	1137774.0	1138496.0	1136816.0	1358160.0	1358011.0	1357433.0	1357453.0	1.80102753	0.193959336	21.4057964	1714224159.2763886	60.0	2801.0277202772027	27-04-24 15:22:39.276449
14.399	0.073	250	250	1510893.0	1515390.0	1516433.0	1514583.0	1809783.0	1809208.0	1808500.0	1808356.0	2.40023145	0.258469492	21.3086295	1714224225.751873	60.0	2801.0277202772027	27-04-24 15:23:45.751935
14.998	0.076	250	250	1887537.0	1892771.0	1894150.0	1892096.0	2261002.0	2259988.0	2259203.0	2258889.0	2.99903085	0.322912098	21.638077	1714224292.2221353	60.0	2801.0277202772027	27-04-24 15:24:52.222197
15.599	0.079	250	250	2264919.0	2270898.0	2272594.0	2270343.0	2713156.0	2711690.0	2710860.0	2710326.0	3.59899482	0.387502541	22.0593251	1714224358.6982412	60.0	2801.0277202772027	27-04-24 15:25:58.698300
16.199	0.082	250	250	2641895.0	2648614.0	2650658.0	2648193.0	3164868.0	3162943.0	3162038.0	3161323.0	4.19842428	0.45203119	22.5830105	1714224425.1743436	60.0	2801.0277202772027	27-04-24 15:27:05.174408
16.799	0.086	250	250	3018600.0	3026051.0	3028427.0	3025777.0	3616170.0	3613834.0	3612824.0	3611935.0	4.79738629	0.516509454	22.6611082	1714224491.6509993	60.0	2801.0277202772027	27-04-24 15:28:11.651062
17.399	0.089	250	250	3395535.0	3403727.0	3406395.0	3403583.0	4067433.0	4064677.0	4063595.0	4062505.0	5.39665757	0.581000965	22.2753154	1714224558.1301486	60.0	2801.0277202772027	27-04-24 15:29:18.130213
17.999	0.092	250	250	3772528.0	3781472.0	3784484.0	3781470.0	4519157.0	4515981.0	4514855.0	4513510.0	5.99603766	0.645531598	21.7448264	1714224624.6059895	60.0	2801.0277202772027	27-04-24 15:30:24.606052
18.599	0.095	250	250	4149507.0	4159179.0	4162512.0	4159315.0	4970746.0	4967121.0	4965908.0	4964406.0	6.59528678	0.710033496	21.136623	1714224691.0835292	60.0	2801.0277202772027	27-04-24 15:31:31.083590
19.198	0.098	250	250	4525879.0	4536282.0	4539939.0	4536583.0	5421560.0	5417510.0	5416202.0	5414522.0	7.19368342	0.774403044	21.329232	1714224757.5570385	60.0	2801.0277202772027	27-04-24 15:32:37.557100
19.799	0.101	250	250	4902960.0	4914116.0	4918081.0	4914540.0	5873271.0	5868764.0	5867398.0	5865514.0	7.79326525	0.838943791	21.7448264	1714224824.035067	60.0	2801.0277202772027	27-04-24 15:33:44.035131
20.399	0.104	250	250	5279809.0	5291739.0	5296029.0	5292271.0	6324801.0	6319889.0	6318428.0	6316349.0	8.39245179	0.903443947	22.2235697	1714224890.5158987	60.0	2801.0277202772027	27-04-24 15:34:50.515959
20.999	0.108	250	250	5656441.0	5669095.0	5673707.0	5669754.0	6775793.0	6770426.0	6768886.0	6766657.0	8.99113769	0.967826695	22.690814	1714224956.9915617	60.0	2801.0277202772027	27-04-24 15:35:56.991623
21.599	0.111	250	250	6032891.0	6046225.0	6051234.0	6047069.0	7226387.0	7220596.0	7218962.0	7216531.0	9.5896535	1.03226326	22.8683784	1714225023.4734206	60.0	2801.0277202772027	27-04-24 15:37:03.473482
22.198	0.114	250	250	6408819.0	6422938.0	6428261.0	6423894.0	7676830.0	7670654.0	7668882.0	7666320.0	10.1875388	1.09661481	22.2964928	1714225089.954226	60.0	2801.0277202772027	27-04-24 15:38:09.954287
22.799	0.117	250	250	6785436.0	6800313.0	6805876.0	6801412.0	8128817.0	8122265.0	8120423.0	8117663.0	10.7862183	1.16115001	21.3631541	1714225156.4709628	60.0	2801.0277202772027	27-04-24 15:39:16.471021
23.399	0.121	250	250	6855668.0	7485641.0	6876689.0	7487290.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3837098	9.9e+37	21.307288	1714225222.9300418	60.0	2801.0277202772027	27-04-24 15:40:22.930113
