# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.134	0.0	250	250	-7419561.0	-7433368.0	-7440522.0	-7438693.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8594393	9.9e+37	24.5608372	6	88.0	25-03-24 21:46:40.577072
0.601	0.002	250	250	-7153271.0	-7165897.0	-7172227.0	-7169883.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3758812	9.9e+37	24.5245985	6	88.0	25-03-24 21:46:48.608453
1.201	0.005	250	250	-6778603.0	-6790479.0	-6796452.0	-6794313.0	-8123846.0	-8114894.0	-8113948.0	-8110011.0	-10.7797619	-1.1606622	24.5540873	6	88.0	25-03-24 21:46:56.669027
1.8	0.008	250	250	-6402684.0	-6413849.0	-6419532.0	-6417544.0	-7673406.0	-7664859.0	-7664014.0	-7660241.0	-10.182052	-1.09629071	24.5863407	6	88.0	25-03-24 21:47:04.705048
2.401	0.011	250	250	-6025512.0	-6035903.0	-6041270.0	-6039488.0	-7221533.0	-7213449.0	-7212650.0	-7209083.0	-9.58228054	-1.03174862	24.6351816	6	88.0	25-03-24 21:47:12.746979
3.001	0.014	250	250	-5648903.0	-5658584.0	-5663576.0	-5662005.0	-6770380.0	-6762752.0	-6761944.0	-6758595.0	-8.98354546	-0.967281711	24.6619059	6	88.0	25-03-24 21:47:20.550869
3.601	0.018	250	250	-5272414.0	-5281328.0	-5286001.0	-5284606.0	-6319242.0	-6312011.0	-6311344.0	-6308144.0	-8.38488165	-0.902841124	24.6434754	6	88.0	25-03-24 21:47:28.402325
4.201	0.021	250	250	-4895541.0	-4903704.0	-4908110.0	-4906848.0	-5867504.0	-5860722.0	-5860114.0	-5857123.0	-7.78567026	-0.838302742	24.6815571	6	88.0	25-03-24 21:47:36.207160
4.8	0.024	250	250	-4518987.0	-4526401.0	-4530488.0	-4529418.0	-5416252.0	-5409887.0	-5409412.0	-5406561.0	-7.18697112	-0.773843762	24.5408868	6	88.0	25-03-24 21:47:44.014600
5.4	0.027	250	250	-4141915.0	-4148567.0	-4152341.0	-4151454.0	-4964357.0	-4958431.0	-4958000.0	-4955353.0	-6.58739501	-0.709281607	24.5743609	6	88.0	25-03-24 21:47:51.817158
6.0	0.03	250	250	-3765260.0	-3771174.0	-3774625.0	-3773916.0	-4512960.0	-4507466.0	-4507090.0	-4504645.0	-5.98855869	-0.644786153	24.4644001	6	88.0	25-03-24 21:47:59.825746
6.6	0.033	250	250	-3388230.0	-3393374.0	-3396527.0	-3396004.0	-4061028.0	-4055971.0	-4055667.0	-4053423.0	-5.38906865	-0.580210412	24.4683854	6	88.0	25-03-24 21:48:07.899626
7.2	0.036	250	250	-3011640.0	-3016056.0	-3018879.0	-3018535.0	-3609548.0	-3604925.0	-3604708.0	-3602641.0	-4.7903568	-0.515729192	24.3482878	6	88.0	25-03-24 21:48:15.939215
7.801	0.039	250	250	-2634287.0	-2637956.0	-2640451.0	-2640299.0	-3157458.0	-3153251.0	-3153127.0	-3151239.0	-4.19035031	-0.451158757	24.4057216	6	88.0	25-03-24 21:48:23.757972
8.4	0.042	250	250	-2257821.0	-2260753.0	-2262910.0	-2262948.0	-2706421.0	-2702656.0	-2702607.0	-2700913.0	-3.59181576	-0.386719986	24.4084861	6	88.0	25-03-24 21:48:31.602207
9.0	0.045	250	250	-1881315.0	-1883497.0	-1885333.0	-1885557.0	-2255317.0	-2251985.0	-2251990.0	-2250467.0	-2.99319497	-0.322268559	24.439818	6	88.0	25-03-24 21:48:39.687404
9.6	0.048	250	250	-1504461.0	-1505888.0	-1507421.0	-1507816.0	-1803716.0	-1800827.0	-1800912.0	-1799600.0	-2.39401573	-0.25775699	24.4858944	6	88.0	25-03-24 21:48:47.763159
10.2	0.051	250	250	-1127357.0	-1128033.0	-1129244.0	-1129821.0	-1351852.0	-1349390.0	-1349540.0	-1348409.0	-1.79444162	-0.193209075	24.4932666	6	88.0	25-03-24 21:48:55.817091
10.801	0.054	250	250	-750118.0	-750049.1	-750935.7	-751701.6	-899801.7	-897767.4	-897993.6	-897046.7	-1.19465835	-0.128631274	24.4514987	6	88.0	25-03-24 21:49:03.856042
11.4	0.058	250	250	-373430.3	-372615.2	-373190.6	-374131.9	-448446.2	-446844.7	-447160.7	-446378.1	-0.595722594	-0.064153522	24.5540873	6	88.0	25-03-24 21:49:11.883201
12.001	0.061	250	250	3432.644	4993.496	4736.24	3617.808	3152.396	4315.772	3919.612	4513.792	0.00350784325	0.000362588095	24.5826546	6	88.0	25-03-24 21:49:19.983799
12.6	0.064	250	250	380090.2	382381.5	382443.1	381156.5	454504.0	455221.2	454756.2	455165.8	0.602370621	0.0648388295	24.6047713	6	88.0	25-03-24 21:49:27.789029
13.2	0.067	250	250	757041.0	760081.9	760461.9	758997.0	906244.3	906525.8	905987.3	906207.1	1.20171152	0.129377132	24.5602388	6	88.0	25-03-24 21:49:35.693788
13.799	0.07	250	250	1133506.0	1137278.0	1137994.0	1136348.0	1357226.0	1357074.0	1356464.0	1356495.0	1.80029136	0.193804669	24.5574742	6	88.0	25-03-24 21:49:43.511277
14.399	0.073	250	250	1510283.0	1514805.0	1515832.0	1514008.0	1808808.0	1808217.0	1807540.0	1807385.0	2.39925764	0.258315494	24.6222803	6	88.0	25-03-24 21:49:51.541541
14.999	0.076	250	250	1886779.0	1892038.0	1893380.0	1891373.0	2260168.0	2259154.0	2258380.0	2258043.0	2.99790607	0.322793769	24.5298284	6	88.0	25-03-24 21:49:59.377375
15.6	0.079	250	250	2264041.0	2270034.0	2271707.0	2269516.0	2712269.0	2710803.0	2709963.0	2709457.0	3.59768729	0.387375669	24.5236769	6	88.0	25-03-24 21:50:07.470269
16.2	0.082	250	250	2640840.0	2647572.0	2649574.0	2647198.0	3163757.0	3161879.0	3160966.0	3160270.0	4.19681725	0.45188063	24.4951096	6	88.0	25-03-24 21:50:15.547639
16.8	0.085	250	250	3017452.0	3024954.0	3027269.0	3024708.0	3615059.0	3612734.0	3611747.0	3610856.0	4.79558225	0.516351444	24.472993	6	88.0	25-03-24 21:50:23.634983
17.4	0.088	250	250	3394350.0	3402592.0	3405219.0	3402514.0	4066742.0	4063979.0	4062962.0	4061882.0	5.39484889	0.580890209	24.4803652	6	88.0	25-03-24 21:50:31.708903
18.0	0.091	250	250	3771209.0	3780185.0	3783124.0	3780234.0	4518483.0	4515288.0	4514153.0	4512936.0	5.9939459	0.64538522	24.4293821	6	88.0	25-03-24 21:50:39.551988
18.6	0.095	250	250	4147996.0	4157726.0	4160977.0	4157896.0	4969963.0	4966367.0	4965157.0	4963741.0	6.59305407	0.70991863	24.4054224	6	88.0	25-03-24 21:50:47.582639
19.2	0.098	250	250	4524516.0	4534999.0	4538559.0	4535317.0	5421360.0	5417322.0	5416021.0	5414444.0	7.19154466	0.774363505	24.4551848	6	88.0	25-03-24 21:50:55.417496
19.8	0.101	250	250	4901551.0	4912768.0	4916698.0	4913249.0	5873060.0	5868567.0	5867183.0	5865425.0	7.79105026	0.838898366	24.5540873	6	88.0	25-03-24 21:51:03.495738
20.4	0.104	250	250	5278280.0	5290249.0	5294483.0	5290855.0	6324434.0	6319508.0	6318054.0	6316116.0	8.39002953	0.903372663	24.5817331	6	88.0	25-03-24 21:51:11.301509
21.0	0.107	250	250	5654819.0	5667515.0	5672076.0	5668258.0	6775766.0	6770374.0	6768881.0	6766706.0	8.98868974	0.967844478	24.548259	6	88.0	25-03-24 21:51:19.106160
21.6	0.11	250	250	6031308.0	6044739.0	6049617.0	6045625.0	7226801.0	7221032.0	7219432.0	7217100.0	9.58719541	1.03226543	24.5749832	6	88.0	25-03-24 21:51:27.156001
22.199	0.113	250	250	6407208.0	6421370.0	6426568.0	6422390.0	7677012.0	7670823.0	7669124.0	7666613.0	10.1848333	1.09659363	24.5915707	6	88.0	25-03-24 21:51:35.255081
22.799	0.117	250	250	6783437.0	6798415.0	6803873.0	6799557.0	8127956.0	8121365.0	8119610.0	8116877.0	10.7830314	1.16098084	24.5943353	6	88.0	25-03-24 21:51:43.270207
23.399	0.12	250	250	6854462.0	7485760.0	6875737.0	7487422.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3801106	9.9e+37	24.583277	6	88.0	25-03-24 21:51:51.284097
24.0	0.123	250	250	6845993.0	7485921.0	6867346.0	7487592.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9655536	9.9e+37	24.5703756	6	88.0	25-03-24 21:51:59.311964
