# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.081	0.0	250	250	-7449994.0	-7463190.0	-7470071.0	-7467685.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.2940014	1713950293.2838428	6	9.0	24-04-24 11:18:13.283908
0.6	0.002	250	250	-7154136.0	-7166625.0	-7173129.0	-7170580.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.2429265	1713950300.0657032	6	9.0	24-04-24 11:18:20.065776
1.2	0.005	250	250	-6779091.0	-6790822.0	-6797022.0	-6794665.0	-8124080.0	-8115131.0	-8114181.0	-8110187.0	-1.16072921	22.2348771	1713950306.850607	6	9.0	24-04-24 11:18:26.850657
1.8	0.008	250	250	-6403172.0	-6414161.0	-6420032.0	-6417869.0	-7673781.0	-7665235.0	-7664396.0	-7660564.0	-1.09639386	22.2627623	1713950313.6343205	6	9.0	24-04-24 11:18:33.634371
2.401	0.011	250	250	-6026015.0	-6036264.0	-6041784.0	-6039827.0	-7221866.0	-7213792.0	-7212978.0	-7209351.0	-1.03182392	22.2716741	1713950320.4140177	6	9.0	24-04-24 11:18:40.414075
3.001	0.014	250	250	-5649450.0	-5658959.0	-5664127.0	-5662403.0	-6770538.0	-6762857.0	-6762150.0	-6758740.0	-0.967348791	22.2277861	1713950327.1985111	6	9.0	24-04-24 11:18:47.198559
3.6	0.018	250	250	-5272941.0	-5281725.0	-5286590.0	-5285022.0	-6319378.0	-6312172.0	-6311487.0	-6308266.0	-0.902889398	22.2217491	1713950333.98318	6	9.0	24-04-24 11:18:53.983229
4.2	0.021	250	250	-4896024.0	-4904097.0	-4908605.0	-4907216.0	-5867751.0	-5860982.0	-5860386.0	-5857336.0	-0.838372887	22.2454179	1713950340.7661343	6	9.0	24-04-24 11:19:00.766194
4.8	0.024	250	250	-4519495.0	-4526805.0	-4530976.0	-4529803.0	-5416587.0	-5410250.0	-5409706.0	-5406865.0	-0.773919542	22.1972178	1713950347.548389	6	9.0	24-04-24 11:19:07.548441
5.4	0.027	250	250	-4142419.0	-4148987.0	-4152866.0	-4151859.0	-4964640.0	-4958749.0	-4958299.0	-4955640.0	-0.709348988	22.1758487	1713950354.3277092	6	9.0	24-04-24 11:19:14.327807
6.0	0.03	250	250	-3765824.0	-3771683.0	-3775211.0	-3774397.0	-4513479.0	-4508014.0	-4507625.0	-4505170.0	-0.64489743	22.1513174	1713950361.1038733	6	9.0	24-04-24 11:19:21.103927
