# 
ch2a	ch2a avglen	Delay	a	
1059982.0	10.0	0.1	20.0	12-12-23 19:22:16.901370
-1588373.0	19.166666666666664	0.1	20.0	12-12-23 19:22:17.035720
-1588373.0	28.333333333333332	0.1	20.0	12-12-23 19:22:17.168715
-1588373.0	37.5	0.1	20.0	12-12-23 19:22:17.303597
-1588373.0	46.666666666666664	0.1	20.0	12-12-23 19:22:17.439966
-1588373.0	55.833333333333336	0.1	20.0	12-12-23 19:22:17.576193
995428.3	65.0	0.1	20.0	12-12-23 19:22:17.712182
995428.3	74.16666666666667	0.1	20.0	12-12-23 19:22:17.848765
995428.3	83.33333333333333	0.1	20.0	12-12-23 19:22:17.985953
995428.3	92.5	0.1	20.0	12-12-23 19:22:18.121933
795788.6	101.66666666666667	0.1	20.0	12-12-23 19:22:18.257962
349520.3	110.83333333333333	0.1	20.0	12-12-23 19:22:18.391836
349520.3	120.0	0.1	20.0	12-12-23 19:22:18.528312
