# 
voltage	Source_Voltage	Delay	a	
0.62112764856	0	0.1	0	17-09-24 15:56:26.399837
0.61818775767	0	0.1	0	17-09-24 15:56:26.522911
0.61677428043	0	0.1	0	17-09-24 15:56:26.645770
0.6176176155900001	0	0.1	0	17-09-24 15:56:26.768438
0.61967259846	0	0.1	0	17-09-24 15:56:26.890247
0.62002893726	0	0.1	0	17-09-24 15:56:27.012840
0.62036745912	0	0.1	0	17-09-24 15:56:27.135982
0.61774827315	0	0.1	0	17-09-24 15:56:27.259425
0.61335917535	0	0.1	0	17-09-24 15:56:27.382511
0.6177007613100001	0	0.1	0	17-09-24 15:56:27.505311
0.6176176155900001	0	0.1	0	17-09-24 15:56:27.627871
0.6178373578499999	0	0.1	0	17-09-24 15:56:27.750093
0.6158061309	0	0.1	0	17-09-24 15:56:27.872605
0.61495091778	0	0.1	0	17-09-24 15:56:27.995166
0.61584770376	0	0.1	0	17-09-24 15:56:28.117076
0.61618622562	0	0.1	0	17-09-24 15:56:28.239259
0.61843125585	0	0.1	0	17-09-24 15:56:28.362206
0.6139828640399999	0	0.1	0	17-09-24 15:56:28.484900
0.6108171961200001	0	0.1	0	17-09-24 15:56:28.607626
0.61266431469	0	0.1	0	17-09-24 15:56:28.731038
0.61726721577	0	0.1	0	17-09-24 15:56:28.853519
0.6206703471	0	0.1	0	17-09-24 15:56:28.976932
0.62029619136	0	0.1	0	17-09-24 15:56:29.099305
0.61848470667	0	0.1	0	17-09-24 15:56:29.222127
0.61759385967	0	0.1	0	17-09-24 15:56:29.344643
0.6163051010099999	0	0.1	0	17-09-24 15:56:29.467220
0.61749289701	0	0.1	0	17-09-24 15:56:29.589621
0.6183599880899999	0	0.1	0	17-09-24 15:56:29.712496
0.6195419408999999	0	0.1	0	17-09-24 15:56:29.835066
0.61970229336	0	0.1	0	17-09-24 15:56:29.957506
0.61873414383	0	0.1	0	17-09-24 15:56:30.079974
0.6182352695100001	0	0.1	0	17-09-24 15:56:30.203253
0.61571110722	0	0.1	0	17-09-24 15:56:30.325586
0.6154200972	0	0.1	0	17-09-24 15:56:30.448250
0.61555075476	0	0.1	0	17-09-24 15:56:30.570659
0.61675052451	0	0.1	0	17-09-24 15:56:30.693675
0.61540821924	0	0.1	0	17-09-24 15:56:30.816231
0.6140244369	0	0.1	0	17-09-24 15:56:30.938764
0.61044304038	0	0.1	0	17-09-24 15:56:31.061782
0.61038958956	0	0.1	0	17-09-24 15:56:31.184119
0.60664199739	0	0.1	0	17-09-24 15:56:31.306546
0.60848902017	0	0.1	0	17-09-24 15:56:31.430141
0.61230203691	0	0.1	0	17-09-24 15:56:31.552879
0.61382251158	100.0	0.1	0	17-09-24 15:56:31.678360
0.61225452507	100.0	0.1	0	17-09-24 15:56:31.802004
0.6111141451200001	100.0	0.1	0	17-09-24 15:56:31.925487
0.61116175275	100.0	0.1	0	17-09-24 15:56:32.048918
0.61364424639	100.0	0.1	0	17-09-24 15:56:32.172555
0.61600805622	100.0	0.1	0	17-09-24 15:56:32.295043
0.6192331139399999	100.0	0.1	0	17-09-24 15:56:32.417868
0.61858566933	100.0	0.1	0	17-09-24 15:56:32.540540
0.61568141232	100.0	0.1	0	17-09-24 15:56:32.663454
0.61391753526	100.0	0.1	0	17-09-24 15:56:32.785681
0.61448767734	100.0	0.1	0	17-09-24 15:56:32.907810
0.61523004984	100.0	0.1	0	17-09-24 15:56:33.030933
0.61644169755	100.0	0.1	0	17-09-24 15:56:33.153948
0.61733848353	100.0	0.1	0	17-09-24 15:56:33.277737
0.61780766295	100.0	0.1	0	17-09-24 15:56:33.400191
0.61455300612	100.0	0.1	0	17-09-24 15:56:33.522945
0.61339480923	100.0	0.1	0	17-09-24 15:56:33.646111
0.61332948045	100.0	0.1	0	17-09-24 15:56:33.769065
0.61226046405	100.0	0.1	0	17-09-24 15:56:33.891208
0.61511720922	100.0	0.1	0	17-09-24 15:56:34.013952
