# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.1	0.0	250	250	-7433847.0	-7447599.0	-7454660.0	-7452593.0	-7444446.0	-7438676.0	-7437812.0	-7435239.0	-11.8922863	25.5150601	6	25.0	11-03-24 17:16:01.294442
0.601	0.002	250	250	-7160129.0	-7172749.0	-7179271.0	-7176786.0	-7179285.0	-7173629.0	-7172595.0	-7169910.0	-11.3865118	25.4265936	6	25.0	11-03-24 17:16:09.013967
1.201	0.005	250	250	-6785223.0	-6797111.0	-6803276.0	-6800960.0	-6803417.0	-6798033.0	-6797055.0	-6794467.0	-10.7900991	25.3909533	6	25.0	11-03-24 17:16:16.469996
1.8	0.008	250	250	-6409034.0	-6420218.0	-6425993.0	-6423929.0	-6426275.0	-6421107.0	-6420215.0	-6417720.0	-10.1919023	25.3614644	6	25.0	11-03-24 17:16:24.258907
2.401	0.012	250	250	-6031549.0	-6041930.0	-6047445.0	-6045526.0	-6047748.0	-6042857.0	-6042029.0	-6039621.0	-9.59164854	25.3955609	6	25.0	11-03-24 17:16:31.940240
3.001	0.015	250	250	-5654629.0	-5664294.0	-5669466.0	-5667762.0	-5669858.0	-5665163.0	-5664448.0	-5662138.0	-8.99238342	25.3261472	6	25.0	11-03-24 17:16:39.407095
3.601	0.018	250	250	-5277877.0	-5286777.0	-5291604.0	-5290096.0	-5292114.0	-5287659.0	-5287029.0	-5284857.0	-8.3933044	25.4192214	6	25.0	11-03-24 17:16:46.986071
4.201	0.021	250	250	-4900734.0	-4908882.0	-4913403.0	-4912055.0	-4913994.0	-4909793.0	-4909217.0	-4907177.0	-7.79371301	25.4606901	6	25.0	11-03-24 17:16:54.258429
4.8	0.024	250	250	-4523824.0	-4531221.0	-4535411.0	-4534240.0	-4536088.0	-4532125.0	-4531637.0	-4529721.0	-7.19438938	25.5817092	6	25.0	11-03-24 17:17:01.638765
5.401	0.027	250	250	-4146487.0	-4153128.0	-4156982.0	-4156036.0	-4157746.0	-4154036.0	-4153604.0	-4151821.0	-6.59449633	25.6772488	6	25.0	11-03-24 17:17:09.204398
