# 
ch2a	ch2a avglen	Delay	a	
1498139.0	92.5	0.1	0.0	12-12-23 19:25:26.622249
1498139.0	92.5	0.1	1.0101010101010102	12-12-23 19:25:26.760576
1498139.0	92.5	0.1	2.0202020202020203	12-12-23 19:25:26.895852
1498139.0	92.5	0.1	3.0303030303030303	12-12-23 19:25:27.031504
-1388837.0	92.5	0.1	4.040404040404041	12-12-23 19:25:27.169689
-1388837.0	92.5	0.1	5.05050505050505	12-12-23 19:25:27.305446
-1388837.0	92.5	0.1	6.0606060606060606	12-12-23 19:25:27.440685
-1388837.0	92.5	0.1	7.07070707070707	12-12-23 19:25:27.575984
-627709.3	92.5	0.1	8.080808080808081	12-12-23 19:25:27.714664
303688.1	92.5	0.1	9.090909090909092	12-12-23 19:25:27.850626
303688.1	92.5	0.1	10.1010101010101	12-12-23 19:25:27.985972
303688.1	92.5	0.1	11.11111111111111	12-12-23 19:25:28.124953
303688.1	92.5	0.1	12.121212121212121	12-12-23 19:25:28.260838
1033296.0	92.5	0.1	13.131313131313133	12-12-23 19:25:28.397090
1033296.0	92.5	0.1	14.14141414141414	12-12-23 19:25:28.532462
1033296.0	92.5	0.1	15.151515151515152	12-12-23 19:25:28.668797
1033296.0	92.5	0.1	16.161616161616163	12-12-23 19:25:28.804776
1033296.0	92.5	0.1	17.17171717171717	12-12-23 19:25:28.940576
-1592434.0	92.5	0.1	18.181818181818183	12-12-23 19:25:29.076800
-1592434.0	92.5	0.1	19.19191919191919	12-12-23 19:25:29.216427
-1592434.0	92.5	0.1	20.2020202020202	12-12-23 19:25:29.352932
-1592434.0	92.5	0.1	21.21212121212121	12-12-23 19:25:29.491748
-768369.1	92.5	0.1	22.22222222222222	12-12-23 19:25:29.626749
1024496.0	92.5	0.1	23.232323232323232	12-12-23 19:25:29.762113
1024496.0	92.5	0.1	24.242424242424242	12-12-23 19:25:29.897383
1024496.0	92.5	0.1	25.252525252525253	12-12-23 19:25:30.035761
1024496.0	92.5	0.1	26.262626262626267	12-12-23 19:25:30.174531
314356.7	92.5	0.1	27.27272727272727	12-12-23 19:25:30.309879
314356.7	92.5	0.1	28.28282828282828	12-12-23 19:25:30.445899
314356.7	92.5	0.1	29.292929292929294	12-12-23 19:25:30.579982
314356.7	92.5	0.1	30.303030303030305	12-12-23 19:25:30.715007
314356.7	92.5	0.1	31.313131313131315	12-12-23 19:25:30.850502
-1396723.0	92.5	0.1	32.323232323232325	12-12-23 19:25:30.988654
-1396723.0	92.5	0.1	33.33333333333333	12-12-23 19:25:31.127280
-1396723.0	92.5	0.1	34.34343434343434	12-12-23 19:25:31.265708
-1396723.0	92.5	0.1	35.35353535353536	12-12-23 19:25:31.399309
-1396723.0	92.5	0.1	36.36363636363637	12-12-23 19:25:31.533525
1493400.0	92.5	0.1	37.37373737373738	12-12-23 19:25:31.668910
1493400.0	92.5	0.1	38.38383838383838	12-12-23 19:25:31.802590
1493400.0	92.5	0.1	39.39393939393939	12-12-23 19:25:31.938865
1493400.0	92.5	0.1	40.4040404040404	12-12-23 19:25:32.074585
-133710.9	92.5	0.1	41.41414141414141	12-12-23 19:25:32.210864
-472708.7	92.5	0.1	42.42424242424242	12-12-23 19:25:32.347799
-472708.7	92.5	0.1	43.43434343434344	12-12-23 19:25:32.484667
-472708.7	92.5	0.1	44.44444444444444	12-12-23 19:25:32.617948
-472708.7	92.5	0.1	45.45454545454545	12-12-23 19:25:32.753940
-857979.2	92.5	0.1	46.464646464646464	12-12-23 19:25:32.889999
-857979.2	92.5	0.1	47.474747474747474	12-12-23 19:25:33.026558
-857979.2	92.5	0.1	48.484848484848484	12-12-23 19:25:33.162780
-857979.2	92.5	0.1	49.494949494949495	12-12-23 19:25:33.303151
-857979.2	92.5	0.1	50.505050505050505	12-12-23 19:25:33.438492
1595670.0	92.5	0.1	51.515151515151516	12-12-23 19:25:33.575700
1595670.0	92.5	0.1	52.52525252525253	12-12-23 19:25:33.711835
1595670.0	92.5	0.1	53.535353535353536	12-12-23 19:25:33.846621
1595670.0	92.5	0.1	54.54545454545454	12-12-23 19:25:33.982566
185581.6	92.5	0.1	55.55555555555556	12-12-23 19:25:34.119200
-1159609.0	92.5	0.1	56.56565656565656	12-12-23 19:25:34.255153
-1159609.0	92.5	0.1	57.57575757575758	12-12-23 19:25:34.391004
-1159609.0	92.5	0.1	58.58585858585859	12-12-23 19:25:34.527292
-1159609.0	92.5	0.1	59.59595959595959	12-12-23 19:25:34.664415
-94610.1	92.5	0.1	60.60606060606061	12-12-23 19:25:34.803266
-94610.1	92.5	0.1	61.61616161616161	12-12-23 19:25:34.939373
-94610.1	92.5	0.1	62.62626262626263	12-12-23 19:25:35.077680
-94610.1	92.5	0.1	63.63636363636363	12-12-23 19:25:35.214141
-94610.1	92.5	0.1	64.64646464646465	12-12-23 19:25:35.349759
1309518.0	92.5	0.1	65.65656565656566	12-12-23 19:25:35.489152
1309518.0	92.5	0.1	66.66666666666666	12-12-23 19:25:35.625024
1309518.0	92.5	0.1	67.67676767676768	12-12-23 19:25:35.760678
1309518.0	92.5	0.1	68.68686868686868	12-12-23 19:25:35.897774
-93061.8	92.5	0.1	69.6969696969697	12-12-23 19:25:36.034938
-1537540.0	92.5	0.1	70.70707070707071	12-12-23 19:25:36.171611
-1537540.0	92.5	0.1	71.71717171717171	12-12-23 19:25:36.311275
-1537540.0	92.5	0.1	72.72727272727273	12-12-23 19:25:36.445411
-1537540.0	92.5	0.1	73.73737373737373	12-12-23 19:25:36.581684
680064.4	92.5	0.1	74.74747474747475	12-12-23 19:25:36.718104
680064.4	92.5	0.1	75.75757575757575	12-12-23 19:25:36.855696
680064.4	92.5	0.1	76.76767676767676	12-12-23 19:25:36.992813
680064.4	92.5	0.1	77.77777777777779	12-12-23 19:25:37.128416
680064.4	92.5	0.1	78.78787878787878	12-12-23 19:25:37.264780
700306.5	92.5	0.1	79.7979797979798	12-12-23 19:25:37.403127
700306.5	92.5	0.1	80.8080808080808	12-12-23 19:25:37.542464
700306.5	92.5	0.1	81.81818181818183	12-12-23 19:25:37.678672
700306.5	92.5	0.1	82.82828282828282	12-12-23 19:25:37.818516
-345758.5	92.5	0.1	83.83838383838383	12-12-23 19:25:37.955364
-1541200.0	92.5	0.1	84.84848484848484	12-12-23 19:25:38.089429
