# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.119	0.0	250	250	-7432893.0	-7446438.0	-7453772.0	-7451520.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8747145	9.9e+37	30.5225668	1712688773.965337	6	49.99999999999999	09-04-24 20:52:53.965396
0.601	0.002	250	250	-7152487.0	-7165067.0	-7171753.0	-7169148.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3758193	9.9e+37	30.5211253	1712688781.9811707	6	49.99999999999999	09-04-24 20:53:01.981239
1.201	0.005	250	250	-6777649.0	-6789487.0	-6795850.0	-6793437.0	-8124980.0	-8115667.0	-8114803.0	-8111203.0	-10.7794257	-1.16090284	30.5302546	1712688790.0070214	6	49.99999999999999	09-04-24 20:53:10.007079
1.8	0.008	250	250	-6401745.0	-6412814.0	-6418761.0	-6416616.0	-7674100.0	-7665203.0	-7664458.0	-7660991.0	-10.1815843	-1.09648224	30.5291976	1712688798.0421898	6	49.99999999999999	09-04-24 20:53:18.042246
2.401	0.012	250	250	-6024674.0	-6035008.0	-6040654.0	-6038640.0	-7222141.0	-7213726.0	-7213049.0	-7209743.0	-9.58190545	-1.03187916	30.5170892	1712688806.072137	6	49.99999999999999	09-04-24 20:53:26.072195
3.001	0.015	250	250	-5648080.0	-5657661.0	-5662963.0	-5661174.0	-6770567.0	-6762578.0	-6761974.0	-6758852.0	-8.98311515	-0.967388229	30.5661952	1712688813.9005978	6	49.99999999999999	09-04-24 20:53:33.900654
3.6	0.018	250	250	-5271686.0	-5280557.0	-5285517.0	-5283882.0	-6319395.0	-6311886.0	-6311355.0	-6308371.0	-8.38453805	-0.902901554	30.592526	1712688821.6989782	6	49.99999999999999	09-04-24 20:53:41.699034
4.2	0.021	250	250	-4894816.0	-4902945.0	-4907563.0	-4906132.0	-5867422.0	-5860369.0	-5859899.0	-5857113.0	-7.78534842	-0.838365931	30.602328	1712688829.7142553	6	49.99999999999999	09-04-24 20:53:49.714315
4.8	0.024	250	250	-4518310.0	-4525697.0	-4529988.0	-4528730.0	-5415795.0	-5409174.0	-5408769.0	-5406132.0	-7.18656461	-0.773800667	30.6302925	1712688837.7563977	6	49.99999999999999	09-04-24 20:53:57.756454
5.4	0.027	250	250	-4141305.0	-4147950.0	-4151884.0	-4150857.0	-4963415.0	-4957275.0	-4956916.0	-4954486.0	-6.58707498	-0.709192035	30.6113612	1712688845.554543	6	49.99999999999999	09-04-24 20:54:05.554597
6.0	0.03	250	250	-3764747.0	-3770646.0	-3774257.0	-3773417.0	-4512400.0	-4506685.0	-4506410.0	-4504137.0	-5.98831827	-0.644756365	30.6695965	1712688853.5607734	6	49.99999999999999	09-04-24 20:54:13.560830
6.6	0.033	250	250	-3387700.0	-3392860.0	-3396125.0	-3395502.0	-4060527.0	-4055282.0	-4055046.0	-4052966.0	-5.38883094	-0.580195735	30.6714224	1712688861.5864487	6	49.99999999999999	09-04-24 20:54:21.586507
7.2	0.036	250	250	-3011222.0	-3015636.0	-3018548.0	-3018139.0	-3609455.0	-3604653.0	-3604496.0	-3602603.0	-4.79016233	-0.515767031	30.6104002	1712688869.3880212	6	49.99999999999999	09-04-24 20:54:29.388079
7.8	0.039	250	250	-2633853.0	-2637520.0	-2640118.0	-2639881.0	-3157387.0	-3153017.0	-3152944.0	-3151199.0	-4.19012848	-0.451164327	30.7218737	1712688877.3975127	6	49.99999999999999	09-04-24 20:54:37.397568
8.4	0.042	250	250	-2257424.0	-2260340.0	-2262602.0	-2262567.0	-2706121.0	-2702205.0	-2702176.0	-2700611.0	-3.59152803	-0.386697254	30.7866437	1712688885.4674551	6	49.99999999999999	09-04-24 20:54:45.467513
8.999	0.045	250	250	-1881032.0	-1883206.0	-1885128.0	-1885293.0	-2255236.0	-2251784.0	-2251840.0	-2250449.0	-2.99307477	-0.32229835	30.7697304	1712688893.5170217	6	49.99999999999999	09-04-24 20:54:53.517080
9.599	0.048	250	250	-1504180.0	-1505592.0	-1507185.0	-1507551.0	-1803809.0	-1800809.0	-1800929.0	-1799683.0	-2.39386188	-0.257796731	30.7750158	1712688901.594404	6	49.99999999999999	09-04-24 20:55:01.594461
10.2	0.051	250	250	-1127194.0	-1127863.0	-1129118.0	-1129674.0	-1351986.0	-1349429.0	-1349633.0	-1348572.0	-1.79439114	-0.193241277	30.7472436	1712688909.6031365	6	49.99999999999999	09-04-24 20:55:09.603196
10.801	0.055	250	250	-749963.7	-749873.2	-750795.9	-751557.2	-899849.0	-897753.7	-898010.9	-897131.9	-1.19449953	-0.128650012	30.8015388	1712688917.4254594	6	49.99999999999999	09-04-24 20:55:17.425520
11.4	0.058	250	250	-373366.4	-372537.5	-373125.8	-374081.1	-448484.9	-446841.9	-447178.4	-446436.6	-0.595635392	-0.0641535521	30.855738	1712688925.5116394	6	49.99999999999999	09-04-24 20:55:25.511703
12.0	0.061	250	250	3498.808	5071.004	4819.284	3672.24	3252.016	4434.648	4022.004	4615.108	0.00361329134	0.000384139699	30.8644829	1712688933.5302854	6	49.99999999999999	09-04-24 20:55:33.530349
12.599	0.064	250	250	380146.5	382466.2	382542.6	381209.1	454726.3	455444.4	454995.6	455385.1	0.602563532	0.0648760447	30.936268	1712688941.3639016	6	49.99999999999999	09-04-24 20:55:41.363968
13.2	0.067	250	250	757051.3	760115.5	760527.2	758995.8	906414.8	906681.0	906147.9	906386.9	1.20185322	0.129408753	30.974611	1712688949.4596972	6	49.99999999999999	09-04-24 20:55:49.459762
13.799	0.07	250	250	1133534.0	1137348.0	1138090.0	1136363.0	1357604.0	1357404.0	1356817.0	1356873.0	1.80042845	0.193868627	30.995176	1712688957.478462	6	49.99999999999999	09-04-24 20:55:57.478519
14.399	0.073	250	250	1510333.0	1514879.0	1515969.0	1514046.0	1809323.0	1808676.0	1808009.0	1807922.0	2.39965952	0.258412214	31.0391888	1712688965.520769	6	49.99999999999999	09-04-24 20:56:05.520821
14.999	0.076	250	250	1886921.0	1892225.0	1893645.0	1891524.0	2260745.0	2259646.0	2258914.0	2258647.0	2.99845855	0.322890652	31.0166058	1712688973.3568976	6	49.99999999999999	09-04-24 20:56:13.356957
15.599	0.079	250	250	2264299.0	2270355.0	2272096.0	2269794.0	2713130.0	2711568.0	2710765.0	2710325.0	3.59841036	0.387505125	31.0409186	1712688981.1585815	6	49.99999999999999	09-04-24 20:56:21.158641
16.2	0.082	250	250	2641091.0	2647896.0	2649985.0	2647470.0	3164684.0	3162639.0	3161796.0	3161177.0	4.19762102	0.452028396	31.0975202	1712688989.0021071	6	49.99999999999999	09-04-24 20:56:29.002168
16.8	0.085	250	250	3017668.0	3025223.0	3027660.0	3024946.0	3616144.0	3613654.0	3612724.0	3611975.0	4.79640384	0.516519934	31.0733035	1712688996.8025467	6	49.99999999999999	09-04-24 20:56:36.802602
17.4	0.089	250	250	3394452.0	3402765.0	3405531.0	3402620.0	4067724.0	4064785.0	4063784.0	4062841.0	5.39545536	0.581025092	31.1675755	1712689004.6027102	6	49.99999999999999	09-04-24 20:56:44.602763
18.0	0.092	250	250	3771210.0	3780250.0	3783345.0	3780250.0	4519084.0	4515688.0	4514638.0	4513520.0	5.99453792	0.645500185	31.1600799	1712689012.4436197	6	49.99999999999999	09-04-24 20:56:52.443675
18.6	0.095	250	250	4147932.0	4157745.0	4161162.0	4157857.0	4970771.0	4966923.0	4965806.0	4964539.0	6.59348852	0.710064185	31.1132802	1712689020.2697906	6	49.99999999999999	09-04-24 20:57:00.269848
19.199	0.098	250	250	4524237.0	4534781.0	4538535.0	4535046.0	5421977.0	5417652.0	5416486.0	5415041.0	7.19185099	0.774485989	31.164116	1712689028.339904	6	49.99999999999999	09-04-24 20:57:08.339960
19.8	0.101	250	250	4901265.0	4912576.0	4916661.0	4912976.0	5873880.0	5869124.0	5867872.0	5866282.0	7.79138	0.839067353	31.1777619	1712689036.1935966	6	49.99999999999999	09-04-24 20:57:16.193654
20.4	0.104	250	250	5278014.0	5290066.0	5294481.0	5290599.0	6325435.0	6320221.0	6318905.0	6317124.0	8.39039496	0.903562186	31.2223513	1712689044.2125602	6	49.99999999999999	09-04-24 20:57:24.212617
21.0	0.107	250	250	5654363.0	5667173.0	5671933.0	5667835.0	6776744.0	6771118.0	6769743.0	6767776.0	8.98886724	0.968048304	31.2500275	1712689052.2787318	6	49.99999999999999	09-04-24 20:57:32.278791
21.6	0.11	250	250	6030743.0	6044278.0	6049400.0	6045096.0	7228128.0	7222027.0	7220516.0	7218402.0	9.58725743	1.03249755	31.29971	1712689060.3218195	6	49.99999999999999	09-04-24 20:57:40.321875
22.199	0.113	250	250	6406632.0	6420921.0	6426358.0	6421867.0	7677731.0	7671222.0	7669665.0	7667351.0	10.184899	1.09675668	31.3111457	1712689068.1821132	6	49.99999999999999	09-04-24 20:57:48.182172
22.799	0.117	250	250	6782924.0	6797961.0	6803724.0	6799067.0	8128831.0	8121864.0	8120239.0	8117764.0	10.7832361	1.16120622	31.2890432	1712689076.2576191	6	49.99999999999999	09-04-24 20:57:56.257676
23.399	0.12	250	250	6869245.0	7483336.0	6890745.0	7484988.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3803155	9.9e+37	31.2233123	1712689084.2877128	6	49.99999999999999	09-04-24 20:58:04.287776
23.999	0.123	250	250	6861101.0	7483499.0	6882748.0	7485185.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9656496	9.9e+37	31.2324416	1712689092.314886	6	49.99999999999999	09-04-24 20:58:12.314948
