# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.1	0.0	250	250	-7436971.0	-7450436.0	-7457563.0	-7455570.0	-7447521.0	-7441971.0	-7440899.0	-7438310.0	-11.8804692	22.5726266	6	22.0	11-03-24 17:00:51.177534
0.601	0.002	250	250	-7160300.0	-7172870.0	-7179239.0	-7176793.0	-7179350.0	-7173817.0	-7172650.0	-7169961.0	-11.386641	22.6214675	6	22.0	11-03-24 17:00:58.757437
1.201	0.005	250	250	-6785330.0	-6797164.0	-6803218.0	-6800963.0	-6803423.0	-6798106.0	-6797036.0	-6794451.0	-10.7900801	22.6004361	6	22.0	11-03-24 17:01:05.932090
1.8	0.008	250	250	-6409201.0	-6420312.0	-6426010.0	-6423973.0	-6426272.0	-6421220.0	-6420262.0	-6417763.0	-10.1919601	22.7090125	6	22.0	11-03-24 17:01:13.602945
2.401	0.012	250	250	-6031763.0	-6042098.0	-6047520.0	-6045617.0	-6047835.0	-6043019.0	-6042139.0	-6039755.0	-9.59185358	22.7504811	6	22.0	11-03-24 17:01:21.077697
3.001	0.015	250	250	-5654807.0	-5664426.0	-5669522.0	-5667808.0	-5669923.0	-5665364.0	-5664553.0	-5662280.0	-8.99256128	22.7882637	6	22.0	11-03-24 17:01:28.249498
3.601	0.018	250	250	-5278026.0	-5286911.0	-5291662.0	-5290186.0	-5292189.0	-5287854.0	-5287130.0	-5284965.0	-8.39348725	22.8159095	6	22.0	11-03-24 17:01:35.823664
4.201	0.021	250	250	-4900831.0	-4908952.0	-4913400.0	-4912087.0	-4914012.0	-4909880.0	-4909221.0	-4907208.0	-7.79375152	22.8472414	6	22.0	11-03-24 17:01:42.995202
4.8	0.024	250	250	-4523919.0	-4531313.0	-4535430.0	-4534318.0	-4536170.0	-4532244.0	-4531705.0	-4529782.0	-7.19456076	22.8326608	6	22.0	11-03-24 17:01:50.165519
5.401	0.027	250	250	-4146571.0	-4153199.0	-4157017.0	-4156096.0	-4157846.0	-4154169.0	-4153685.0	-4151891.0	-6.59461033	22.9753336	6	22.0	11-03-24 17:01:57.630558
6.0	0.03	250	250	-3769713.0	-3775623.0	-3779098.0	-3778355.0	-3780017.0	-3776554.0	-3776186.0	-3774488.0	-5.99540197	22.9956072	6	22.0	11-03-24 17:02:04.908344
6.6	0.033	250	250	-3392329.0	-3397501.0	-3400639.0	-3400095.0	-3401621.0	-3398384.0	-3398091.0	-3396508.0	-5.39537889	23.0610355	6	22.0	11-03-24 17:02:12.380677
7.2	0.036	250	250	-3015483.0	-3019885.0	-3022712.0	-3022359.0	-3023798.0	-3020789.0	-3020579.0	-3019123.0	-4.79624726	23.0978966	6	22.0	11-03-24 17:02:19.551752
7.801	0.039	250	250	-2637741.0	-2641408.0	-2643897.0	-2643724.0	-2645059.0	-2642300.0	-2642173.0	-2640821.0	-4.19564634	23.1577958	6	22.0	11-03-24 17:02:27.126882
8.4	0.042	250	250	-2261006.0	-2263921.0	-2266105.0	-2266115.0	-2267350.0	-2264824.0	-2264783.0	-2263548.0	-3.59668073	23.2094013	6	22.0	11-03-24 17:02:34.498905
8.999	0.045	250	250	-1884259.0	-1886437.0	-1888298.0	-1888496.0	-1889636.0	-1887339.0	-1887388.0	-1886253.0	-2.99772227	23.1800762	6	22.0	11-03-24 17:02:41.772972
9.6	0.048	250	250	-1507076.0	-1508511.0	-1510046.0	-1510428.0	-1511482.0	-1509424.0	-1509538.0	-1508523.0	-2.39810971	23.3190629	6	22.0	11-03-24 17:02:49.044690
10.2	0.051	250	250	-1129708.0	-1130397.0	-1131603.0	-1132174.0	-1133136.0	-1131308.0	-1131496.0	-1130599.0	-1.79805375	23.3494733	6	22.0	11-03-24 17:02:56.323245
10.801	0.055	250	250	-752201.3	-752140.9	-753037.6	-753793.2	-754653.1	-753053.6	-753332.0	-752537.1	-1.19788236	23.4379398	6	22.0	11-03-24 17:03:03.685452
11.4	0.058	250	250	-375279.7	-374476.4	-375047.6	-375995.0	-376752.9	-375391.3	-375752.4	-375066.1	-0.598656306	23.4086147	6	22.0	11-03-24 17:03:10.957262
12.0	0.061	250	250	1750.328	3303.36	3043.2	1922.544	1262.456	2394.944	1949.376	2514.752	0.000860938916	23.470357	6	22.0	11-03-24 17:03:18.461632
12.6	0.064	250	250	378655.6	380949.1	381011.6	379715.6	379153.3	380043.8	379524.2	379976.9	0.600146077	23.5789333	6	22.0	11-03-24 17:03:26.007018
13.2	0.067	250	250	755836.4	758867.6	759260.1	757779.4	757314.4	757971.2	757368.5	757701.3	1.19981801	23.5763325	6	22.0	11-03-24 17:03:33.585074
13.799	0.07	250	250	1132534.0	1136312.0	1137015.0	1135356.0	1134988.0	1135409.0	1134732.0	1134958.0	1.7987781	23.6996533	6	22.0	11-03-24 17:03:40.999040
14.4	0.073	250	250	1509671.0	1514187.0	1515218.0	1513373.0	1513108.0	1513295.0	1512536.0	1512652.0	2.39838812	23.7272991	6	22.0	11-03-24 17:03:48.719460
14.999	0.076	250	250	1886551.0	1891803.0	1893155.0	1891130.0	1890953.0	1890904.0	1890067.0	1890051.0	2.99755029	23.7715323	6	22.0	11-03-24 17:03:56.214892
15.6	0.079	250	250	2264189.0	2270202.0	2271873.0	2269651.0	2269573.0	2269297.0	2268387.0	2268253.0	3.59796382	23.828667	6	22.0	11-03-24 17:04:03.488055
16.2	0.082	250	250	2641479.0	2648234.0	2650232.0	2647829.0	2647861.0	2647339.0	2646356.0	2646115.0	4.19772965	23.9229618	6	22.0	11-03-24 17:04:10.762107
16.8	0.085	250	250	3018412.0	3025920.0	3028229.0	3025632.0	3025766.0	3025017.0	3023955.0	3023602.0	4.79700157	23.9088397	6	22.0	11-03-24 17:04:18.132534
17.4	0.088	250	250	3395495.0	3403740.0	3406379.0	3403596.0	3403843.0	3402858.0	3401709.0	3401256.0	5.39653546	23.9375709	6	22.0	11-03-24 17:04:25.683548
18.0	0.092	250	250	3772721.0	3781714.0	3784673.0	3781716.0	3782057.0	3780826.0	3779593.0	3779019.0	5.99629323	23.9523153	6	22.0	11-03-24 17:04:33.795898
18.6	0.095	250	250	4149905.0	4159641.0	4162929.0	4159776.0	4160212.0	4158754.0	4157436.0	4156760.0	6.5958724	24.0572055	6	22.0	11-03-24 17:04:41.481927
19.2	0.098	250	250	4526591.0	4537077.0	4540677.0	4537329.0	4537875.0	4536190.0	4534791.0	4534021.0	7.19474672	24.0922235	6	22.0	11-03-24 17:04:48.959366
19.8	0.101	250	250	4903981.0	4915197.0	4919127.0	4915608.0	4916226.0	4914312.0	4912837.0	4911918.0	7.79472162	24.1846753	6	22.0	11-03-24 17:04:56.340021
20.4	0.104	250	250	5281071.0	5293035.0	5297299.0	5293597.0	5294335.0	5292171.0	5290616.0	5289597.0	8.39419742	24.1834546	6	22.0	11-03-24 17:05:03.718087
21.0	0.107	250	250	5657799.0	5670525.0	5675101.0	5671213.0	5672023.0	5669641.0	5668020.0	5666874.0	8.99313427	24.2212372	6	22.0	11-03-24 17:05:11.074212
21.6	0.11	250	250	6034600.0	6048036.0	6052969.0	6048887.0	6049811.0	6047187.0	6045485.0	6044266.0	9.59222786	24.2415107	6	22.0	11-03-24 17:05:18.462111
22.199	0.113	250	250	6410824.0	6424986.0	6430251.0	6425987.0	6427019.0	6424171.0	6422358.0	6421042.0	10.1902462	24.2112642	6	22.0	11-03-24 17:05:25.723858
22.8	0.117	250	250	6787256.0	6802258.0	6807755.0	6803350.0	6804484.0	6801404.0	6799571.0	6798053.0	10.7888149	24.3272127	6	22.0	11-03-24 17:05:33.401060
23.399	0.12	250	250	6855607.0	7486835.0	6876986.0	7488476.0	7485248.0	6873830.0	7479616.0	7477962.0	11.3864106	24.3567015	6	22.0	11-03-24 17:05:40.868750
24.0	0.123	250	250	6847195.0	7487001.0	6868645.0	7488657.0	7485385.0	6865503.0	7479673.0	7478068.0	11.9667897	24.3668383	6	22.0	11-03-24 17:05:48.043799
