# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.099	0.0	250	250	-7434569.0	-7448193.0	-7455330.0	-7453343.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8711	9.9e+37	24.4874622	6	98.0	25-03-24 22:40:56.074432
0.601	0.002	250	250	-7153623.0	-7166180.0	-7172571.0	-7170243.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3764233	9.9e+37	24.5003636	6	98.0	25-03-24 22:41:03.872870
1.201	0.005	250	250	-6778692.0	-6790513.0	-6796572.0	-6794423.0	-8124390.0	-8115370.0	-8114461.0	-8110462.0	-10.7799872	-1.16072736	24.5836002	6	98.0	25-03-24 22:41:11.895998
1.8	0.008	250	250	-6402724.0	-6413798.0	-6419531.0	-6417559.0	-7673572.0	-7665014.0	-7664168.0	-7660309.0	-10.1821498	-1.09632703	24.5003636	6	98.0	25-03-24 22:41:19.779835
2.401	0.011	250	250	-6025550.0	-6035873.0	-6041259.0	-6039486.0	-7221543.0	-7213421.0	-7212624.0	-7209031.0	-9.582383	-1.03175058	24.495756	6	98.0	25-03-24 22:41:27.827699
3.001	0.014	250	250	-5648983.0	-5658558.0	-5663612.0	-5662048.0	-6770179.0	-6762493.0	-6761755.0	-6758358.0	-8.98363072	-0.967243334	24.4837761	6	98.0	25-03-24 22:41:35.898541
3.601	0.018	250	250	-5272460.0	-5281281.0	-5286020.0	-5284628.0	-6318695.0	-6311435.0	-6310806.0	-6307534.0	-8.38495638	-0.902754843	24.4069903	6	98.0	25-03-24 22:41:43.941868
4.201	0.021	250	250	-4895606.0	-4903703.0	-4908138.0	-4906880.0	-5866812.0	-5859976.0	-5859434.0	-5856371.0	-7.78572831	-0.838210406	24.4294061	6	98.0	25-03-24 22:41:51.747851
4.8	0.024	250	250	-4519037.0	-4526360.0	-4530499.0	-4529435.0	-5415955.0	-5409570.0	-5409077.0	-5406223.0	-7.187062	-0.773805673	24.3953096	6	98.0	25-03-24 22:41:59.762503
5.401	0.027	250	250	-4141964.0	-4148541.0	-4152357.0	-4151470.0	-4964139.0	-4958184.0	-4957766.0	-4955083.0	-6.58743857	-0.709243225	24.3519979	6	98.0	25-03-24 22:42:07.577006
6.0	0.03	250	250	-3765290.0	-3771160.0	-3774643.0	-3773946.0	-4512758.0	-4507249.0	-4506890.0	-4504415.0	-5.9886026	-0.644767574	24.3495325	6	98.0	25-03-24 22:42:15.391685
6.6	0.033	250	250	-3388228.0	-3393346.0	-3396507.0	-3395986.0	-4060966.0	-4055874.0	-4055610.0	-4053335.0	-5.38905218	-0.580209831	24.2764327	6	98.0	25-03-24 22:42:23.470161
7.2	0.036	250	250	-3011761.0	-3016127.0	-3018970.0	-3018628.0	-3609679.0	-3605011.0	-3604813.0	-3602706.0	-4.79054004	-0.515748541	24.1987253	6	98.0	25-03-24 22:42:31.521844
7.801	0.039	250	250	-2634332.0	-2637961.0	-2640491.0	-2640328.0	-3157433.0	-3153206.0	-3153068.0	-3151152.0	-4.19041829	-0.451148587	24.2340425	6	98.0	25-03-24 22:42:39.327347
8.4	0.042	250	250	-2257827.0	-2260720.0	-2262911.0	-2262934.0	-2706382.0	-2702606.0	-2702569.0	-2700836.0	-3.59181632	-0.386717482	24.2248272	6	98.0	25-03-24 22:42:47.175918
8.999	0.045	250	250	-1881429.0	-1883579.0	-1885451.0	-1885659.0	-2255463.0	-2252115.0	-2252143.0	-2250606.0	-2.99332375	-0.322284303	24.168315	6	98.0	25-03-24 22:42:54.978898
9.6	0.048	250	250	-1504518.0	-1505918.0	-1507469.0	-1507863.0	-1803830.0	-1800921.0	-1801017.0	-1799679.0	-2.39407852	-0.257766887	24.2690605	6	98.0	25-03-24 22:43:03.041675
