# 
A1	f1	A2	f2	Delay	a	
0	10000000.0	8.0	100000.0	0.2	2.1105527638190953	10-04-24 17:30:16.854746
0	10000000.0	8.0	1164285.7142857143	0.2	2.1105527638190953	10-04-24 17:30:17.081417
0	10000000.0	8.0	2228571.4285714286	0.2	2.1105527638190953	10-04-24 17:30:17.309767
0	10000000.0	8.0	3292857.1428571427	0.2	2.1105527638190953	10-04-24 17:30:17.539678
0	10000000.0	8.0	4357142.857142857	0.2	2.1105527638190953	10-04-24 17:30:17.766842
0	10000000.0	8.0	5421428.571428572	0.2	2.1105527638190953	10-04-24 17:30:17.992531
0	10000000.0	8.0	6485714.285714285	0.2	2.1105527638190953	10-04-24 17:30:18.219530
0	10000000.0	8.0	7550000.0	0.2	2.1105527638190953	10-04-24 17:30:18.444752
0	10000000.0	8.0	8614285.714285715	0.2	2.1105527638190953	10-04-24 17:30:18.667908
0	10000000.0	8.0	9678571.42857143	0.2	2.1105527638190953	10-04-24 17:30:18.894592
0	10000000.0	10.0	10742857.142857144	0.2	2.1105527638190953	10-04-24 17:30:19.124933
0	10000000.0	10.0	11807142.857142856	0.2	2.1105527638190953	10-04-24 17:30:19.351785
0	10000000.0	10.0	12871428.57142857	0.2	2.1105527638190953	10-04-24 17:30:19.577043
0	10000000.0	10.0	13935714.285714285	0.2	2.1105527638190953	10-04-24 17:30:19.803057
0	10000000.0	10.0	15000000.0	0.2	2.1105527638190953	10-04-24 17:30:20.027983
