# 
Scope_Frequency	A2	f2	gain	gain_log	phase	Scope_Amplitude_RMS	Scope_Amplitude_pkpk	THD	Delay	a	
156459.90384678112	0.01	156459.90384678112	0.07555163690848665	-22.435122435202793	-22.75762323003359	0.00011917896898718737	0.0003370890285826458	0.46304353128884307	0.5	156459.90384678112	20-05-24 17:03:41.048099
191504.58723626836	0.01	191504.58723626836	0.03859737041893467	-28.268845643066097	-154.62231582052974	0.000152898171052026	0.0004324613343276331	0.5407288276979811	0.5	191504.58723626836	20-05-24 17:03:43.771975
234398.75668367906	0.01	234398.75668367906	0.04014347181052401	-27.927701404808065	-102.93969853947533	0.00017679925996701333	0.0005000638225257538	0.4472899066098542	0.5	234398.75668367906	20-05-24 17:03:46.577771
286900.57991701853	0.01	286900.57991701853	0.012178156494290781	-38.288368987679114	174.5598276312304	0.00024508772992956363	0.0006932127832752464	0.40631822625867925	0.5	286900.57991701853	20-05-24 17:03:49.442871
351162.0279957433	0.01	351162.0279957433	0.021372031668757632	-33.40308381915143	91.6355385631755	0.00021795195162296869	0.0006164612118617741	0.3817586114435878	0.5	351162.0279957433	20-05-24 17:03:52.311757
429817.0813797241	0.01	429817.0813797241	0.005859914691040304	-44.64217412837584	166.19768076514032	0.00033294458617214815	0.0009417094985666992	0.23542167365197728	0.5	429817.0813797241	20-05-24 17:03:55.070699
526089.6928412311	0.01	526089.6928412311	0.012480914786379589	-38.07507163903841	106.76780015612135	0.0004055753866861345	0.0011471404248324876	0.45127898573832903	0.5	526089.6928412311	20-05-24 17:03:57.909060
643925.9324579202	0.01	643925.9324579202	0.004253064151544485	-47.425961330193296	-116.48705805967205	0.00048452034683798574	0.0013704304914879909	0.25236496086546917	0.5	643925.9324579202	20-05-24 17:04:00.540829
788155.7311120651	0.01	788155.7311120651	0.005489472135937609	-45.209388300329046	-64.29677729793048	0.0005891832877521453	0.0016664619925253078	0.21870221159725395	0.5	788155.7311120651	20-05-24 17:04:03.325863
964690.8521196856	0.01	964690.8521196856	0.0024331936887745475	-52.276466373640964	34.679108040557836	0.0006373914976944511	0.0018028154011615846	0.26092310353164705	0.5	964690.8521196856	20-05-24 17:04:05.995612
1180767.2055499933	0.01	1180767.2055499933	0.003292163240841434	-49.650372771510156	101.79731536315997	0.0007058517417677013	0.0019964502124651096	0.3400828416633836	0.5	1180767.2055499933	20-05-24 17:04:08.837357
1445241.4373359948	0.01	1445241.4373359948	0.006048799574175286	-44.366616110387874	-108.30905122716469	0.0010248441634772443	0.002898697030616857	0.19739193545517558	0.5	1445241.4373359948	20-05-24 17:04:11.605825
1768953.9499194485	0.01	1768953.9499194485	0.0029289106812367613	-50.665877443373624	4.427068570538981	0.0012975906501458264	0.0036701405916894996	0.18008157569374128	0.5	1768953.9499194485	20-05-24 17:04:14.267698
2165173.234102431	0.01	2165173.234102431	0.003736639804028669	-48.55037528497756	-54.61127351984231	0.0013459529478215308	0.003806929826250511	0.19689061202986838	0.5	2165173.234102431	20-05-24 17:04:17.021833
2650139.7246022457	0.01	2650139.7246022457	0.0033900566697758184	-49.3958608373235	-25.122919257198102	0.0018039585261704842	0.005102365227337757	0.08324644283089619	0.5	2650139.7246022457	20-05-24 17:04:19.685944
3243731.4711339194	0.01	3243731.4711339194	0.001337946161697675	-57.47122724030326	-38.12375626840173	0.0023145615460294115	0.006546568658684065	0.11604706045978472	0.5	3243731.4711339194	20-05-24 17:04:22.349905
3970278.909880428	0.01	3970278.909880428	0.0003843231350612448	-68.30606943134696	-105.49668800101269	0.0026703412525393914	0.007552865631011132	0.048827677752016595	0.5	3970278.909880428	20-05-24 17:04:26.428172
4859562.131612254	0.01	4859562.131612254	0.0004302485804947477	-67.32561107703606	25.44520841316726	0.003149588895740196	0.008908382664510972	0.05081924429633088	0.5	4859562.131612254	20-05-24 17:04:29.121543
5948031.522982118	0.01	5948031.522982118	0.00040358324850975813	-67.8813373655884	-3.128341212339213	0.0038596599726433874	0.010916766958921695	0.06592013182893773	0.5	5948031.522982118	20-05-24 17:04:31.863964
7280301.813252313	0.01	7280301.813252313	0.0017387332407556614	-55.19534086085965	-9.879424151366473	0.004366217808225369	0.012349528881334493	0.025741759288206396	0.5	7280301.813252313	20-05-24 17:04:34.631456
8910980.765191257	0.01	8910980.765191257	0.0012739856074066838	-57.896709566530866	51.55745720439765	0.004935809155426845	0.013960576497779872	0.008479265144406818	0.5	8910980.765191257	20-05-24 17:04:37.385498
10906907.465438703	0.01	10906907.465438703	0.002365504741157181	-52.5215235432503	20.8456153035689	0.0050183627085702955	0.014194073206734983	0.026890322818060874	0.5	10906907.465438703	20-05-24 17:04:40.157415
13349891.958507566	0.01	13349891.958507566	0.0029595098182854623	-50.575604298028225	100.23267584986236	0.0030628126237326335	0.008662942302980427	0.03179910095850858	0.5	13349891.958507566	20-05-24 17:04:42.818695
16340068.517914828	0.01	16340068.517914828	0.0039231012369858416	-48.127409692127486	152.51585037858172	0.0012843082608767458	0.003632572321599394	0.0184437571419482	0.5	16340068.517914828	20-05-24 17:04:45.481348
20000000.0	0.01	20000000.0	0.013888936677555641	-37.14662004240664	-125.43151751472473	0.0006377270688009368	0.0018037645395814494	0.09015288222214095	0.5	20000000.0	20-05-24 17:04:49.688121
