# 
Scope_Frequency	A2r	f2	scope_rms	scope_dBm	scope_pkpk	scope_thd	Delay	a	b	
1000000.0	25500.0	1000000.0	0.008591822201371661	-28.307994419644746	0.024301342965356132	0.036513591349783846	0.5	1000000.0	0	07-06-24 13:23:40.207584
1000000.0	25505.0	1000000.0	0.008455502631652859	-28.4469114624849	0.02391577299672974	0.03674969443102372	0.5	1000000.0	0	07-06-24 13:23:43.496574
1000000.0	25510.0	1000000.0	0.008373961576280009	-28.53108076715887	0.02368514006393274	0.037050468291883375	0.5	1000000.0	0	07-06-24 13:23:46.685796
1000000.0	25515.0	1000000.0	0.008330054879793476	-28.576742790943612	0.02356095317263223	0.036906430203346205	0.5	1000000.0	0	07-06-24 13:23:51.498685
1000000.0	25520.0	1000000.0	0.008217695232423381	-28.69469943025355	0.02324315209828374	0.03747073946551383	0.5	1000000.0	0	07-06-24 13:23:54.693118
1000000.0	25525.0	1000000.0	0.008150635785318215	-28.76587030466891	0.023053479339121004	0.03757592003409322	0.5	1000000.0	0	07-06-24 13:23:58.033877
1000000.0	25530.0	1000000.0	0.008043554374279551	-28.880740003653518	0.022750607371583152	0.038376101526875296	0.5	1000000.0	0	07-06-24 13:24:01.270448
1000000.0	25535.0	1000000.0	0.007904994816447049	-29.031668253603932	0.022358701759816864	0.038519751231696375	0.5	1000000.0	0	07-06-24 13:24:05.018475
1000000.0	25540.0	1000000.0	0.007814940964977384	-29.13118601028397	0.0221039910036322	0.03867075507046245	0.5	1000000.0	0	07-06-24 13:24:08.396432
1000000.0	25545.0	1000000.0	0.007751686603396924	-29.201775921346776	0.021925080651579523	0.038789940600348384	0.5	1000000.0	0	07-06-24 13:24:11.845860
1000000.0	25550.0	1000000.0	0.007604659333170231	-29.368104769697258	0.02150922473239296	0.039489702077956455	0.5	1000000.0	0	07-06-24 13:24:15.085939
1000000.0	25555.0	1000000.0	0.007504836992349888	-29.48287477024682	0.02122688451596104	0.0401127522196642	0.5	1000000.0	0	07-06-24 13:24:18.286845
1000000.0	25560.0	1000000.0	0.0074412169140851935	-29.55682075218663	0.021046939760918704	0.040526087687195234	0.5	1000000.0	0	07-06-24 13:24:21.584351
1000000.0	25565.0	1000000.0	0.007300609635240588	-29.722517498029838	0.020649242319497867	0.04068483702730025	0.5	1000000.0	0	07-06-24 13:24:24.948004
1000000.0	25570.0	1000000.0	0.00718538020111164	-29.860704984000584	0.020323324262438398	0.04107310321600821	0.5	1000000.0	0	07-06-24 13:24:28.433222
1000000.0	25575.0	1000000.0	0.007108574034693732	-29.954050225596873	0.02010608361799422	0.04170766074693491	0.5	1000000.0	0	07-06-24 13:24:31.848264
1000000.0	25580.0	1000000.0	0.007026798601779194	-30.05454991922006	0.019874787765400876	0.04266069330905348	0.5	1000000.0	0	07-06-24 13:24:35.098020
1000000.0	25585.0	1000000.0	0.0069268319417839785	-30.179007024393442	0.019592039352700128	0.042296968507766354	0.5	1000000.0	0	07-06-24 13:24:38.605645
1000000.0	25590.0	1000000.0	0.0068412466771708815	-30.286995039129742	0.019349967668789863	0.042576184821908905	0.5	1000000.0	0	07-06-24 13:24:41.953182
1000000.0	25595.0	1000000.0	0.006734483353519927	-30.42361436830297	0.01904799538824745	0.04311531017774138	0.5	1000000.0	0	07-06-24 13:24:45.221465
1000000.0	25600.0	1000000.0	0.0065944917510006385	-30.606073456604545	0.018652039342445206	0.044194949502684	0.5	1000000.0	0	07-06-24 13:24:48.448732
1000000.0	25605.0	1000000.0	0.006553010371173221	-30.660882937435225	0.018534712282569442	0.04379456933227187	0.5	1000000.0	0	07-06-24 13:24:51.886022
1000000.0	25610.0	1000000.0	0.006436749426202399	-30.816367983930533	0.018205876672265343	0.044237826401811814	0.5	1000000.0	0	07-06-24 13:24:55.159444
1000000.0	25615.0	1000000.0	0.006311807450566599	-30.986625209015802	0.01785248739935767	0.04508013917583804	0.5	1000000.0	0	07-06-24 13:24:58.379998
1000000.0	25620.0	1000000.0	0.006215070790085514	-31.120778450360657	0.017578874804895606	0.04524286244205892	0.5	1000000.0	0	07-06-24 13:25:01.735784
1000000.0	25625.0	1000000.0	0.0061090531719122385	-31.270221940236837	0.017279011697953324	0.0459671011021638	0.5	1000000.0	0	07-06-24 13:25:05.061118
1000000.0	25630.0	1000000.0	0.00601715334937669	-31.401878447599053	0.01701907974713442	0.04654376423150381	0.5	1000000.0	0	07-06-24 13:25:08.482083
1000000.0	25635.0	1000000.0	0.005900497050660836	-31.571928090968786	0.016689125907574005	0.04695412886449243	0.5	1000000.0	0	07-06-24 13:25:11.752044
1000000.0	25640.0	1000000.0	0.005811236290912122	-31.704329350096977	0.01643665835352529	0.04793859802800379	0.5	1000000.0	0	07-06-24 13:25:14.945043
1000000.0	25645.0	1000000.0	0.0057002707840075415	-31.87179030813141	0.016122800503885162	0.047969855538602627	0.5	1000000.0	0	07-06-24 13:25:18.417401
1000000.0	25650.0	1000000.0	0.005643557705515379	-31.958640641858892	0.015962391694350073	0.04830446573933406	0.5	1000000.0	0	07-06-24 13:25:21.890899
1000000.0	25655.0	1000000.0	0.005561546505841019	-32.085788580198866	0.015730428992658134	0.04852934577151678	0.5	1000000.0	0	07-06-24 13:25:25.323022
1000000.0	25660.0	1000000.0	0.005466197983522059	-32.23599289105361	0.01546074264582672	0.04910507236262773	0.5	1000000.0	0	07-06-24 13:25:28.594703
1000000.0	25665.0	1000000.0	0.005350810643919971	-32.421308397284754	0.015134377964643876	0.05009569796543605	0.5	1000000.0	0	07-06-24 13:25:31.923064
1000000.0	25670.0	1000000.0	0.005251146109086183	-32.58461799608375	0.014852484090944775	0.05085849568495574	0.5	1000000.0	0	07-06-24 13:25:35.287248
1000000.0	25675.0	1000000.0	0.005157936170238655	-32.74018077504828	0.014588846571612494	0.05116715496179763	0.5	1000000.0	0	07-06-24 13:25:38.625826
1000000.0	25680.0	1000000.0	0.005025838856460343	-32.96552884956212	0.014215218946215809	0.05270107747773864	0.5	1000000.0	0	07-06-24 13:25:41.855903
1000000.0	25685.0	1000000.0	0.004928558974845201	-33.135300890087024	0.013940069890363442	0.05309341941370619	0.5	1000000.0	0	07-06-24 13:25:45.245900
1000000.0	25690.0	1000000.0	0.004826451323816833	-33.31714143215126	0.013651265840550689	0.053091125319055694	0.5	1000000.0	0	07-06-24 13:25:48.526144
1000000.0	25695.0	1000000.0	0.004780396670343284	-33.40042133875967	0.013521003609445316	0.05432133582607624	0.5	1000000.0	0	07-06-24 13:25:51.781446
1000000.0	25700.0	1000000.0	0.00462796651539077	-33.6818958823365	0.01308986602454836	0.05494589758969116	0.5	1000000.0	0	07-06-24 13:25:55.682449
1000000.0	25705.0	1000000.0	0.004544547181973395	-33.83988770987854	0.01285392051918241	0.05547415776919835	0.5	1000000.0	0	07-06-24 13:25:59.041057
1000000.0	25710.0	1000000.0	0.004449077253372853	-34.02430110609203	0.012583890783531055	0.05618924755936844	0.5	1000000.0	0	07-06-24 13:26:02.246763
1000000.0	25715.0	1000000.0	0.004324486615670342	-34.27100889735677	0.012231495244363849	0.05783769749473216	0.5	1000000.0	0	07-06-24 13:26:05.446517
1000000.0	25720.0	1000000.0	0.00422746790551451	-34.468093660062095	0.011957084892951204	0.05875562861484096	0.5	1000000.0	0	07-06-24 13:26:10.213573
1000000.0	25725.0	1000000.0	0.004171891218041569	-34.58304052967112	0.011799890282599196	0.059257368275288234	0.5	1000000.0	0	07-06-24 13:26:13.913077
1000000.0	25730.0	1000000.0	0.004024724134266796	-34.89497768379938	0.011383638910980834	0.06105751596841346	0.5	1000000.0	0	07-06-24 13:26:17.213472
1000000.0	25735.0	1000000.0	0.003971241621733041	-35.0111738115611	0.011232367521830785	0.060915976634016246	0.5	1000000.0	0	07-06-24 13:26:20.757705
