# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.111	0.0	250	250	-7444677.0	-7458182.0	-7465181.0	-7462911.0	-7448836.0	-7443065.0	-7442004.0	-7439167.0	-11.8891441	22.3325781	6	8.0	11-03-24 15:49:40.990127
0.601	0.002	250	250	-7160938.0	-7173514.0	-7179944.0	-7177483.0	-7179948.0	-7174417.0	-7173303.0	-7170552.0	-11.387472	22.4374683	6	8.0	11-03-24 15:49:48.187024
1.201	0.005	250	250	-6785842.0	-6797683.0	-6803783.0	-6801499.0	-6803849.0	-6798547.0	-6797576.0	-6794917.0	-10.7907835	22.4872307	6	8.0	11-03-24 15:49:55.861971
1.801	0.008	250	250	-6409605.0	-6420693.0	-6426482.0	-6424377.0	-6426652.0	-6421560.0	-6420664.0	-6418128.0	-10.192532	22.5434438	6	8.0	11-03-24 15:50:03.326204
2.401	0.011	250	250	-6032129.0	-6042463.0	-6047940.0	-6046032.0	-6048181.0	-6043335.0	-6042519.0	-6040079.0	-9.59231991	22.5443653	6	8.0	11-03-24 15:50:10.591576
3.001	0.014	250	250	-5655192.0	-5664794.0	-5669943.0	-5668219.0	-5670293.0	-5665676.0	-5664933.0	-5662646.0	-8.99308533	22.5987354	6	8.0	11-03-24 15:50:18.366016
3.601	0.018	250	250	-5278405.0	-5287276.0	-5292107.0	-5290571.0	-5292534.0	-5288163.0	-5287497.0	-5285288.0	-8.39401082	22.5463722	6	8.0	11-03-24 15:50:25.964042
4.201	0.021	250	250	-4901247.0	-4909360.0	-4913868.0	-4912509.0	-4914410.0	-4910250.0	-4909651.0	-4907582.0	-7.79431795	22.583991	6	8.0	11-03-24 15:50:33.326277
4.8	0.024	250	250	-4524314.0	-4531700.0	-4535860.0	-4534702.0	-4536511.0	-4532588.0	-4532066.0	-4530132.0	-7.19507962	22.6510986	6	8.0	11-03-24 15:50:40.590516
5.401	0.027	250	250	-4146939.0	-4153577.0	-4157413.0	-4156441.0	-4158168.0	-4154471.0	-4154035.0	-4152196.0	-6.59508256	22.6206882	6	8.0	11-03-24 15:50:47.765268
6.0	0.03	250	250	-3770022.0	-3775927.0	-3779421.0	-3778655.0	-3780262.0	-3776812.0	-3776473.0	-3774738.0	-5.99583089	22.578298	6	8.0	11-03-24 15:50:55.334636
6.601	0.033	250	250	-3392624.0	-3397782.0	-3400950.0	-3400367.0	-3401888.0	-3398667.0	-3398379.0	-3396772.0	-5.39577363	22.5451231	6	8.0	11-03-24 15:51:02.809210
7.2	0.036	250	250	-3015698.0	-3020110.0	-3022936.0	-3022571.0	-3024012.0	-3020998.0	-3020807.0	-3019320.0	-4.79654134	22.5423585	6	8.0	11-03-24 15:51:10.592586
7.801	0.039	250	250	-2637984.0	-2641640.0	-2644159.0	-2643967.0	-2645301.0	-2642540.0	-2642413.0	-2641057.0	-4.19604101	22.4448405	6	8.0	11-03-24 15:51:17.764391
8.4	0.042	250	250	-2261221.0	-2264126.0	-2266334.0	-2266327.0	-2267571.0	-2265041.0	-2264999.0	-2263752.0	-3.59703948	22.3711184	6	8.0	11-03-24 15:51:25.346983
9.0	0.045	250	250	-1884453.0	-1886621.0	-1888497.0	-1888677.0	-1889827.0	-1887522.0	-1887561.0	-1886419.0	-2.99800644	22.4758448	6	8.0	11-03-24 15:51:32.508142
