# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.139	0.0	250	250	-7416745.0	-7430866.0	-7438638.0	-7436240.0	-7433451.0	-7427583.0	-7426865.0	-7424732.0	-11.8652809	38.7454148	6.0	9.0	14-12-23 13:59:18.860544
0.5	0.002	250	250	-7223682.0	-7236653.0	-7243519.0	-7240477.0	-7245413.0	-7239341.0	-7238391.0	-7235811.0	-11.4868133	38.6350508	6.0	9.0	14-12-23 13:59:26.076008
1.0	0.004	250	250	-6912371.0	-6924706.0	-6931287.0	-6928448.0	-6933179.0	-6927304.0	-6926399.0	-6923895.0	-10.9914426	38.7573066	6.0	9.0	14-12-23 13:59:33.433571
1.499	0.007	250	250	-6599284.0	-6610990.0	-6617286.0	-6614633.0	-6619146.0	-6613464.0	-6612647.0	-6610248.0	-10.4936143	38.6929771	6.0	9.0	14-12-23 13:59:40.889582
2.0	0.009	250	250	-6284956.0	-6296016.0	-6302033.0	-6299556.0	-6303899.0	-6298453.0	-6297697.0	-6295365.0	-9.99380944	38.7801753	6.0	9.0	14-12-23 13:59:48.125902
2.499	0.012	250	250	-5971005.0	-5981418.0	-5987156.0	-5984846.0	-5989026.0	-5983791.0	-5983054.0	-5980829.0	-9.49471019	38.7451178	6.0	9.0	14-12-23 13:59:55.602745
3.0	0.015	250	250	-5656343.0	-5666122.0	-5671595.0	-5669474.0	-5673458.0	-5668466.0	-5667801.0	-5665639.0	-8.99444205	38.7268228	6.0	9.0	14-12-23 14:00:02.790790
3.499	0.017	250	250	-5342523.0	-5351697.0	-5356869.0	-5354924.0	-5358749.0	-5353913.0	-5353356.0	-5351280.0	-8.49556258	38.7597538	6.0	9.0	14-12-23 14:00:10.057216
4.0	0.02	250	250	-5028091.0	-5036599.0	-5041504.0	-5039722.0	-5043337.0	-5038737.0	-5038227.0	-5036250.0	-7.99554138	38.8082356	6.0	9.0	14-12-23 14:00:17.216605
4.5	0.022	250	250	-4713652.0	-4721517.0	-4726144.0	-4724576.0	-4728024.0	-4723627.0	-4723171.0	-4721292.0	-7.4956739	38.8753094	6.0	9.0	14-12-23 14:00:24.427424
5.0	0.025	250	250	-4399094.0	-4406340.0	-4410674.0	-4409265.0	-4412533.0	-4408353.0	-4407950.0	-4406165.0	-6.99566973	38.8954339	6.0	9.0	14-12-23 14:00:31.590026
5.5	0.027	250	250	-4084875.0	-4091494.0	-4095547.0	-4094301.0	-4097390.0	-4093443.0	-4093072.0	-4091375.0	-6.49606345	38.8228716	6.0	9.0	14-12-23 14:00:38.769621
5.999	0.03	250	250	-3770906.0	-3776885.0	-3780642.0	-3779588.0	-3782492.0	-3778751.0	-3778462.0	-3776854.0	-5.99689851	38.7667749	6.0	9.0	14-12-23 14:00:45.941312
6.499	0.032	250	250	-3456523.0	-3461875.0	-3465331.0	-3464461.0	-3467185.0	-3463673.0	-3463422.0	-3461910.0	-5.49714529	38.8558026	6.0	9.0	14-12-23 14:00:53.221393
6.999	0.035	250	250	-3142431.0	-3147164.0	-3150340.0	-3149644.0	-3152180.0	-3148869.0	-3148699.0	-3147280.0	-4.99778376	38.8576321	6.0	9.0	14-12-23 14:01:00.381966
7.499	0.037	250	250	-2827581.0	-2831688.0	-2834554.0	-2834046.0	-2836410.0	-2833312.0	-2833195.0	-2831869.0	-4.49722579	38.8713534	6.0	9.0	14-12-23 14:01:07.548086
