# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.081	0.0	250	250	-7449581.0	-7462843.0	-7469648.0	-7467336.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.2103458	1713949736.8166049	6	7.0	24-04-24 11:08:56.816666
0.6	0.002	250	250	-7154295.0	-7166793.0	-7173205.0	-7170704.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.3006133	1713949743.5846553	6	7.0	24-04-24 11:09:03.584719
1.2	0.005	250	250	-6779271.0	-6791090.0	-6797159.0	-6794842.0	-8125170.0	-8116272.0	-8115284.0	-8111284.0	-1.16088863	22.2864312	1713949750.373735	6	7.0	24-04-24 11:09:10.373794
1.8	0.008	250	250	-6403336.0	-6414409.0	-6420146.0	-6418018.0	-7674553.0	-7666076.0	-7665167.0	-7661330.0	-1.09650321	22.2864312	1713949757.1959434	6	7.0	24-04-24 11:09:17.196005
2.401	0.011	250	250	-6026106.0	-6036399.0	-6041875.0	-6039901.0	-7222270.0	-7214252.0	-7213415.0	-7209775.0	-1.03188274	22.3593542	1713949763.984534	6	7.0	24-04-24 11:09:23.984583
3.001	0.015	250	250	-5649531.0	-5659103.0	-5664228.0	-5662444.0	-6770948.0	-6763332.0	-6762573.0	-6759124.0	-0.967406618	22.3431598	1713949770.7620685	6	7.0	24-04-24 11:09:30.762127
3.6	0.018	250	250	-5273014.0	-5281869.0	-5286640.0	-5285060.0	-6319402.0	-6312229.0	-6311540.0	-6308320.0	-0.90289007	22.2661162	1713949777.5414128	6	7.0	24-04-24 11:09:37.541491
4.2	0.021	250	250	-4896157.0	-4904234.0	-4908704.0	-4907336.0	-5867822.0	-5861077.0	-5860429.0	-5857457.0	-0.838384019	22.2802983	1713949784.3244066	6	7.0	24-04-24 11:09:44.324459
4.8	0.024	250	250	-4519575.0	-4526927.0	-4531071.0	-4529892.0	-5416617.0	-5410314.0	-5409751.0	-5406929.0	-0.773921883	22.1827482	1713949791.1129034	6	7.0	24-04-24 11:09:51.112957
5.4	0.027	250	250	-4142522.0	-4149135.0	-4152945.0	-4151957.0	-4964702.0	-4958820.0	-4958337.0	-4955720.0	-0.709363111	22.2107291	1713949797.896589	6	7.0	24-04-24 11:09:57.896646
6.0	0.03	250	250	-3765907.0	-3771771.0	-3775245.0	-3774467.0	-4513444.0	-4508036.0	-4507605.0	-4505127.0	-0.644895905	22.2266362	1713949804.6773622	6	7.0	24-04-24 11:10:04.677419
6.6	0.033	250	250	-3388869.0	-3394002.0	-3397122.0	-3396548.0	-4061639.0	-4056631.0	-4056300.0	-4054043.0	-0.580349619	22.1379019	1713949811.4592006	6	7.0	24-04-24 11:10:11.459251
7.2	0.036	250	250	-3012287.0	-3016645.0	-3019491.0	-3019090.0	-3610415.0	-3605838.0	-3605589.0	-3603506.0	-0.515889167	22.1587918	1713949818.2421384	6	7.0	24-04-24 11:10:18.242197
7.8	0.039	250	250	-2634879.0	-2638501.0	-2641031.0	-2640808.0	-3158254.0	-3154113.0	-3153933.0	-3152038.0	-0.451287699	22.1722074	1713949825.0447245	6	7.0	24-04-24 11:10:25.044783
8.4	0.042	250	250	-2258388.0	-2261271.0	-2263457.0	-2263439.0	-2707157.0	-2703415.0	-2703317.0	-2701613.0	-0.386846192	22.0969845	1713949831.8502383	6	7.0	24-04-24 11:10:31.850300
8.999	0.045	250	250	-1881919.0	-1884068.0	-1885920.0	-1886091.0	-2256082.0	-2252798.0	-2252771.0	-2251226.0	-0.322402992	22.1017758	1713949838.6515718	6	7.0	24-04-24 11:10:38.651629
9.599	0.048	250	250	-1505039.0	-1506442.0	-1507991.0	-1508345.0	-1804395.0	-1801523.0	-1801596.0	-1800263.0	-0.257877102	22.1893601	1713949845.433178	6	7.0	24-04-24 11:10:45.433233
10.199	0.051	250	250	-1127935.0	-1128597.0	-1129832.0	-1130369.0	-1352546.0	-1350090.0	-1350237.0	-1349099.0	-0.193326958	22.1754654	1713949852.2156997	6	7.0	24-04-24 11:10:52.215756
10.8	0.054	250	250	-750713.3	-750636.7	-751536.9	-752272.6	-900507.4	-898498.9	-898749.6	-897758.8	-0.128754356	22.1120291	1713949858.9966404	6	7.0	24-04-24 11:10:58.996702
11.4	0.058	250	250	-374051.8	-373237.4	-373816.3	-374747.4	-449153.1	-447567.7	-447873.4	-447095.0	-0.0642662181	22.1692368	1713949865.7837915	6	7.0	24-04-24 11:11:05.783848
12.0	0.061	250	250	2858.1	4405.852	4154.072	3037.956	2501.68	3635.036	3253.24	3866.016	0.000261732478	22.1576419	1713949872.5678964	6	7.0	24-04-24 11:11:12.567959
12.599	0.064	250	250	379594.1	381876.8	381941.1	380649.8	453978.7	454672.1	454199.6	454631.9	0.0647579979	22.1957804	1713949879.3498998	6	7.0	24-04-24 11:11:19.349961
13.2	0.067	250	250	756647.7	759663.4	760054.8	758580.0	905787.4	906072.7	905539.5	905769.8	0.129306924	22.1890726	1713949886.129494	6	7.0	24-04-24 11:11:26.129557
13.799	0.07	250	250	1133125.0	1136884.0	1137600.0	1135937.0	1356950.0	1356796.0	1356175.0	1356215.0	0.193755568	22.1480594	1713949892.9262593	6	7.0	24-04-24 11:11:32.926318
14.399	0.073	250	250	1509988.0	1514469.0	1515516.0	1513659.0	1808560.0	1807953.0	1807260.0	1807118.0	0.258265593	22.1110708	1713949899.7095554	6	7.0	24-04-24 11:11:39.709614
14.999	0.076	250	250	1886636.0	1891869.0	1893252.0	1891191.0	2259932.0	2258906.0	2258146.0	2257804.0	0.322750001	22.0164912	1713949906.4944773	6	7.0	24-04-24 11:11:46.494530
15.6	0.079	250	250	2264010.0	2269984.0	2271686.0	2269438.0	2712248.0	2710780.0	2709931.0	2709418.0	0.387364589	22.0394893	1713949913.274872	6	7.0	24-04-24 11:11:53.274926
16.2	0.082	250	250	2640973.0	2647689.0	2649711.0	2647282.0	3164027.0	3162126.0	3161187.0	3160519.0	0.451900742	21.9506592	1713949920.0687532	6	7.0	24-04-24 11:12:00.068805
16.8	0.085	250	250	3017598.0	3025033.0	3027401.0	3024775.0	3615371.0	3613044.0	3612020.0	3611146.0	0.516371112	21.9616791	1713949926.851224	6	7.0	24-04-24 11:12:06.851284
17.4	0.088	250	250	3394477.0	3402660.0	3405334.0	3402525.0	4067141.0	4064396.0	4063296.0	4062194.0	0.580907852	21.9543006	1713949933.6371217	6	7.0	24-04-24 11:12:13.637175
