# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.076	0.0	250	250	-7452014.0	-7465244.0	-7471956.0	-7469661.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.0947805	1714110971.2469788	6	233.99999999999997	26-04-24 07:56:11.247041
0.6	0.002	250	250	-7154110.0	-7166692.0	-7173090.0	-7170652.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.1400101	1714110978.019249	6	233.99999999999997	26-04-24 07:56:18.019311
1.2	0.005	250	250	-6778975.0	-6790795.0	-6796891.0	-6794615.0	-8125028.0	-8116137.0	-8115160.0	-8111114.0	-1.16090339	22.2147538	1714110984.8352578	6	233.99999999999997	26-04-24 07:56:24.835313
1.8	0.008	250	250	-6403058.0	-6414138.0	-6419864.0	-6417830.0	-7674410.0	-7665914.0	-7664995.0	-7661196.0	-1.09651625	22.2847063	1714110991.618547	6	233.99999999999997	26-04-24 07:56:31.618597
2.4	0.011	250	250	-6025841.0	-6036162.0	-6041612.0	-6039750.0	-7222207.0	-7214105.0	-7213264.0	-7209646.0	-1.03190882	22.3170953	1714110998.398815	6	233.99999999999997	26-04-24 07:56:38.398870
3.0	0.015	250	250	-5649379.0	-5658969.0	-5664115.0	-5662399.0	-6771002.0	-6763334.0	-6762596.0	-6759127.0	-0.967445197	22.3470886	1714111005.1820002	6	233.99999999999997	26-04-24 07:56:45.182051
3.6	0.018	250	250	-5272848.0	-5281683.0	-5286507.0	-5284980.0	-6319697.0	-6312486.0	-6311839.0	-6308554.0	-0.902969108	22.4443513	1714111011.9645355	6	233.99999999999997	26-04-24 07:56:51.964590
4.2	0.021	250	250	-4895931.0	-4904050.0	-4908515.0	-4907193.0	-5868011.0	-5861237.0	-5860659.0	-5857584.0	-0.838442211	22.4804774	1714111018.7612278	6	233.99999999999997	26-04-24 07:56:58.761283
4.799	0.024	250	250	-4519353.0	-4526696.0	-4530820.0	-4529737.0	-5416579.0	-5410223.0	-5409716.0	-5406808.0	-0.773939208	22.5408474	1714111025.5451527	6	233.99999999999997	26-04-24 07:57:05.545209
5.4	0.027	250	250	-4142326.0	-4148957.0	-4152742.0	-4151831.0	-4964789.0	-4958882.0	-4958448.0	-4955724.0	-0.709395835	22.5884726	1714111032.3266256	6	233.99999999999997	26-04-24 07:57:12.326680
5.999	0.03	250	250	-3765751.0	-3771637.0	-3775117.0	-3774394.0	-4513583.0	-4508129.0	-4507748.0	-4505259.0	-0.644940595	22.6130039	1714111039.106422	6	233.99999999999997	26-04-24 07:57:19.106477
6.599	0.033	250	250	-3388727.0	-3393869.0	-3397030.0	-3396462.0	-4061701.0	-4056695.0	-4056375.0	-4054092.0	-0.580373875	22.6635038	1714111045.8909755	6	233.99999999999997	26-04-24 07:57:25.891148
7.199	0.036	250	250	-3012186.0	-3016573.0	-3019401.0	-3019037.0	-3610520.0	-3605917.0	-3605677.0	-3603574.0	-0.515925272	22.6494175	1714111052.6736856	6	233.99999999999997	26-04-24 07:57:32.673741
7.8	0.039	250	250	-2634775.0	-2638423.0	-2640950.0	-2640750.0	-3158299.0	-3154139.0	-3153992.0	-3152059.0	-0.451318152	22.6825731	1714111059.4547534	6	233.99999999999997	26-04-24 07:57:39.454803
8.399	0.042	250	250	-2258258.0	-2261167.0	-2263361.0	-2263352.0	-2707086.0	-2703360.0	-2703266.0	-2701544.0	-0.386849316	22.7030797	1714111066.2556043	6	233.99999999999997	26-04-24 07:57:46.255660
8.999	0.045	250	250	-1881858.0	-1884029.0	-1885895.0	-1886086.0	-2256029.0	-2252736.0	-2252721.0	-2251163.0	-0.322413105	22.6911015	1714111073.0381055	6	233.99999999999997	26-04-24 07:57:53.038163
9.599	0.048	250	250	-1504965.0	-1506391.0	-1507934.0	-1508307.0	-1804399.0	-1801526.0	-1801621.0	-1800251.0	-0.257893234	22.6832438	1714111079.823031	6	233.99999999999997	26-04-24 07:57:59.823087
10.199	0.051	250	250	-1127934.0	-1128613.0	-1129837.0	-1130396.0	-1352591.0	-1350152.0	-1350317.0	-1349149.0	-0.193344066	22.6679118	1714111086.605311	6	233.99999999999997	26-04-24 07:58:06.605367
10.799	0.054	250	250	-750738.9	-750669.2	-751570.1	-752322.1	-900567.6	-898554.1	-898807.2	-897828.6	-0.12876166	22.595947	1714111093.387137	6	233.99999999999997	26-04-24 07:58:13.387197
11.399	0.058	250	250	-374087.2	-373276.3	-373852.1	-374798.3	-449200.9	-447619.1	-447939.9	-447152.5	-0.0642766333	22.5499508	1714111100.1706846	6	233.99999999999997	26-04-24 07:58:20.170743
11.999	0.061	250	250	2858.576	4405.844	4152.216	3028.836	2509.924	3654.344	3253.576	3860.996	0.000260499608	22.5375893	1714111106.9530408	6	233.99999999999997	26-04-24 07:58:26.953101
12.599	0.064	250	250	379508.2	381788.7	381857.2	380558.2	453925.8	454625.4	454151.3	454575.4	0.0647469584	22.5281985	1714111113.7345953	6	233.99999999999997	26-04-24 07:58:33.734655
13.199	0.067	250	250	756576.4	759594.7	759992.6	758509.4	905787.5	906049.4	905506.1	905743.5	0.129306845	22.4193409	1714111120.5155942	6	233.99999999999997	26-04-24 07:58:40.515656
13.799	0.07	250	250	1133013.0	1136770.0	1137492.0	1135818.0	1356946.0	1356775.0	1356154.0	1356185.0	0.193751868	22.4292109	1714111127.2989511	6	233.99999999999997	26-04-24 07:58:47.299006
14.398	0.073	250	250	1509809.0	1514298.0	1515342.0	1513490.0	1808505.0	1807912.0	1807239.0	1807059.0	0.258263339	22.3973011	1714111134.0817194	6	233.99999999999997	26-04-24 07:58:54.081772
14.998	0.076	250	250	1886479.0	1891714.0	1893081.0	1891031.0	2259965.0	2258947.0	2258177.0	2257831.0	0.322761553	22.363858	1714111140.8637817	6	233.99999999999997	26-04-24 07:59:00.863832
15.599	0.079	250	250	2263925.0	2269911.0	2271609.0	2269369.0	2712418.0	2710969.0	2710129.0	2709547.0	0.387392911	22.330415	1714111147.6478875	6	233.99999999999997	26-04-24 07:59:07.647942
16.199	0.082	250	250	2640840.0	2647563.0	2649586.0	2647161.0	3164219.0	3162312.0	3161399.0	3160646.0	0.451926072	22.1541922	1714111154.4355297	6	233.99999999999997	26-04-24 07:59:14.435585
16.799	0.085	250	250	3017483.0	3024948.0	3027275.0	3024679.0	3615572.0	3613232.0	3612235.0	3611273.0	0.516409645	22.2871978	1714111161.2190824	6	233.99999999999997	26-04-24 07:59:21.219141
17.399	0.088	250	250	3394391.0	3402592.0	3405269.0	3402462.0	4067235.0	4064497.0	4063412.0	4062300.0	0.580937592	22.2695659	1714111168.0028055	6	233.99999999999997	26-04-24 07:59:28.002866
17.999	0.091	250	250	3771214.0	3780162.0	3783141.0	3780177.0	4518952.0	4515757.0	4514600.0	4513305.0	0.645463024	22.1644455	1714111174.7862244	6	233.99999999999997	26-04-24 07:59:34.786282
18.599	0.095	250	250	4148072.0	4157743.0	4161046.0	4157907.0	4970614.0	4966989.0	4965787.0	4964258.0	0.709986998	22.1666495	1714111181.5681887	6	233.99999999999997	26-04-24 07:59:41.568238
19.198	0.098	250	250	4524425.0	4534868.0	4538493.0	4535167.0	5421590.0	5417551.0	5416267.0	5414520.0	0.774413887	22.208621	1714111188.3493137	6	233.99999999999997	26-04-24 07:59:48.349372
19.799	0.101	250	250	4901367.0	4912544.0	4916520.0	4912977.0	5873453.0	5868976.0	5867602.0	5865728.0	0.83897477	22.1864853	1714111195.1582594	6	233.99999999999997	26-04-24 07:59:55.158315
20.399	0.104	250	250	5278115.0	5290052.0	5294322.0	5290606.0	6325001.0	6320066.0	6318646.0	6316591.0	0.903470342	22.1395309	1714111201.939132	6	233.99999999999997	26-04-24 08:00:01.939190
20.998	0.107	250	250	5654421.0	5667103.0	5671703.0	5667793.0	6776022.0	6770697.0	6769157.0	6766877.0	0.96790468	22.1227615	1714111208.723328	6	233.99999999999997	26-04-24 08:00:08.723383
21.598	0.11	250	250	6030772.0	6044169.0	6049109.0	6045010.0	7227047.0	7221304.0	7219657.0	7217226.0	1.03234223	21.9424182	1714111215.5068417	6	233.99999999999997	26-04-24 08:00:15.506898
22.198	0.113	250	250	6406494.0	6420651.0	6425897.0	6421613.0	7677306.0	7671106.0	7669434.0	7666799.0	1.0966666	21.9237323	1714111222.287912	6	233.99999999999997	26-04-24 08:00:22.287967
22.798	0.116	250	250	6782567.0	6797480.0	6803058.0	6798597.0	8128158.0	8121583.0	8119776.0	8116970.0	1.16106966	21.8290569	1714111229.0725174	6	233.99999999999997	26-04-24 08:00:29.072573
23.398	0.12	250	250	6856288.0	7485490.0	6877325.0	7487139.0	8388607.0	8388607.0	8388607.0	8388607.0	9.9e+37	21.7816233	1714111235.8444552	6	233.99999999999997	26-04-24 08:00:35.844518
23.999	0.123	250	250	6847835.0	7485722.0	6868955.0	7487348.0	8388607.0	8388607.0	8388607.0	8388607.0	9.9e+37	21.7621708	1714111242.6136177	6	233.99999999999997	26-04-24 08:00:42.613681
