# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.129	0.0	250	250	-7420596.0	-7434352.0	-7441682.0	-7439803.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8616208	9.9e+37	24.3431058	6	173.0	26-03-24 05:28:09.562256
0.6	0.002	250	250	-7153696.0	-7166278.0	-7172683.0	-7170337.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3764489	9.9e+37	24.2868927	6	173.0	26-03-24 05:28:17.356726
1.201	0.005	250	250	-6778738.0	-6790546.0	-6796678.0	-6794443.0	-8124397.0	-8115403.0	-8114513.0	-8110480.0	-10.7799363	-1.16072292	24.2334442	6	173.0	26-03-24 05:28:25.440340
1.8	0.008	250	250	-6402828.0	-6413882.0	-6419693.0	-6417669.0	-7673652.0	-7665087.0	-7664276.0	-7660402.0	-10.1822151	-1.09631918	24.175388	6	173.0	26-03-24 05:28:33.248455
2.401	0.011	250	250	-6025645.0	-6035951.0	-6041433.0	-6039579.0	-7221321.0	-7213204.0	-7212429.0	-7208753.0	-9.58242095	-1.03170244	24.1422131	6	173.0	26-03-24 05:28:41.428613
3.001	0.014	250	250	-5649086.0	-5658642.0	-5663797.0	-5662127.0	-6770017.0	-6762341.0	-6761661.0	-6758172.0	-8.98368932	-0.967210885	24.1532714	6	173.0	26-03-24 05:28:49.233893
3.6	0.018	250	250	-5272570.0	-5281405.0	-5286188.0	-5284734.0	-6318454.0	-6311214.0	-6310620.0	-6307305.0	-8.38506756	-0.902721662	24.1096605	6	173.0	26-03-24 05:28:57.087141
4.2	0.021	250	250	-4895631.0	-4903739.0	-4908196.0	-4906938.0	-5866787.0	-5859975.0	-5859446.0	-5856320.0	-7.78576351	-0.838188503	24.1566583	6	173.0	26-03-24 05:29:04.890716
4.8	0.024	250	250	-4519090.0	-4526451.0	-4530583.0	-4529496.0	-5415495.0	-5409110.0	-5408659.0	-5405742.0	-7.18704573	-0.773729054	24.2537177	6	173.0	26-03-24 05:29:12.701464
5.4	0.027	250	250	-4141978.0	-4148583.0	-4152416.0	-4151502.0	-4963675.0	-4957721.0	-4957325.0	-4954604.0	-6.58749205	-0.709186291	24.2460464	6	173.0	26-03-24 05:29:20.512729
6.0	0.03	250	250	-3765457.0	-3771309.0	-3774826.0	-3774105.0	-4512562.0	-4507076.0	-4506727.0	-4504205.0	-5.98879212	-0.644741985	24.3458704	6	173.0	26-03-24 05:29:28.328580
6.6	0.033	250	250	-3388334.0	-3393450.0	-3396645.0	-3396101.0	-4060856.0	-4055774.0	-4055525.0	-4053210.0	-5.38916634	-0.580213648	24.3725946	6	173.0	26-03-24 05:29:36.174807
7.2	0.036	250	250	-3011841.0	-3016217.0	-3019079.0	-3018726.0	-3609957.0	-3605324.0	-3605142.0	-3603005.0	-4.79063062	-0.515790738	24.4140633	6	173.0	26-03-24 05:29:43.981103
7.801	0.039	250	250	-2634423.0	-2638055.0	-2640591.0	-2640422.0	-3157577.0	-3153362.0	-3153236.0	-3151320.0	-4.19055832	-0.451161704	24.4066911	6	173.0	26-03-24 05:29:52.053836
8.4	0.042	250	250	-2257940.0	-2260829.0	-2263041.0	-2263064.0	-2706485.0	-2702714.0	-2702672.0	-2700928.0	-3.59196207	-0.386726	24.3652224	6	173.0	26-03-24 05:29:59.872912
8.999	0.045	250	250	-1881444.0	-1883609.0	-1885487.0	-1885682.0	-2255450.0	-2252098.0	-2252126.0	-2250602.0	-2.99340256	-0.322305308	24.287515	6	173.0	26-03-24 05:30:07.677879
9.599	0.048	250	250	-1504567.0	-1505981.0	-1507536.0	-1507920.0	-1803875.0	-1800956.0	-1801077.0	-1799752.0	-2.39413295	-0.257781953	24.233145	6	173.0	26-03-24 05:30:15.763933
10.2	0.051	250	250	-1127460.0	-1128132.0	-1129357.0	-1129931.0	-1351977.0	-1349513.0	-1349693.0	-1348526.0	-1.79459083	-0.193226966	24.2288365	6	173.0	26-03-24 05:30:23.618728
10.801	0.054	250	250	-750209.1	-750127.5	-751027.8	-751789.2	-899922.1	-897876.8	-898120.5	-897157.6	-1.19476649	-0.128650967	24.1790741	6	173.0	26-03-24 05:30:31.501933
11.4	0.057	250	250	-373574.7	-372760.6	-373337.6	-374279.6	-448595.4	-446996.3	-447328.4	-446534.3	-0.595930982	-0.0641704139	24.1041313	6	173.0	26-03-24 05:30:39.600248
12.0	0.061	250	250	3345.272	4902.6	4648.94	3529.212	3050.156	4206.036	3812.516	4418.088	0.00337051617	0.000352704206	24.1726234	6	173.0	26-03-24 05:30:47.440172
12.6	0.064	250	250	380010.9	382297.2	382363.5	381076.0	454396.8	455117.5	454664.4	455069.1	0.602324899	0.0648332316	24.1855248	6	173.0	26-03-24 05:30:55.471761
13.2	0.067	250	250	757024.8	760057.4	760452.9	758981.0	906180.1	906464.3	905927.5	906138.6	1.20169129	0.129367175	24.2177782	6	173.0	26-03-24 05:31:03.310299
13.799	0.07	250	250	1133543.0	1137314.0	1138033.0	1136379.0	1357411.0	1357253.0	1356651.0	1356664.0	1.80027903	0.193827229	24.2509532	6	173.0	26-03-24 05:31:11.340253
14.399	0.073	250	250	1510391.0	1514899.0	1515953.0	1514112.0	1808991.0	1808402.0	1807729.0	1807554.0	2.3995301	0.258340425	24.2184006	6	173.0	26-03-24 05:31:19.419445
14.999	0.076	250	250	1886936.0	1892182.0	1893565.0	1891537.0	2260270.0	2259233.0	2258490.0	2258136.0	2.99808278	0.32279279	24.3182246	6	173.0	26-03-24 05:31:27.589794
15.6	0.079	250	250	2264220.0	2270210.0	2271891.0	2269696.0	2712273.0	2710804.0	2709982.0	2709436.0	3.59795613	0.387363455	24.3246753	6	173.0	26-03-24 05:31:35.628113
