# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.106	0.0	250	250	-7438019.0	-7451587.0	-7458715.0	-7456452.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8783763	9.9e+37	30.6716133	6	27.0	19-03-24 17:19:13.127086
0.601	0.002	250	250	-7153901.0	-7166565.0	-7173150.0	-7170625.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3771953	9.9e+37	30.5969007	6	27.0	19-03-24 17:19:22.336621
1.201	0.005	250	250	-6778943.0	-6790882.0	-6797100.0	-6794771.0	-8126691.0	-8117391.0	-8116488.0	-8112857.0	-10.7806215	-1.16102436	30.4255454	6	27.0	19-03-24 17:19:30.995358
1.8	0.008	250	250	-6402950.0	-6414110.0	-6420017.0	-6417871.0	-7675718.0	-7666850.0	-7666034.0	-7662584.0	-10.1827351	-1.09658398	30.3194344	6	27.0	19-03-24 17:19:41.301688
2.401	0.011	250	250	-6025735.0	-6036178.0	-6041741.0	-6039806.0	-7223494.0	-7215089.0	-7214332.0	-7211059.0	-9.58293387	-1.03197303	30.3069248	6	27.0	19-03-24 17:19:51.449366
3.001	0.014	250	250	-5649078.0	-5658744.0	-5663968.0	-5662229.0	-6772101.0	-6764159.0	-6763471.0	-6760347.0	-8.98400277	-0.967496943	30.2279593	6	27.0	19-03-24 17:20:01.761671
3.601	0.018	250	250	-5272594.0	-5281505.0	-5286407.0	-5284845.0	-6320792.0	-6313312.0	-6312710.0	-6309709.0	-8.38534589	-0.903005405	30.3179018	6	27.0	19-03-24 17:20:11.182475
4.201	0.021	250	250	-4895712.0	-4903862.0	-4908454.0	-4907062.0	-5869003.0	-5861932.0	-5861408.0	-5858611.0	-7.78602069	-0.838485414	30.4468817	6	27.0	19-03-24 17:20:21.369205
4.8	0.024	250	250	-4519123.0	-4526535.0	-4530785.0	-4529622.0	-5417760.0	-5411194.0	-5410673.0	-5408087.0	-7.18730805	-0.774015014	30.5807322	6	27.0	19-03-24 17:20:31.662872
5.401	0.027	250	250	-4142012.0	-4148679.0	-4152579.0	-4151599.0	-4965869.0	-4959753.0	-4959298.0	-4956860.0	-6.58776467	-0.709473168	30.588668	6	27.0	19-03-24 17:20:40.840763
6.0	0.03	250	250	-3765506.0	-3771433.0	-3774985.0	-3774199.0	-4514658.0	-4508988.0	-4508621.0	-4506358.0	-5.98905392	-0.64501677	30.570373	6	27.0	19-03-24 17:20:49.694125
6.601	0.033	250	250	-3388481.0	-3393668.0	-3396857.0	-3396286.0	-4062853.0	-4057637.0	-4057369.0	-4055241.0	-5.38958074	-0.580458494	30.5712877	6	27.0	19-03-24 17:20:58.383326
7.2	0.036	250	250	-3011860.0	-3016308.0	-3019192.0	-3018792.0	-3611519.0	-3606766.0	-3606553.0	-3604620.0	-4.79079415	-0.515994562	30.6481267	6	27.0	19-03-24 17:21:08.426245
7.801	0.039	250	250	-2634471.0	-2638155.0	-2640722.0	-2640513.0	-3159246.0	-3154921.0	-3154765.0	-3153003.0	-4.19075182	-0.451384734	30.6536152	6	27.0	19-03-24 17:21:18.658595
8.4	0.042	250	250	-2257996.0	-2260915.0	-2263148.0	-2263136.0	-2707921.0	-2704059.0	-2704007.0	-2702404.0	-3.59216567	-0.3869139	30.7469198	6	27.0	19-03-24 17:21:27.067393
9.0	0.045	250	250	-1881597.0	-1883775.0	-1885683.0	-1885852.0	-2256763.0	-2253353.0	-2253343.0	-2251947.0	-2.9936574	-0.322468334	30.8228441	6	27.0	19-03-24 17:21:36.687504
9.6	0.048	250	250	-1504659.0	-1506067.0	-1507656.0	-1508022.0	-1805057.0	-1802084.0	-1802177.0	-1800923.0	-2.39424914	-0.257934215	30.8566898	6	27.0	19-03-24 17:21:47.503308
10.2	0.051	250	250	-1127601.0	-1128271.0	-1129514.0	-1130078.0	-1353140.0	-1350599.0	-1350767.0	-1349697.0	-1.79483981	-0.193387126	30.7780213	6	27.0	19-03-24 17:21:57.268531
10.801	0.054	250	250	-750301.8	-750217.1	-751133.7	-751895.1	-900896.4	-898808.4	-899038.7	-898131.1	-1.19497095	-0.128787127	30.6517857	6	27.0	19-03-24 17:22:06.632160
11.401	0.058	250	250	-373743.3	-372912.0	-373513.9	-374455.1	-449532.5	-447901.5	-448215.1	-447439.9	-0.596164383	-0.0642977458	30.5182322	6	27.0	19-03-24 17:22:16.625230
12.001	0.061	250	250	3105.22	4681.168	4411.284	3285.524	2219.66	3375.796	2981.14	3570.088	0.00298207451	0.000229488799	30.4670062	6	27.0	19-03-24 17:22:25.505423
12.6	0.064	250	250	379662.1	381981.8	382036.9	380730.6	453595.7	454302.7	453881.4	454251.0	0.601753868	0.0647179519	30.4752389	6	27.0	19-03-24 17:22:34.539056
13.2	0.067	250	250	756477.9	759538.9	759929.7	758428.3	905324.7	905576.3	905017.1	905291.2	1.20109017	0.12926045	30.3389411	6	27.0	19-03-24 17:22:44.388753
13.8	0.07	250	250	1132929.0	1136741.0	1137457.0	1135770.0	1356604.0	1356396.0	1355808.0	1355871.0	1.79951626	0.193732891	30.2932036	6	27.0	19-03-24 17:22:54.535832
14.4	0.073	250	250	1509812.0	1514366.0	1515414.0	1513534.0	1808378.0	1807731.0	1807056.0	1806967.0	2.39866756	0.258267468	30.020608	6	27.0	19-03-24 17:23:05.464216
14.999	0.076	250	250	1886367.0	1891655.0	1893037.0	1890968.0	2259702.0	2258614.0	2257872.0	2257639.0	2.99736974	0.32271883	29.9083344	6	27.0	19-03-24 17:23:13.808083
15.6	0.079	250	250	2263693.0	2269730.0	2271444.0	2269183.0	2712001.0	2710469.0	2709661.0	2709220.0	3.59729404	0.387334133	29.8272401	6	27.0	19-03-24 17:23:23.219421
16.2	0.082	250	250	2640657.0	2647442.0	2649491.0	2647032.0	3163846.0	3161861.0	3160962.0	3160364.0	4.19664395	0.451903787	29.7046771	6	27.0	19-03-24 17:23:32.913880
16.8	0.085	250	250	3017355.0	3024882.0	3027270.0	3024613.0	3615301.0	3612829.0	3611884.0	3611104.0	4.79547105	0.516381319	29.5019413	6	27.0	19-03-24 17:23:42.509977
17.4	0.088	250	250	3394193.0	3402475.0	3405192.0	3402350.0	4067067.0	4064158.0	4063173.0	4062204.0	5.39470106	0.580916942	29.2098174	6	27.0	19-03-24 17:23:51.650836
18.0	0.091	250	250	3771028.0	3780076.0	3783116.0	3780089.0	4518783.0	4515455.0	4514376.0	4513273.0	5.99392986	0.645432158	29.0070817	6	27.0	19-03-24 17:24:00.867390
18.6	0.095	250	250	4148038.0	4157829.0	4161196.0	4158001.0	4970739.0	4966979.0	4965826.0	4964464.0	6.59318461	0.709996915	28.9563977	6	27.0	19-03-24 17:24:10.425162
19.2	0.098	250	250	4524589.0	4535140.0	4538842.0	4535418.0	5422226.0	5418007.0	5416726.0	5415277.0	7.19183166	0.774449908	29.0083024	6	27.0	19-03-24 17:24:21.083772
19.8	0.101	250	250	4901447.0	4912738.0	4916743.0	4913138.0	5873694.0	5868987.0	5867699.0	5866050.0	7.79110185	0.838959477	28.7481328	6	27.0	19-03-24 17:24:29.861513
20.4	0.104	250	250	5278277.0	5290311.0	5294665.0	5290887.0	6325553.0	6320439.0	6319047.0	6317254.0	8.39020918	0.90351119	28.7333883	6	27.0	19-03-24 17:24:38.659617
21.0	0.107	250	250	5654566.0	5667313.0	5672012.0	5668044.0	6776720.0	6771132.0	6769695.0	6767689.0	8.98841121	0.967952687	28.6891551	6	27.0	19-03-24 17:24:46.761266
21.6	0.11	250	250	6031373.0	6044883.0	6049890.0	6045719.0	7228260.0	7222213.0	7220711.0	7218526.0	9.58741997	1.03245128	28.7020564	6	27.0	19-03-24 17:24:56.785231
22.199	0.113	250	250	6407270.0	6421515.0	6426823.0	6422522.0	7678828.0	7672378.0	7670752.0	7668428.0	10.1849979	1.09680294	28.5665921	6	27.0	19-03-24 17:25:07.022650
22.8	0.117	250	250	6783520.0	6798568.0	6804158.0	6799663.0	8129815.0	8122906.0	8121170.0	8118736.0	10.7832021	1.16120604	28.529731	6	27.0	19-03-24 17:25:16.024228
23.4	0.12	250	250	6863605.0	7484927.0	6884829.0	7486577.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3804267	9.9e+37	28.5447746	6	27.0	19-03-24 17:25:25.461163
24.0	0.123	250	250	6855218.0	7485126.0	6876578.0	7486754.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9658693	9.9e+37	28.5113005	6	27.0	19-03-24 17:25:35.173533
