# 
ch2a	ch2a avglen	Delay	a	
-42541.4	10.0	0.1	8.0	12-12-23 19:21:55.702457
-42541.4	19.166666666666664	0.1	8.0	12-12-23 19:21:55.838253
-1188462.0	28.333333333333332	0.1	8.0	12-12-23 19:21:55.972964
-1188462.0	37.5	0.1	8.0	12-12-23 19:21:56.106261
-1188462.0	46.666666666666664	0.1	8.0	12-12-23 19:21:56.241654
-1188462.0	55.833333333333336	0.1	8.0	12-12-23 19:21:56.377399
168223.4	65.0	0.1	8.0	12-12-23 19:21:56.513245
1587973.0	74.16666666666667	0.1	8.0	12-12-23 19:21:56.647461
1587973.0	83.33333333333333	0.1	8.0	12-12-23 19:21:56.783131
1587973.0	92.5	0.1	8.0	12-12-23 19:21:56.919025
1587973.0	101.66666666666667	0.1	8.0	12-12-23 19:21:57.054524
-806798.2	110.83333333333333	0.1	8.0	12-12-23 19:21:57.192492
-806798.2	120.0	0.1	8.0	12-12-23 19:21:57.328972
