# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.025	0.0	250	250	0	0	0	0	205.673291	210.59486	205.496747	205.541835	39.8679857	1718632242.6664934	-11.9585794	-7437216.0	-7450431.0	-7457289.0	-7454512.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	801.0079200792007	0.0	17-06-24 15:50:49.349988
0.6	0.003	250	250	1638	1638	1638	1638	205.20412	210.185694	205.086674	205.178931	39.8837458	1718632282.2748847	-11.3803617	-7154793.0	-7167616.0	-7174320.0	-7171509.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	801.0079200792007	0.025	17-06-24 15:51:28.952666
1.2	0.006	250	250	3276	3276	3276	3276	205.012394	210.019736	204.901001	205.035828	39.8783643	1718632321.8962076	-10.7815886	-6778311.0	-6790351.0	-6796739.0	-6794134.0	-1.16114101	-8125208.0	-8115548.0	-8114813.0	-8111481.0	20	801.0079200792007	0.05	17-06-24 15:52:08.584774
1.8	0.009	250	250	4915	4915	4915	4915	204.952585	209.961785	204.853802	204.975394	39.8817277	1718632361.5244672	-10.1831126	-6402000.0	-6413306.0	-6419346.0	-6416948.0	-1.0968259	-7675112.0	-7665897.0	-7665254.0	-7662099.0	20	801.0079200792007	0.075	17-06-24 15:52:48.213740
2.401	0.012	250	250	6553	6553	6553	6553	200.157252	199.981748	199.973748	199.972298	39.8391564	1718632401.1337223	-9.5830534	-6024678.0	-6035228.0	-6040889.0	-6038729.0	-1.03230973	-7223570.0	-7214911.0	-7214257.0	-7211252.0	20	801.0079200792007	0.1	17-06-24 15:53:27.822015
3.0	0.015	250	250	8191	8191	8191	8191	187.648537	187.483351	187.476562	187.475911	39.8159007	1718632440.7485116	-8.98400194	-5648018.0	-5657821.0	-5663134.0	-5661172.0	-0.967872001	-6772592.0	-6764340.0	-6763848.0	-6761027.0	20	801.0079200792007	0.125	17-06-24 15:54:07.440636
3.6	0.018	250	250	9830	9830	9830	9830	175.135759	174.980781	174.976871	174.976217	39.7971616	1718632480.366706	-8.38532238	-5271590.0	-5280598.0	-5285554.0	-5283827.0	-0.90344707	-6321682.0	-6313940.0	-6313450.0	-6310756.0	20	801.0079200792007	0.15	17-06-24 15:54:47.057426
4.2	0.021	250	250	11468	11468	11468	11468	162.630293	162.484632	162.482628	162.481336	39.8183031	1718632520.000799	-7.78608023	-4894780.0	-4903058.0	-4907668.0	-4906138.0	-0.838944251	-5870268.0	-5862995.0	-5862571.0	-5860055.0	20	801.0079200792007	0.175	17-06-24 15:55:26.689892
4.8	0.024	250	250	13107	13107	13107	13107	150.114419	149.978986	149.978954	149.977471	39.8408861	1718632559.6230373	-7.18721856	-4518186.0	-4525706.0	-4529988.0	-4528658.0	-0.774442202	-5418806.0	-5412029.0	-5411643.0	-5409299.0	20	801.0079200792007	0.2	17-06-24 15:56:06.311337
5.4	0.027	250	250	14745	14745	14745	14745	137.609369	137.483173	137.483215	137.481443	39.8848028	1718632599.2364013	-6.58771491	-4141229.0	-4147981.0	-4151933.0	-4150821.0	-0.709895209	-4967144.0	-4960741.0	-4960452.0	-4958231.0	20	801.0079200792007	0.225	17-06-24 15:56:45.925735
5.999	0.03	250	250	16383	16383	16383	16383	125.100583	124.983977	124.985233	124.983464	39.8965268	1718632638.8548841	-5.988952	-3764725.0	-3770726.0	-3774341.0	-3773414.0	-0.645394393	-4515696.0	-4509813.0	-4509555.0	-4507511.0	20	801.0079200792007	0.25	17-06-24 15:57:25.544511
6.6	0.033	250	250	18022	18022	18022	18022	112.588007	112.482737	112.485034	112.483107	39.9142088	1718632678.4681196	-5.38948049	-3387730.0	-3392971.0	-3396238.0	-3395544.0	-0.580804743	-4063642.0	-4058164.0	-4058008.0	-4056112.0	20	801.0079200792007	0.275	17-06-24 15:58:05.147603
7.199	0.036	250	250	19660	19660	19660	19660	100.08225	99.9872318	99.9916296	99.988428	39.9119024	1718632718.0910704	-4.79080512	-3011288.0	-3015754.0	-3018689.0	-3018196.0	-0.516302511	-3612211.0	-3607231.0	-3607112.0	-3605339.0	20	801.0079200792007	0.3	17-06-24 15:58:44.780473
7.8	0.039	250	250	21298	21298	21298	21298	87.575427	87.4904528	87.4973587	87.4944471	39.9084429	1718632757.7188175	-4.19068506	-2633936.0	-2637646.0	-2640250.0	-2639966.0	-0.451628208	-3159584.0	-3155077.0	-3155013.0	-3153430.0	20	801.0079200792007	0.325	17-06-24 15:59:24.408595
8.399	0.042	250	250	22937	22937	22937	22937	75.0619047	74.9869326	74.9975462	74.9931516	39.9103649	1718632797.335297	-3.5921191	-2257547.0	-2260490.0	-2262763.0	-2262680.0	-0.38711584	-2708103.0	-2704036.0	-2704054.0	-2702611.0	20	801.0079200792007	0.35	17-06-24 16:00:04.024601
8.999	0.046	250	250	24575	24575	24575	24575	62.5525955	62.4886378	62.5013213	62.497516	39.8834575	1718632836.9475772	-2.99354151	-1881146.0	-1883339.0	-1885269.0	-1885399.0	-0.322616776	-2256653.0	-2253071.0	-2253124.0	-2251839.0	20	801.0079200792007	0.375	17-06-24 16:00:43.627709
9.598	0.049	250	250	26214	26214	26214	26214	50.0409226	49.9866252	50.0022771	49.9990686	39.8973917	1718632876.5506585	-2.39442707	-1504407.0	-1505851.0	-1507445.0	-1507776.0	-0.258049736	-1804706.0	-1801608.0	-1801765.0	-1800621.0	20	801.0079200792007	0.4	17-06-24 16:01:23.238483
10.199	0.052	250	250	27852	27852	27852	27852	37.535768	37.4912302	37.5094514	37.5055038	39.9041185	1718632916.1637084	-1.79489681	-1127415.0	-1128086.0	-1129349.0	-1129895.0	-0.193443163	-1352574.0	-1349939.0	-1350144.0	-1349137.0	20	801.0079200792007	0.425	17-06-24 16:02:02.853337
10.799	0.055	250	250	29490	29490	29490	29490	25.0302603	24.9954776	25.0170068	25.0131487	39.9201668	1718632955.780672	-1.19514158	-750290.8	-750207.3	-751135.6	-751882.8	-0.128807645	-900205.7	-898015.4	-898323.1	-897463.8	20	801.0079200792007	0.45	17-06-24 16:02:42.467774
11.399	0.058	250	250	31129	31129	31129	31129	12.5181804	12.4936445	12.5165155	12.5122608	39.9170917	1718632995.3911388	-0.596254172	-373697.6	-372856.9	-373451.1	-374403.1	-0.0642751753	-448568.6	-446858.1	-447212.5	-446492.0	20	801.0079200792007	0.475	17-06-24 16:03:22.079535
11.999	0.061	250	250	32767	32767	32767	32767	0.0105133888	-0.00332623487	0.0216484759	0.017181051	39.8841302	1718633035.0043383	0.00293719954	3046.836	4641.516	4383.988	3234.992	0.00029558599	3338.188	4562.244	4138.704	4712.656	20	801.0079200792007	0.5	17-06-24 16:04:01.693086
12.599	0.064	250	250	34405	34405	34405	34405	-12.4931821	-12.4962564	-12.4687775	-12.474241	39.870196	1718633074.6178842	0.601727649	379599.6	381941.9	382027.3	380679.2	0.064834613	455000.3	455777.1	455299.3	455721.8	20	801.0079200792007	0.525	17-06-24 16:04:41.306030
13.199	0.067	250	250	36044	36044	36044	36044	-25.0064379	-24.9990526	-24.9694362	-24.9748929	39.8412705	1718633114.228991	1.20131526	756606.7	759705.9	760124.1	758575.7	0.129418814	907054.3	907324.3	906775.9	907047.2	20	801.0079200792007	0.55	17-06-24 16:05:20.915959
13.798	0.07	250	250	37682	37682	37682	37682	-37.512203	-37.4935916	-37.462275	-37.4673688	39.8575111	1718633153.8764021	1.79972607	1132931.0	1136782.0	1137543.0	1135789.0	0.193907084	1358393.0	1358212.0	1357588.0	1357726.0	20	801.0079200792007	0.575	17-06-24 16:06:00.564659
14.398	0.073	250	250	39321	39321	39321	39321	-50.0261515	-49.9969918	-49.9636878	-49.9688553	39.8879741	1718633193.4909277	2.39896003	1509725.0	1514337.0	1515425.0	1513469.0	0.258459651	1810157.0	1809522.0	1808851.0	1808839.0	20	801.0079200792007	0.6	17-06-24 16:06:40.179044
14.998	0.076	250	250	40959	40959	40959	40959	-62.5336181	-62.4951101	-62.4601535	-62.4642346	39.9209356	1718633233.1177545	2.99777542	1886310.0	1891673.0	1893107.0	1890940.0	0.322964482	2261646.0	2260544.0	2259792.0	2259621.0	20	801.0079200792007	0.625	17-06-24 16:07:19.805642
15.598	0.08	250	250	42597	42597	42597	42597	-75.0373405	-74.988912	-74.9518497	-74.9554101	39.9285274	1718633272.7306273	3.59771818	2263564.0	2269674.0	2271445.0	2269063.0	0.387587274	2713950.0	2712365.0	2711566.0	2711249.0	20	801.0079200792007	0.65	17-06-24 16:07:59.418913
16.198	0.083	250	250	44236	44236	44236	44236	-87.5518129	-87.4929764	-87.4538146	-87.4565622	39.9287196	1718633312.3697402	4.1970651	2640469.0	2647344.0	2649437.0	2646863.0	0.452140406	3165810.0	3163763.0	3162890.0	3162412.0	20	801.0079200792007	0.675	17-06-24 16:08:39.059081
16.798	0.086	250	250	45874	45874	45874	45874	-100.057656	-99.9886695	-99.947311	-99.9501671	39.9245873	1718633351.9799433	4.7957615	3016958.0	3024592.0	3027024.0	3024239.0	0.516626225	3617149.0	3614615.0	3613651.0	3613058.0	20	801.0079200792007	0.7	17-06-24 16:09:18.668124
17.398	0.089	250	250	47512	47512	47512	47512	-112.563613	-112.484806	-112.442558	-112.446065	39.9332362	1718633391.58512	5.39493436	3393725.0	3402118.0	3404908.0	3401913.0	0.581164353	4068896.0	4065920.0	4064854.0	4064104.0	20	801.0079200792007	0.725	17-06-24 16:09:58.272528
17.998	0.092	250	250	49151	49151	49151	49151	-125.080186	-124.99098	-124.946702	-124.951081	39.9323713	1718633431.1959982	5.99423042	3770634.0	3779779.0	3782892.0	3779701.0	0.645715618	4520709.0	4517254.0	4516141.0	4515219.0	20	801.0079200792007	0.75	17-06-24 16:10:37.884349
18.598	0.095	250	250	50789	50789	50789	50789	-137.585286	-137.485367	-137.439601	-137.443058	39.9349659	1718633470.8076863	6.59337086	4147387.0	4157254.0	4160751.0	4157325.0	0.710211125	4972138.0	4968225.0	4967046.0	4965979.0	20	801.0079200792007	0.775	17-06-24 16:11:17.496451
19.198	0.098	250	250	52428	52428	52428	52428	-150.101262	-149.990154	-149.94307	-149.945246	39.9175722	1718633510.4213681	7.19181624	4523721.0	4534377.0	4538182.0	4534540.0	0.774652053	5423179.0	5418785.0	5417571.0	5416363.0	20	801.0079200792007	0.8	17-06-24 16:11:57.110323
19.798	0.102	250	250	54066	54066	54066	54066	-162.607305	-162.486491	-162.436794	-162.439279	39.9076741	1718633550.0293722	7.79135589	4900770.0	4912181.0	4916319.0	4912480.0	0.839178263	5874855.0	5869988.0	5868695.0	5867326.0	20	801.0079200792007	0.825	17-06-24 16:12:36.716559
20.398	0.105	250	250	55704	55704	55704	55704	-175.115102	-174.983644	-174.930659	-174.93545	39.9041185	1718633589.6405985	8.39061651	5277584.0	5289725.0	5294235.0	5290166.0	0.903700392	6326412.0	6321075.0	6319707.0	6318201.0	20	801.0079200792007	0.85	17-06-24 16:13:16.329701
20.998	0.108	250	250	57343	57343	57343	57343	-187.632808	-187.491269	-187.434805	-187.439082	39.8910492	1718633629.2522974	8.98937347	5654165.0	5667064.0	5671892.0	5667638.0	0.968196298	6777757.0	6771982.0	6770592.0	6768909.0	20	801.0079200792007	0.875	17-06-24 16:13:55.942153
21.598	0.111	250	250	58981	58981	58981	58981	-200.137753	-199.986471	-199.927936	-199.93232	39.8751931	1718633668.8913133	9.58808592	6030715.0	6044334.0	6049531.0	6045032.0	1.03263162	7228848.0	7222566.0	7221117.0	7219257.0	20	801.0079200792007	0.9	17-06-24 16:14:35.586519
22.197	0.114	250	250	60619	60619	60619	60619	-212.646973	-212.484274	-212.422592	-212.427945	39.8732711	1718633708.50847	10.1863995	6406924.0	6421299.0	6426848.0	6422161.0	1.09702567	7679523.0	7672767.0	7671239.0	7669260.0	20	801.0079200792007	0.925	17-06-24 16:15:15.197211
22.797	0.118	250	250	62258	62258	62258	62258	-225.160123	-224.988803	-224.924342	-224.929597	39.892779	1718633748.1393347	10.785549	6783674.0	6798837.0	6804701.0	6799812.0	1.16150105	8130706.0	8123509.0	8121923.0	8119792.0	20	801.0079200792007	0.95	17-06-24 16:15:54.830129
23.397	0.121	250	250	63896	63896	63896	63896	-237.666633	-237.484799	-237.418229	-237.424283	39.9034458	1718633787.7527056	11.3841839	6878134.0	7478129.0	6900068.0	7479612.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	801.0079200792007	0.975	17-06-24 16:16:34.430179
23.997	0.124	250	250	65535	65535	65535	65535	-239.869009	-239.876294	-239.876846	-239.888032	39.9094039	1718633827.3551064	11.9719611	6870110.0	7478280.0	6892148.0	7479782.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	801.0079200792007	1.0	17-06-24 16:17:14.032492
