# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.084	0.0	250	250	-7448462.0	-7461747.0	-7468692.0	-7466485.0	-7449071.0	-7443272.0	-7442113.0	-7439285.0	-11.8940436	21.9892375	6	6.0	11-03-24 15:39:31.610394
0.601	0.002	250	250	-7161015.0	-7173620.0	-7180049.0	-7177591.0	-7180046.0	-7174487.0	-7173428.0	-7170634.0	-11.3876448	21.9726501	6	6.0	11-03-24 15:39:38.779041
1.201	0.005	250	250	-6785878.0	-6797722.0	-6803837.0	-6801573.0	-6803897.0	-6798596.0	-6797586.0	-6794947.0	-10.7908408	21.970807	6	6.0	11-03-24 15:39:46.581454
1.801	0.008	250	250	-6409698.0	-6420801.0	-6426577.0	-6424513.0	-6426753.0	-6421709.0	-6420749.0	-6418232.0	-10.1927071	21.9016925	6	6.0	11-03-24 15:39:54.250787
2.401	0.011	250	250	-6032156.0	-6042510.0	-6047951.0	-6046082.0	-6048240.0	-6043378.0	-6042516.0	-6040133.0	-9.59237271	21.8161544	6	6.0	11-03-24 15:40:01.625783
3.001	0.014	250	250	-5655212.0	-5664820.0	-5669936.0	-5668253.0	-5670289.0	-5665696.0	-5664907.0	-5662624.0	-8.99301934	21.8970849	6	6.0	11-03-24 15:40:08.887011
3.601	0.017	250	250	-5278448.0	-5287307.0	-5292113.0	-5290612.0	-5292559.0	-5288192.0	-5287474.0	-5285301.0	-8.39398434	21.8712822	6	6.0	11-03-24 15:40:16.056361
4.201	0.021	250	250	-4901251.0	-4909384.0	-4913855.0	-4912536.0	-4914390.0	-4910248.0	-4909640.0	-4907559.0	-7.79432225	21.9035356	6	6.0	11-03-24 15:40:23.937019
4.8	0.024	250	250	-4524326.0	-4531708.0	-4535851.0	-4534734.0	-4536524.0	-4532608.0	-4532080.0	-4530131.0	-7.19509635	22.0360716	6	6.0	11-03-24 15:40:31.639242
5.401	0.027	250	250	-4146865.0	-4153496.0	-4157330.0	-4156383.0	-4158091.0	-4154415.0	-4153951.0	-4152102.0	-6.59500357	22.0618743	6	6.0	11-03-24 15:40:39.002925
6.0	0.03	250	250	-3769945.0	-3775855.0	-3779344.0	-3778591.0	-3780169.0	-3776728.0	-3776350.0	-3774609.0	-5.99568414	22.1263812	6	6.0	11-03-24 15:40:46.672651
6.601	0.033	250	250	-3392581.0	-3397728.0	-3400899.0	-3400331.0	-3401821.0	-3398619.0	-3398317.0	-3396690.0	-5.39571505	22.154027	6	6.0	11-03-24 15:40:54.106490
7.2	0.036	250	250	-3015720.0	-3020134.0	-3022975.0	-3022596.0	-3024005.0	-3021020.0	-3020810.0	-3019319.0	-4.79656687	22.1807512	6	6.0	11-03-24 15:41:01.623690
7.801	0.039	250	250	-2637985.0	-2641648.0	-2644172.0	-2643980.0	-2645294.0	-2642543.0	-2642408.0	-2641043.0	-4.19603467	22.2406504	6	6.0	11-03-24 15:41:08.899138
8.4	0.042	250	250	-2261145.0	-2264053.0	-2266259.0	-2266247.0	-2267486.0	-2264959.0	-2264898.0	-2263640.0	-3.59691151	22.2295921	6	6.0	11-03-24 15:41:16.367942
9.0	0.045	250	250	-1884398.0	-1886564.0	-1888433.0	-1888628.0	-1889766.0	-1887480.0	-1887501.0	-1886363.0	-2.99787876	22.1772289	6	6.0	11-03-24 15:41:24.302330
9.6	0.048	250	250	-1507165.0	-1508595.0	-1510139.0	-1510515.0	-1511556.0	-1509503.0	-1509608.0	-1508582.0	-2.39820944	22.2406504	6	6.0	11-03-24 15:41:31.534509
10.201	0.051	250	250	-1129785.0	-1130465.0	-1131690.0	-1132250.0	-1133204.0	-1131379.0	-1131563.0	-1130655.0	-1.79818917	22.1770651	6	6.0	11-03-24 15:41:39.009134
10.801	0.054	250	250	-752236.2	-752167.5	-753073.0	-753816.2	-754676.8	-753080.5	-753348.8	-752551.1	-1.19791099	22.2100763	6	6.0	11-03-24 15:41:46.275706
11.401	0.057	250	250	-375273.0	-374460.3	-375039.9	-375976.5	-376736.5	-375374.1	-375730.3	-375043.5	-0.598624032	22.1363542	6	6.0	11-03-24 15:41:53.747372
12.001	0.06	250	250	1887.276	3431.58	3169.196	2061.552	1397.216	2528.12	2087.384	2664.66	0.00106221067	22.0102689	6	6.0	11-03-24 15:42:01.145008
12.601	0.064	250	250	378793.4	381079.6	381143.3	379852.7	379270.2	380168.0	379651.5	380107.0	0.600294784	21.9291745	6	6.0	11-03-24 15:42:08.499331
13.201	0.067	250	250	755912.1	758939.0	759329.7	757857.6	757372.8	758030.4	757434.4	757771.8	1.19992167	21.9492843	6	6.0	11-03-24 15:42:15.883226
13.8	0.07	250	250	1132621.0	1136386.0	1137094.0	1135439.0	1135046.0	1135471.0	1134800.0	1135029.0	1.79882567	22.0403516	6	6.0	11-03-24 15:42:23.146431
14.4	0.073	250	250	1509612.0	1514123.0	1515159.0	1513318.0	1513022.0	1513213.0	1512456.0	1512572.0	2.39823446	22.0679974	6	6.0	11-03-24 15:42:30.317951
14.999	0.076	250	250	1886490.0	1891750.0	1893114.0	1891080.0	1890888.0	1890843.0	1890007.0	1890006.0	2.99741522	22.078298	6	6.0	11-03-24 15:42:37.692812
15.601	0.079	250	250	2264169.0	2270165.0	2271849.0	2269639.0	2269527.0	2269247.0	2268330.0	2268210.0	3.59781808	22.2218923	6	6.0	11-03-24 15:42:44.953696
16.201	0.082	250	250	2641476.0	2648214.0	2650224.0	2647821.0	2647802.0	2647304.0	2646302.0	2646073.0	4.19770425	22.2128409	6	6.0	11-03-24 15:42:52.329816
16.8	0.085	250	250	3018361.0	3025851.0	3028159.0	3025594.0	3025684.0	3024941.0	3023866.0	3023519.0	4.79683428	22.3813164	6	6.0	11-03-24 15:42:59.594447
