# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.099	0.0	250	250	-7443184.0	-7456636.0	-7463861.0	-7461062.0	-7442801.0	-7436522.0	-7435481.0	-7432853.0	-11.8920126	35.3051513	6.0	5.0	14-12-23 13:35:43.422966
0.5	0.002	250	250	-7224595.0	-7237490.0	-7244369.0	-7241365.0	-7246331.0	-7240290.0	-7239289.0	-7236733.0	-11.4880309	35.4019523	6.0	5.0	14-12-23 13:35:50.596547
1.0	0.004	250	250	-6912765.0	-6925062.0	-6931668.0	-6928826.0	-6933620.0	-6927814.0	-6926873.0	-6924388.0	-10.9920048	35.3582069	6.0	5.0	14-12-23 13:35:57.763471
1.499	0.007	250	250	-6599601.0	-6611263.0	-6617549.0	-6614880.0	-6619520.0	-6613890.0	-6613022.0	-6610608.0	-10.4939764	35.3911379	6.0	5.0	14-12-23 13:36:04.944630
2.0	0.009	250	250	-6285288.0	-6296308.0	-6302294.0	-6299856.0	-6304287.0	-6298847.0	-6298045.0	-6295721.0	-9.99422094	35.4213246	6.0	5.0	14-12-23 13:36:12.122412
2.499	0.012	250	250	-5971332.0	-5981725.0	-5987421.0	-5985165.0	-5989424.0	-5984218.0	-5983478.0	-5981210.0	-9.49508527	35.4733028	6.0	5.0	14-12-23 13:36:19.356568
3.0	0.015	250	250	-5656655.0	-5666402.0	-5671839.0	-5669736.0	-5673796.0	-5668778.0	-5668107.0	-5665963.0	-8.99481131	35.4650701	6.0	5.0	14-12-23 13:36:26.520993
3.499	0.017	250	250	-5342782.0	-5351919.0	-5357056.0	-5355143.0	-5358994.0	-5354207.0	-5353602.0	-5351540.0	-8.49583377	35.5199551	6.0	5.0	14-12-23 13:36:33.703954
3.999	0.02	250	250	-5028347.0	-5036846.0	-5041676.0	-5039960.0	-5043622.0	-5039076.0	-5038501.0	-5036521.0	-7.99587507	35.009687	6.0	5.0	14-12-23 13:36:40.916042
4.499	0.022	250	250	-4713937.0	-4721800.0	-4726369.0	-4724828.0	-4728292.0	-4723975.0	-4723473.0	-4721587.0	-7.49606853	34.834807	6.0	5.0	14-12-23 13:36:48.136359
5.0	0.025	250	250	-4399500.0	-4406720.0	-4410984.0	-4409630.0	-4412927.0	-4408794.0	-4408362.0	-4406556.0	-6.99612353	35.0468666	6.0	5.0	14-12-23 13:36:55.348076
5.5	0.027	250	250	-4085227.0	-4091809.0	-4095798.0	-4094604.0	-4097735.0	-4093829.0	-4093446.0	-4091720.0	-6.49648043	35.1037437	6.0	5.0	14-12-23 13:37:02.589758
5.999	0.03	250	250	-3771285.0	-3777250.0	-3780955.0	-3779940.0	-3782865.0	-3779168.0	-3778849.0	-3777207.0	-5.99740097	35.1796679	6.0	5.0	14-12-23 13:37:09.833823
6.499	0.032	250	250	-3456919.0	-3462248.0	-3465676.0	-3464833.0	-3467584.0	-3464089.0	-3463844.0	-3462299.0	-5.49763019	35.2610807	6.0	5.0	14-12-23 13:37:17.003832
6.999	0.035	250	250	-3142728.0	-3147426.0	-3150563.0	-3149921.0	-3152469.0	-3149198.0	-3149011.0	-3147560.0	-4.99814492	35.3816652	6.0	5.0	14-12-23 13:37:24.178013
7.499	0.037	250	250	-2827875.0	-2831955.0	-2834788.0	-2834330.0	-2836692.0	-2833628.0	-2833512.0	-2832151.0	-4.49763702	35.422829	6.0	5.0	14-12-23 13:37:31.356317
7.999	0.04	250	250	-2513890.0	-2517339.0	-2519911.0	-2519614.0	-2521797.0	-2518959.0	-2518892.0	-2517629.0	-3.99848324	35.3635328	6.0	5.0	14-12-23 13:37:38.528619
8.499	0.043	250	250	-2199385.0	-2202210.0	-2204499.0	-2204377.0	-2206378.0	-2203751.0	-2203747.0	-2202565.0	-3.49854722	35.4495193	6.0	5.0	14-12-23 13:37:45.690290
8.999	0.045	250	250	-1885427.0	-1887632.0	-1889633.0	-1889685.0	-1891497.0	-1889074.0	-1889137.0	-1888052.0	-2.99940502	35.5062338	6.0	5.0	14-12-23 13:37:52.857446
9.499	0.048	250	250	-1570819.0	-1572390.0	-1574098.0	-1574331.0	-1575963.0	-1573735.0	-1573879.0	-1572876.0	-2.4992265	35.5682743	6.0	5.0	14-12-23 13:38:00.029745
9.999	0.05	250	250	-1256239.0	-1257188.0	-1258607.0	-1259018.0	-1260455.0	-1258453.0	-1258644.0	-1257740.0	-1.99914887	35.6559277	6.0	5.0	14-12-23 13:38:07.214429
10.499	0.053	250	250	-941950.5	-942266.0	-943402.3	-943996.5	-945253.1	-943459.8	-943715.2	-942900.1	-1.49945381	35.6906882	6.0	5.0	14-12-23 13:38:14.367487
10.999	0.055	250	250	-627559.4	-627245.7	-628092.3	-628868.7	-629930.5	-628350.3	-628675.4	-627942.6	-0.999707789	35.6487723	6.0	5.0	14-12-23 13:38:21.539938
