# keith - ch2, keys - ch1
Keithley V	Keysight V	hvpsu1	hvpsu2	hvpsu3	hvpsu4	Delay	a	b	
249.773113	235.703179	2000.0	0.0	2000.0	0.0	2.0	2000.0	-2000.0	19-12-23 19:33:32.040295
248.368447	234.839511	2000.0	200.0	2000.0	200.0	2.0	2000.0	-1800.0	19-12-23 19:33:35.198540
246.857916	234.853396	2000.0	400.0	2000.0	400.0	2.0	2000.0	-1600.0	19-12-23 19:33:38.316558
245.333502	234.853405	2000.0	600.0	2000.0	600.0	2.0	2000.0	-1400.0	19-12-23 19:33:41.544204
243.809289	234.853383	2000.0	800.0	2000.0	800.0	2.0	2000.0	-1200.0	19-12-23 19:33:44.820122
242.282959	234.853442	2000.0	1000.0	2000.0	1000.0	2.0	2000.0	-1000.0	19-12-23 19:33:48.095313
240.758531	234.853141	2000.0	1200.0	2000.0	1200.0	2.0	2000.0	-800.0	19-12-23 19:33:51.271358
239.233836	234.853377	2000.0	1400.0	2000.0	1400.0	2.0	2000.0	-600.0	19-12-23 19:33:54.548093
237.708793	234.853505	2000.0	1600.0	2000.0	1600.0	2.0	2000.0	-400.0	19-12-23 19:33:57.824951
236.184003	234.853248	2000.0	1800.0	2000.0	1800.0	2.0	2000.0	-200.0	19-12-23 19:34:01.101806
234.657076	234.853758	2000.0	2000.0	2000.0	2000.0	2.0	2000.0	0.0	19-12-23 19:34:04.378629
233.131791	234.853404	2000.0	2200.0	2000.0	2200.0	2.0	2000.0	200.0	19-12-23 19:34:07.553068
231.607288	234.85322	2000.0	2400.0	2000.0	2400.0	2.0	2000.0	400.0	19-12-23 19:34:10.726033
230.081761	234.852997	2000.0	2600.0	2000.0	2600.0	2.0	2000.0	600.0	19-12-23 19:34:14.004220
228.555171	234.853113	2000.0	2800.0	2000.0	2800.0	2.0	2000.0	800.0	19-12-23 19:34:17.178860
227.029721	234.853384	2000.0	3000.0	2000.0	3000.0	2.0	2000.0	1000.0	19-12-23 19:34:20.455734
225.504677	234.853227	2000.0	3200.0	2000.0	3200.0	2.0	2000.0	1200.0	19-12-23 19:34:23.629776
223.978964	234.853057	2000.0	3400.0	2000.0	3400.0	2.0	2000.0	1400.0	19-12-23 19:34:26.804573
222.453599	234.722298	2000.0	3600.0	2000.0	3600.0	2.0	2000.0	1600.0	19-12-23 19:34:30.081127
220.897624	233.178457	2000.0	3800.0	2000.0	3800.0	2.0	2000.0	1800.0	19-12-23 19:34:33.357787
219.339728	231.626671	2000.0	4000.0	2000.0	4000.0	2.0	2000.0	2000.0	19-12-23 19:34:36.468668
