# 
focus_V	E+P_V	anode_v	focus_I	E+P_I	anode_I	time	Delay	
0	1000.0	-0.0902995815	-4.82668219e-09	0.00012336619900000002	9.346545920000044e-07	1713173561.2647862	0.1	15-04-24 11:32:41.264836
0	1000.0	0.115486458	-5.5568626600000005e-09	0.000123896128	9.31575560000005e-07	1713173562.0399191	0.1	15-04-24 11:32:42.039969
0	1000.0	0.0372765686	-7.884847150000001e-09	0.000124371433	9.366005360000033e-07	1713173562.8173783	0.1	15-04-24 11:32:42.817426
0	1000.0	0.065373919	-4.62743243e-09	0.000124760697	9.394086380000034e-07	1713173563.5938213	0.1	15-04-24 11:32:43.593869
0	1000.0	-0.207539787	-6.1180479399999995e-09	0.000125020406	9.384233240000031e-07	1713173564.3729603	0.1	15-04-24 11:32:44.373010
0	1000.0	-0.00141792324	-6.08349695e-09	0.00012529421999999999	9.36033992000003e-07	1713173565.1542037	0.1	15-04-24 11:32:45.154325
0	1000.0	-0.031269025900000004	-5.84325123e-09	0.000125473938	9.40320032e-07	1713173565.932058	0.1	15-04-24 11:32:45.932105
0	1000.0	-0.0156718248	-6.06232776e-09	0.000125660544	9.366990740000014e-07	1713173566.7115626	0.1	15-04-24 11:32:46.711616
0	1000.0	0.0113434232	-6.06760887e-09	0.00012576128900000002	9.40393951999997e-07	1713173567.486827	0.1	15-04-24 11:32:47.486877
0	1000.0	-0.060187281700000005	-6.14181266e-09	0.000125888448	9.435469040000003e-07	1713173568.2639306	0.1	15-04-24 11:32:48.263979
0	1000.0	-0.00809710747	-5.81286222e-09	0.000125932921	9.416748140000044e-07	1713173569.0427146	0.1	15-04-24 11:32:49.042762
0	1000.0	-0.00108209834	-6.16665177e-09	0.000126018512	9.414038839999984e-07	1713173569.8211806	0.1	15-04-24 11:32:49.821230
0	1000.0	-0.24481635200000001	-6.4465058e-09	0.000126077959	9.347777480000035e-07	1713173570.598102	0.1	15-04-24 11:32:50.598157
0	1000.0	-0.902174947	-5.54061656e-09	0.000126088351	9.38004619999997e-07	1713173571.373873	0.1	15-04-24 11:32:51.373921
0	1000.0	0.00320899767	-5.6791337499999996e-09	0.00012616627600000002	9.425615899999999e-07	1713173572.1511765	0.1	15-04-24 11:32:52.151225
0	1000.0	0.147986846	-5.9474856999999996e-09	0.000126182448	9.407141840000059e-07	1713173572.9322324	0.1	15-04-24 11:32:52.932285
0	1000.0	0.0993295483	-5.95021576e-09	0.000126230514	9.420689659999967e-07	1713173573.709635	0.1	15-04-24 11:32:53.709685
0	1000.0	0.0018656980499999999	-6.00499608e-09	0.000126285798	9.413545820000091e-07	1713173574.4827409	0.1	15-04-24 11:32:54.482792
0	1000.0	0.0885458375	-6.152956639999999e-09	0.000126177985	9.437685980000042e-07	1713173575.2584858	0.1	15-04-24 11:32:55.258532
0	1000.0	0.0725754975	-6.30114098e-09	0.00012576476299999998	9.448277660000076e-07	1713173576.0377743	0.1	15-04-24 11:32:56.037824
0	1000.0	0.019664418	-6.207915880000001e-09	0.00012581465599999998	9.463549399999996e-07	1713173576.8119247	0.1	15-04-24 11:32:56.811973
0	1000.0	-0.269742023	-6.28355211e-09	0.000125879045	9.455667020000021e-07	1713173577.5872993	0.1	15-04-24 11:32:57.587481
0	1000.0	0.028582435	-6.45080214e-09	0.000125951579	9.443351420000045e-07	1713173578.3630786	0.1	15-04-24 11:32:58.363125
0	1000.0	0.011418050899999999	-6.375926760000001e-09	0.000126024652	9.457391600000041e-07	1713173579.139714	0.1	15-04-24 11:32:59.139765
0	1000.0	0.00597022467	-6.23123332e-09	0.000126097964	9.467244740000045e-07	1713173579.9161158	0.1	15-04-24 11:32:59.916165
0	1000.0	0.00735083817	-6.29599424e-09	0.000126153638	9.495078920000028e-07	1713173580.695565	0.1	15-04-24 11:33:00.695613
0	1000.0	0.057724574	-6.28892293e-09	0.00012622338699999999	9.487689560000014e-07	1713173581.4755745	0.1	15-04-24 11:33:01.475622
0	1000.0	0.062388808700000006	-6.196995820000001e-09	0.000126290799	9.482024120000012e-07	1713173582.25299	0.1	15-04-24 11:33:02.253041
0	1000.0	-0.040037787299999995	-6.23561953e-09	0.000126353301	9.467983280000007e-07	1713173583.033035	0.1	15-04-24 11:33:03.033083
0	1000.0	0.0467916076	-6.19346016e-09	0.00012641149000000001	9.511336700000072e-07	1713173583.806559	0.1	15-04-24 11:33:03.806578
0	1000.0	-0.120337254	-5.89677819e-09	0.000126464348	9.498035060000038e-07	1713173584.5822203	0.1	15-04-24 11:33:04.582269
0	1000.0	0.104963944	-6.3172976e-09	0.000126511426	9.507888200000042e-07	1713173585.3571815	0.1	15-04-24 11:33:05.357227
0	1000.0	0.0648515247	-6.25316345e-09	0.000126550898	9.500991199999981e-07	1713173586.1330502	0.1	15-04-24 11:33:06.133098
0	1000.0	0.031418289700000004	-6.225236230000001e-09	0.000126582673	9.492615799999978e-07	1713173586.9101882	0.1	15-04-24 11:33:06.910238
0	1000.0	0.0057463413999999996	-6.18965588e-09	0.000126608667	9.492369620000036e-07	1713173587.6906133	0.1	15-04-24 11:33:07.690661
0	1000.0	-0.00690306336	-6.204738370000001e-09	0.000126628373	9.485964979999995e-07	1713173588.4754953	0.1	15-04-24 11:33:08.475547
0	1000.0	-0.00313436165	-6.23244217e-09	0.000126637747	9.494586560000008e-07	1713173589.2533422	0.1	15-04-24 11:33:09.253394
0	1000.0	0.006903071629999999	-6.174349959999999e-09	0.000126643916	9.487443380000072e-07	1713173590.0376928	0.1	15-04-24 11:33:10.037754
0	1000.0	-0.0829860613	-6.2851189900000006e-09	0.00012663957400000002	9.474634100000058e-07	1713173590.8116167	0.1	15-04-24 11:33:10.811665
0	1000.0	-0.00593290253	-6.33699023e-09	0.000126620227	9.472417159999951e-07	1713173591.5888615	0.1	15-04-24 11:33:11.588908
0	1000.0	0.0121643285	-6.27657076e-09	0.000126580127	9.499266620000029e-07	1713173592.3634002	0.1	15-04-24 11:33:12.363448
0	1000.0	0.0216420536	-6.323518930000001e-09	0.00012651160599999999	9.488921120000073e-07	1713173593.139005	0.1	15-04-24 11:33:13.139055
0	1000.0	0.0018656980499999999	-6.39186017e-09	0.000126408794	9.486950360000044e-07	1713173593.9143324	0.1	15-04-24 11:33:13.914387
0	1000.0	0.0330601004	-6.3616056800000005e-09	0.000126266242	9.489660320000044e-07	1713173594.688639	0.1	15-04-24 11:33:14.688694
0	1000.0	0.00100747885	-6.40242239e-09	0.00012608598499999998	9.471678620000056e-07	1713173595.4657948	0.1	15-04-24 11:33:15.465846
0	1000.0	-0.0227241478	-6.49081384e-09	0.000125880782	9.537446959999977e-07	1713173596.2404087	0.1	15-04-24 11:33:16.240456
0	1000.0	-0.0092538377	-6.694584109999999e-09	0.000125747303	9.52956458000007e-07	1713173597.0180368	0.1	15-04-24 11:33:17.018085
0	1000.0	-0.0827994919	-6.72828438e-09	0.000125506462	9.55000940000004e-07	1713173597.7934704	0.1	15-04-24 11:33:17.793520
0	1000.0	0.0829487557	-6.92825045e-09	0.000125046311	9.55345790000007e-07	1713173598.5689912	0.1	15-04-24 11:33:18.569036
0	1000.0	0.0605604287	-7.13331861e-09	0.000124530666	9.554197100000042e-07	1713173599.3508346	0.1	15-04-24 11:33:19.350888
0	1000.0	0.0569036686	-7.42489849e-09	0.000124032631	9.56996185999999e-07	1713173600.130515	0.1	15-04-24 11:33:20.130564
0	1000.0	0.0573514352	-7.800573329999999e-09	0.000123248413	9.532027700000052e-07	1713173600.9105937	0.1	15-04-24 11:33:20.910645
0	1000.0	0.09668026299999999	-8.91148598e-09	0.00012178296799999999	9.57045422000001e-07	1713173601.6897705	0.1	15-04-24 11:33:21.689824
0	1000.0	0.221719069	-1.2747629599999999e-08	0.000116441116	9.601983739999974e-07	1713173602.4681585	0.1	15-04-24 11:33:22.468216
0	1000.0	-0.0112687871	-1.92524789e-08	4.35774518e-05	9.545083160000009e-07	1713173603.2452781	0.1	15-04-24 11:33:23.245354
0	1000.0	-0.07089636469999999	-1.9622783100000002e-08	1.23172405e-05	9.572917339999992e-07	1713173604.1533093	0.1	15-04-24 11:33:24.153362
0	1000.0	-0.10294898599999999	-1.98769029e-08	5.8256927899999994e-06	9.57193196000001e-07	1713173605.0228765	0.1	15-04-24 11:33:25.022930
0	1000.0	0.0377243352	-1.9829238399999998e-08	3.07454869e-06	9.577597399999945e-07	1713173605.7979362	0.1	15-04-24 11:33:25.797986
0	1000.0	-0.273510724	-1.95825479e-08	2.1824757000000002e-06	9.582770479999995e-07	1713173606.5771537	0.1	15-04-24 11:33:26.577212
0	1000.0	0.253547808	-1.98326398e-08	1.73608274e-06	9.578336600000052e-07	1713173607.353573	0.1	15-04-24 11:33:27.353622
0	1000.0	-0.0021268869300000003	-1.98944466e-08	1.48964689e-06	9.661840460000018e-07	1713173608.1308568	0.1	15-04-24 11:33:28.130906
0	1000.0	0.0154479498	-1.98237335e-08	1.35273767e-06	9.575134280000031e-07	1713173608.9104748	0.1	15-04-24 11:33:28.910526
0	1000.0	-0.0237316225	-1.9746665100000002e-08	1.20061424e-06	9.61676312000001e-07	1713173609.6856945	0.1	15-04-24 11:33:29.685751
0	1000.0	-0.0350004138	-1.9649236000000002e-08	1.0741228e-06	9.614053820000018e-07	1713173610.462521	0.1	15-04-24 11:33:30.462570
0	1000.0	-0.00794785196	-1.94520448e-08	9.827591590000001e-07	9.601737560000032e-07	1713173611.2428253	0.1	15-04-24 11:33:31.242875
0	1000.0	-0.026642105	-1.95262936e-08	9.11081421e-07	9.706671620000017e-07	1713173612.0271168	0.1	15-04-24 11:33:32.027171
0	1000.0	0.0417169201	-1.94231329e-08	8.51818418e-07	9.605186059999995e-07	1713173612.8038359	0.1	15-04-24 11:33:32.803941
0	1000.0	-0.0051119972	-1.9316705099999997e-08	8.01782482e-07	9.59631830000004e-07	1713173613.5856583	0.1	15-04-24 11:33:33.585707
0	1000.0	-0.0029477922599999997	-1.92058043e-08	7.59958337e-07	9.608142200000005e-07	1713173614.3707316	0.1	15-04-24 11:33:34.370815
0	1000.0	0.015373322	-1.91886631e-08	7.222587509999999e-07	9.635484020000036e-07	1713173615.1502924	0.1	15-04-24 11:33:35.150339
0	1000.0	0.0629858308	-1.89076454e-08	6.89124174e-07	9.61971926000002e-07	1713173615.9247205	0.1	15-04-24 11:33:35.924768
0	1000.0	0.0379855323	-1.89397348e-08	6.57904438e-07	9.625630880000032e-07	1713173616.6988642	0.1	15-04-24 11:33:36.698918
0	1000.0	-0.0126867145	-1.83277973e-08	6.369979639999999e-07	9.624891679999993e-07	1713173617.4742835	0.1	15-04-24 11:33:37.474465
0	1000.0	0.06843365700000001	-1.88160315e-08	6.13172572e-07	9.64361258000002e-07	1713173618.255187	0.1	15-04-24 11:33:38.255236
0	1000.0	-0.0786203376	-1.85530076e-08	5.917099369999999e-07	9.674895919999975e-07	1713173619.0343418	0.1	15-04-24 11:33:39.034396
0	1000.0	-0.021119651	-1.89993063e-08	5.715425239999999e-07	9.657899600000035e-07	1713173619.8123674	0.1	15-04-24 11:33:39.812416
0	1000.0	0.000410456795	-1.784328e-08	5.54977102e-07	9.69336998000005e-07	1713173620.591175	0.1	15-04-24 11:33:40.591222
0	1000.0	-0.0840681638	-1.7174861400000002e-08	5.39281383e-07	9.704700859999987e-07	1713173621.3661628	0.1	15-04-24 11:33:41.366212
0	1000.0	-0.383661293	-1.85317042e-08	5.23615526e-07	9.695586919999954e-07	1713173622.1519868	0.1	15-04-24 11:33:42.152034
0	1000.0	-0.170785617	-1.7250277399999998e-08	5.11111208e-07	9.71406098000003e-07	1713173622.9273076	0.1	15-04-24 11:33:42.927348
0	1000.0	-0.416870645	-1.6991279099999998e-08	4.990921320000001e-07	9.498527420000058e-07	1713173623.703266	0.1	15-04-24 11:33:43.703317
