# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.013	0.0	250	250	-7454022.0	-7467050.0	-7473565.0	-7471222.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.9663802	9.9e+37	21.4100127	1714342557.5135233	60.0	7201.071280712807	29-04-24 00:15:57.513783
0.6	0.002	250	250	-7156958.0	-7169512.0	-7175904.0	-7173511.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3818027	9.9e+37	21.7248947	1714342624.0010326	60.0	7201.071280712807	29-04-24 00:17:04.001104
1.2	0.005	250	250	-6780176.0	-6792026.0	-6798058.0	-6795859.0	-8127483.0	-8118570.0	-8117655.0	-8113633.0	-10.7826637	-1.16121714	22.166937	1714342690.4772289	60.0	7201.071280712807	29-04-24 00:18:10.477290
1.8	0.008	250	250	-6403599.0	-6414674.0	-6420456.0	-6418398.0	-7676984.0	-7668544.0	-7667655.0	-7663885.0	-10.1838141	-1.09689755	22.5709366	1714342756.9570212	60.0	7201.071280712807	29-04-24 00:19:16.957080
2.4	0.012	250	250	-6026054.0	-6036375.0	-6041834.0	-6039944.0	-7225877.0	-7217766.0	-7216977.0	-7213394.0	-9.58362541	-1.03246912	22.7548254	1714342823.4376738	60.0	7201.071280712807	29-04-24 00:20:23.437734
3.0	0.015	250	250	-5649222.0	-5658842.0	-5663925.0	-5662238.0	-6774766.0	-6767170.0	-6766461.0	-6763016.0	-8.98442245	-0.967952788	22.4802858	1714342889.9135633	60.0	7201.071280712807	29-04-24 00:21:29.913623
3.6	0.018	250	250	-5272595.0	-5281472.0	-5286262.0	-5284730.0	-6323480.0	-6316320.0	-6315611.0	-6312373.0	-8.38555093	-0.903485856	22.0395851	1714342956.424208	60.0	7201.071280712807	29-04-24 00:22:36.424269
4.2	0.021	250	250	-4895573.0	-4903699.0	-4908162.0	-4906849.0	-5871792.0	-5865073.0	-5864482.0	-5861411.0	-7.78610779	-0.83894461	21.5012384	1714343022.8977244	60.0	7201.071280712807	29-04-24 00:23:42.897975
4.8	0.024	250	250	-4518954.0	-4526346.0	-4530467.0	-4529358.0	-5419997.0	-5413712.0	-5413145.0	-5410296.0	-7.18723025	-0.774426023	21.265029	1714343089.377803	60.0	7201.071280712807	29-04-24 00:24:49.377864
5.4	0.027	250	250	-4141858.0	-4148509.0	-4152289.0	-4151378.0	-4967576.0	-4961742.0	-4961254.0	-4958557.0	-6.58766246	-0.709783339	21.3689036	1714343155.8542774	60.0	7201.071280712807	29-04-24 00:25:55.854339
5.999	0.03	250	250	-3765182.0	-3771068.0	-3774553.0	-3773821.0	-4515481.0	-4510047.0	-4509663.0	-4507174.0	-5.98869574	-0.645198973	21.7721366	1714343222.3374405	60.0	7201.071280712807	29-04-24 00:27:02.337505
6.6	0.033	250	250	-3388133.0	-3393287.0	-3396431.0	-3395903.0	-4063207.0	-4058218.0	-4057878.0	-4055638.0	-5.38918871	-0.580597166	22.3511133	1714343288.8214767	60.0	7201.071280712807	29-04-24 00:28:08.821536
7.199	0.036	250	250	-3011556.0	-3015972.0	-3018809.0	-3018426.0	-3611721.0	-3607123.0	-3606899.0	-3604779.0	-4.79040828	-0.516069317	22.7043254	1714343355.3041925	60.0	7201.071280712807	29-04-24 00:29:15.304256
7.8	0.039	250	250	-2634088.0	-2637764.0	-2640246.0	-2640077.0	-3159010.0	-3154839.0	-3154699.0	-3152813.0	-4.19024486	-0.451396233	22.5251321	1714343421.787416	60.0	7201.071280712807	29-04-24 00:30:21.787477
8.399	0.042	250	250	-2257557.0	-2260493.0	-2262670.0	-2262665.0	-2707475.0	-2703737.0	-2703674.0	-2701946.0	-3.59158993	-0.386890306	21.8549297	1714343488.271599	60.0	7201.071280712807	29-04-24 00:31:28.271658
8.999	0.045	250	250	-1881065.0	-1883245.0	-1885100.0	-1885298.0	-2256114.0	-2252852.0	-2252819.0	-2251272.0	-2.9929989	-0.32238886	21.2151998	1714343554.747287	60.0	7201.071280712807	29-04-24 00:32:34.747352
9.599	0.048	250	250	-1504106.0	-1505533.0	-1507063.0	-1507444.0	-1803990.0	-1801110.0	-1801186.0	-1799840.0	-2.39370571	-0.257820218	21.4560089	1714343621.224969	60.0	7201.071280712807	29-04-24 00:33:41.225027
10.199	0.051	250	250	-1127042.0	-1127721.0	-1128937.0	-1129507.0	-1351915.0	-1349471.0	-1349628.0	-1348438.0	-1.79415578	-0.193237518	21.8051005	1714343687.7341297	60.0	7201.071280712807	29-04-24 00:34:47.734193
10.799	0.055	250	250	-749870.5	-749806.7	-750700.7	-751468.0	-899704.3	-897687.7	-897939.6	-896961.4	-1.19438662	-0.128632841	22.2325773	1714343754.2174628	60.0	7201.071280712807	29-04-24 00:35:54.217493
11.399	0.058	250	250	-373159.0	-372349.3	-372928.3	-373880.2	-448134.0	-446573.1	-446883.1	-446104.9	-0.59547872	-0.0641197343	22.6484592	1714343820.689969	60.0	7201.071280712807	29-04-24 00:37:00.690036
11.999	0.061	250	250	3729.768	5281.42	5020.744	3894.376	3600.632	4730.9	4320.78	4922.444	0.00383144838	0.000423539781	22.5585751	1714343887.1646893	60.0	7201.071280712807	29-04-24 00:38:07.164756
12.599	0.064	250	250	380465.2	382755.2	382824.4	381512.4	455129.3	455823.1	455366.0	455789.9	0.602942198	0.0649394582	22.2674577	1714343953.6387284	60.0	7201.071280712807	29-04-24 00:39:13.638824
13.199	0.067	250	250	757563.2	760596.2	760986.4	759495.8	907012.3	907289.5	906747.7	906959.8	1.20237003	0.129491276	21.8384477	1714344020.1161854	60.0	7201.071280712807	29-04-24 00:40:20.116251
13.799	0.07	250	250	1134080.0	1137858.0	1138568.0	1136895.0	1358327.0	1358203.0	1357564.0	1357617.0	1.80112822	0.193977763	21.2289987	1714344086.5858974	60.0	7201.071280712807	29-04-24 00:41:26.585961
14.399	0.073	250	250	1510984.0	1515514.0	1516537.0	1514682.0	1809952.0	1809382.0	1808691.0	1808559.0	2.40037967	0.258474347	21.3958306	1714344153.0649903	60.0	7201.071280712807	29-04-24 00:42:33.065052
14.998	0.076	250	250	1887598.0	1892868.0	1894217.0	1892173.0	2261188.0	2260186.0	2259398.0	2259074.0	2.99926044	0.322943198	21.8284819	1714344219.5401752	60.0	7201.071280712807	29-04-24 00:43:39.540232
15.599	0.079	250	250	2264941.0	2270947.0	2272620.0	2270373.0	2713304.0	2711850.0	2710992.0	2710462.0	3.59905849	0.387526661	22.3219824	1714344286.0144527	60.0	7201.071280712807	29-04-24 00:44:46.014516
16.199	0.083	250	250	2641995.0	2648763.0	2650747.0	2648325.0	3165103.0	3163206.0	3162259.0	3161548.0	4.19855335	0.452068559	22.6832438	1714344352.4960058	60.0	7201.071280712807	29-04-24 00:45:52.496090
16.799	0.086	250	250	3018680.0	3026192.0	3028514.0	3025880.0	3616367.0	3614037.0	3613042.0	3612112.0	4.79738061	0.51652627	22.4199158	1714344418.97425	60.0	7201.071280712807	29-04-24 00:46:58.974310
17.399	0.089	250	250	3395613.0	3403868.0	3406481.0	3403706.0	4068178.0	4065417.0	4064322.0	4063265.0	5.39677518	0.58109396	22.1833231	1714344485.452743	60.0	7201.071280712807	29-04-24 00:48:05.452805
17.999	0.092	250	250	3772618.0	3781606.0	3784568.0	3781572.0	4519707.0	4516546.0	4515335.0	4514071.0	5.99607793	0.645591367	21.5152289	1714344551.9322503	60.0	7201.071280712807	29-04-24 00:49:11.932313
18.599	0.095	250	250	4149465.0	4159199.0	4162499.0	4159320.0	4971398.0	4967857.0	4966594.0	4965128.0	6.59530592	0.710125659	21.1958431	1714344618.4109578	60.0	7201.071280712807	29-04-24 00:50:18.411019
19.198	0.098	250	250	4525967.0	4536443.0	4540033.0	4536701.0	5422308.0	5418266.0	5416943.0	5415271.0	7.19387504	0.774522573	21.5275904	1714344684.8886664	60.0	7201.071280712807	29-04-24 00:51:24.888765
19.799	0.102	250	250	4903064.0	4914277.0	4918201.0	4914662.0	5873558.0	5869148.0	5867706.0	5865865.0	7.79343417	0.838953618	21.8952722	1714344751.3692296	60.0	7201.071280712807	29-04-24 00:52:31.369290
20.399	0.105	250	250	5279881.0	5291856.0	5296101.0	5292357.0	6324940.0	6320076.0	6318555.0	6316542.0	8.39261419	0.903472824	22.3591626	1714344817.8498704	60.0	7201.071280712807	29-04-24 00:53:37.849934
20.998	0.108	250	250	5656385.0	5669087.0	5673675.0	5669731.0	6775787.0	6770506.0	6768945.0	6766747.0	8.99117862	0.967903996	22.7625872	1714344884.3282099	60.0	7201.071280712807	29-04-24 00:54:44.328270
21.598	0.111	250	250	6032912.0	6046382.0	6051288.0	6047145.0	7226879.0	7221099.0	7219526.0	7217092.0	9.5898723	1.03229637	22.444543	1714344950.8023465	60.0	7201.071280712807	29-04-24 00:55:50.802407
22.198	0.114	250	250	6409150.0	6423364.0	6428626.0	6424292.0	7677718.0	7671548.0	7669875.0	7667202.0	10.1879946	1.09673687	22.1610916	1714345017.2809653	60.0	7201.071280712807	29-04-24 00:56:57.281029
22.799	0.118	250	250	6785716.0	6800649.0	6806176.0	6801735.0	8128945.0	8122357.0	8120626.0	8117826.0	10.7867033	1.16116412	21.4575421	1714345083.7581406	60.0	7201.071280712807	29-04-24 00:58:03.758200
23.399	0.121	250	250	6855622.0	7485804.0	6876597.0	7487403.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3844509	9.9e+37	21.1417018	1714345150.2204063	60.0	7201.071280712807	29-04-24 00:59:10.220478
23.999	0.124	250	250	6846962.0	7486004.0	6868073.0	7487619.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9704387	9.9e+37	21.4983637	1714345216.6844049	60.0	7201.071280712807	29-04-24 01:00:16.684474
