# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.098	0.0	250	250	-7438333.0	-7452023.0	-7459064.0	-7457017.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8744496	9.9e+37	24.2435809	6	125.0	26-03-24 01:07:26.363176
0.601	0.002	250	250	-7153667.0	-7166314.0	-7172675.0	-7170363.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3764599	9.9e+37	24.1680158	6	125.0	26-03-24 01:07:34.162670
1.201	0.005	250	250	-6778725.0	-6790584.0	-6796645.0	-6794491.0	-8123689.0	-8114744.0	-8113782.0	-8109791.0	-10.7799954	-1.16060884	24.203333	6	125.0	26-03-24 01:07:42.069518
1.8	0.008	250	250	-6402759.0	-6413951.0	-6419653.0	-6417643.0	-7672909.0	-7664399.0	-7663523.0	-7659740.0	-10.1821348	-1.09622689	24.1615651	6	125.0	26-03-24 01:07:50.162620
2.401	0.011	250	250	-6025576.0	-6036011.0	-6041331.0	-6039568.0	-7221069.0	-7212971.0	-7212169.0	-7208549.0	-9.58242334	-1.03167843	24.1059744	6	125.0	26-03-24 01:07:57.973758
3.001	0.014	250	250	-5648996.0	-5658651.0	-5663696.0	-5662074.0	-6770112.0	-6762426.0	-6761702.0	-6758227.0	-8.98361705	-0.967225349	24.2021123	6	125.0	26-03-24 01:08:05.788227
3.601	0.018	250	250	-5272490.0	-5281408.0	-5286127.0	-5284697.0	-6318783.0	-6311542.0	-6310879.0	-6307638.0	-8.38494764	-0.902764293	24.2527962	6	125.0	26-03-24 01:08:13.871705
4.201	0.021	250	250	-4895591.0	-4903735.0	-4908141.0	-4906906.0	-5866884.0	-5860086.0	-5859482.0	-5856427.0	-7.78569241	-0.838207298	24.3108524	6	125.0	26-03-24 01:08:21.718066
4.8	0.024	250	250	-4518995.0	-4526415.0	-4530526.0	-4529444.0	-5415679.0	-5409284.0	-5408774.0	-5405911.0	-7.18696654	-0.77374858	24.3643009	6	125.0	26-03-24 01:08:29.525856
5.4	0.027	250	250	-4141983.0	-4148631.0	-4152406.0	-4151532.0	-4963944.0	-4957989.0	-4957541.0	-4954874.0	-6.58746607	-0.70921646	24.3308268	6	125.0	26-03-24 01:08:37.602037
6.0	0.03	250	250	-3765328.0	-3771253.0	-3774716.0	-3774011.0	-4512648.0	-4507127.0	-4506751.0	-4504285.0	-5.98864069	-0.644755908	24.4076126	6	125.0	26-03-24 01:08:45.681781
6.6	0.033	250	250	-3388234.0	-3393398.0	-3396533.0	-3396013.0	-4060905.0	-4055818.0	-4055537.0	-4053249.0	-5.38906975	-0.580216073	24.4177494	6	125.0	26-03-24 01:08:53.762256
7.2	0.036	250	250	-3011725.0	-3016147.0	-3018948.0	-3018618.0	-3609795.0	-3605141.0	-3604940.0	-3602849.0	-4.79046199	-0.51576958	24.3667663	6	125.0	26-03-24 01:09:01.628388
7.801	0.039	250	250	-2634357.0	-2638029.0	-2640520.0	-2640360.0	-3157634.0	-3153434.0	-3153295.0	-3151380.0	-4.1904726	-0.45117478	24.418671	6	125.0	26-03-24 01:09:09.653657
8.4	0.042	250	250	-2257840.0	-2260767.0	-2262942.0	-2262960.0	-2706573.0	-2702808.0	-2702744.0	-2701009.0	-3.591837	-0.38673798	24.403005	6	125.0	26-03-24 01:09:17.724456
9.0	0.045	250	250	-1881387.0	-1883559.0	-1885418.0	-1885620.0	-2255485.0	-2252149.0	-2252162.0	-2250651.0	-2.99329124	-0.322295626	24.3458704	6	125.0	26-03-24 01:09:25.768201
9.599	0.048	250	250	-1504526.0	-1505954.0	-1507481.0	-1507872.0	-1803932.0	-1801036.0	-1801113.0	-1799796.0	-2.39412192	-0.25778599	24.3756584	6	125.0	26-03-24 01:09:33.580094
10.2	0.051	250	250	-1127471.0	-1128152.0	-1129364.0	-1129940.0	-1351992.0	-1349531.0	-1349696.0	-1348552.0	-1.79461133	-0.193225538	24.2362087	6	125.0	26-03-24 01:09:41.656343
10.801	0.054	250	250	-750268.2	-750200.1	-751095.0	-751853.8	-899981.6	-897959.9	-898214.5	-897238.7	-1.19485991	-0.128660385	24.245424	6	125.0	26-03-24 01:09:49.508282
11.4	0.058	250	250	-373564.3	-372754.3	-373330.3	-374266.6	-448601.0	-447008.5	-447320.6	-446517.5	-0.595944735	-0.064176814	24.2546393	6	125.0	26-03-24 01:09:57.543446
12.0	0.061	250	250	3323.28	4877.584	4623.852	3505.504	3026.724	4189.8	3787.664	4405.224	0.00333917655	0.000342905359	24.2294589	6	125.0	26-03-24 01:10:05.368034
12.6	0.064	250	250	379944.7	382243.3	382306.4	381013.6	454375.5	455086.0	454620.0	455036.9	0.60220223	0.0648290446	24.3292829	6	125.0	26-03-24 01:10:13.468246
13.2	0.067	250	250	756996.7	760035.4	760428.1	758946.0	906227.5	906500.2	905981.7	906212.4	1.20164293	0.129371689	24.3606148	6	125.0	26-03-24 01:10:21.553285
13.799	0.07	250	250	1133507.0	1137292.0	1137988.0	1136337.0	1357436.0	1357275.0	1356677.0	1356693.0	1.80027726	0.193834697	24.4177494	6	125.0	26-03-24 01:10:29.628592
14.399	0.073	250	250	1510325.0	1514859.0	1515873.0	1514045.0	1809016.0	1808419.0	1807736.0	1807592.0	2.399348	0.258332399	24.4500028	6	125.0	26-03-24 01:10:37.481587
14.999	0.076	250	250	1886792.0	1892076.0	1893407.0	1891395.0	2260217.0	2259192.0	2258440.0	2258093.0	2.99789852	0.322788168	24.4767271	6	125.0	26-03-24 01:10:45.292401
15.6	0.079	250	250	2264030.0	2270046.0	2271705.0	2269518.0	2712361.0	2710885.0	2710072.0	2709516.0	3.59764512	0.387378572	24.4942361	6	125.0	26-03-24 01:10:53.145055
16.2	0.082	250	250	2640901.0	2647671.0	2649661.0	2647284.0	3164099.0	3162188.0	3161291.0	3160561.0	4.19686884	0.451924165	24.4840993	6	125.0	26-03-24 01:11:01.166490
16.8	0.085	250	250	3017492.0	3025026.0	3027316.0	3024759.0	3615472.0	3613125.0	3612163.0	3611248.0	4.79556335	0.516386157	24.5433762	6	125.0	26-03-24 01:11:09.001280
17.4	0.088	250	250	3394245.0	3402521.0	3405130.0	3402395.0	4067119.0	4064369.0	4063296.0	4062206.0	5.39460091	0.580916594	24.455532	6	125.0	26-03-24 01:11:16.860026
18.0	0.091	250	250	3771140.0	3780176.0	3783087.0	3780184.0	4518688.0	4515517.0	4514374.0	4513059.0	5.99383078	0.645422022	24.4168279	6	125.0	26-03-24 01:11:24.737586
18.6	0.095	250	250	4147954.0	4157725.0	4160977.0	4157877.0	4970399.0	4966765.0	4965542.0	4964090.0	6.59293988	0.709958281	24.3910252	6	125.0	26-03-24 01:11:32.621993
19.2	0.098	250	250	4524390.0	4534920.0	4538457.0	4535205.0	5421634.0	5417606.0	5416299.0	5414635.0	7.19140853	0.774426175	24.3384982	6	125.0	26-03-24 01:11:40.722069
19.8	0.101	250	250	4901510.0	4912788.0	4916672.0	4913192.0	5873558.0	5869077.0	5867715.0	5865906.0	7.79096641	0.838955181	24.2896573	6	125.0	26-03-24 01:11:48.748750
20.4	0.104	250	250	5278285.0	5290314.0	5294479.0	5290861.0	6325193.0	6320280.0	6318857.0	6316853.0	8.38997982	0.903482656	24.2048768	6	125.0	26-03-24 01:11:56.782071
21.0	0.107	250	250	5654703.0	5667464.0	5671976.0	5668164.0	6776332.0	6770994.0	6769513.0	6767276.0	8.98843724	0.967915211	24.1680158	6	125.0	26-03-24 01:12:04.590543
21.6	0.11	250	250	6031169.0	6044684.0	6049545.0	6045528.0	7227245.0	7221440.0	7219847.0	7217474.0	9.58695065	1.032335	24.2060975	6	125.0	26-03-24 01:12:12.438774
22.199	0.113	250	250	6407104.0	6421376.0	6426534.0	6422329.0	7677985.0	7671762.0	7670103.0	7667545.0	10.1845893	1.09670107	24.1505068	6	125.0	26-03-24 01:12:20.250904
22.799	0.117	250	250	6783392.0	6798447.0	6803881.0	6799530.0	8128599.0	8121940.0	8120215.0	8117492.0	10.782901	1.16107047	24.1634082	6	125.0	26-03-24 01:12:28.103000
23.4	0.12	250	250	6854451.0	7485929.0	6875736.0	7487533.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3801463	9.9e+37	24.2168567	6	125.0	26-03-24 01:12:36.126289
24.0	0.123	250	250	6846028.0	7486168.0	6867429.0	7487755.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9656946	9.9e+37	24.1953624	6	125.0	26-03-24 01:12:44.162771
