# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.129	0.0	250	250	-7422859.0	-7436561.0	-7443840.0	-7441951.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8631255	9.9e+37	24.5246465	6	171.0	26-03-24 05:17:17.214099
0.6	0.002	250	250	-7153502.0	-7166057.0	-7172479.0	-7170098.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3761683	9.9e+37	24.4616835	6	171.0	26-03-24 05:17:25.055191
1.201	0.005	250	250	-6778800.0	-6790569.0	-6796673.0	-6794463.0	-8124010.0	-8115069.0	-8114165.0	-8110156.0	-10.7799764	-1.16065775	24.4211364	6	171.0	26-03-24 05:17:33.117249
1.8	0.008	250	250	-6402866.0	-6413898.0	-6419663.0	-6417686.0	-7673284.0	-7664745.0	-7663948.0	-7660119.0	-10.1822465	-1.09627066	24.5231026	6	171.0	26-03-24 05:17:41.204179
2.401	0.011	250	250	-6025640.0	-6035950.0	-6041373.0	-6039570.0	-7221350.0	-7213271.0	-7212544.0	-7208876.0	-9.58243014	-1.03171464	24.3891821	6	171.0	26-03-24 05:17:49.279745
3.001	0.014	250	250	-5648996.0	-5658593.0	-5663686.0	-5662042.0	-6769539.0	-6761899.0	-6761244.0	-6757726.0	-8.98354199	-0.967164781	24.3255968	6	171.0	26-03-24 05:17:57.138395
3.601	0.018	250	250	-5272534.0	-5281364.0	-5286143.0	-5284698.0	-6318565.0	-6311309.0	-6310724.0	-6307445.0	-8.38497126	-0.902710488	24.2988725	6	171.0	26-03-24 05:18:05.253424
4.201	0.021	250	250	-4895692.0	-4903779.0	-4908222.0	-4906952.0	-5866697.0	-5859897.0	-5859382.0	-5856295.0	-7.78581591	-0.838199469	24.2426594	6	171.0	26-03-24 05:18:13.103393
4.8	0.024	250	250	-4519120.0	-4526464.0	-4530568.0	-4529508.0	-5415762.0	-5409397.0	-5408931.0	-5406035.0	-7.18707044	-0.77377165	24.1864463	6	171.0	26-03-24 05:18:21.134824
5.4	0.027	250	250	-4142065.0	-4148686.0	-4152487.0	-4151578.0	-4964126.0	-4958196.0	-4957784.0	-4955101.0	-6.58755712	-0.709251334	24.1210179	6	171.0	26-03-24 05:18:28.955728
6.0	0.03	250	250	-3765444.0	-3771306.0	-3774789.0	-3774092.0	-4513064.0	-4507561.0	-4507252.0	-4504762.0	-5.98875177	-0.644783734	24.0129002	6	171.0	26-03-24 05:18:36.989515
