# 
ch2a	ch2a avglen	Delay	a	
725388.0	10.0	0.1	25.0	12-12-23 19:22:25.751371
725388.0	19.166666666666664	0.1	25.0	12-12-23 19:22:25.889000
-1549076.0	28.333333333333332	0.1	25.0	12-12-23 19:22:26.025101
-1549076.0	37.5	0.1	25.0	12-12-23 19:22:26.160021
-1549076.0	46.666666666666664	0.1	25.0	12-12-23 19:22:26.295354
-1549076.0	55.833333333333336	0.1	25.0	12-12-23 19:22:26.432150
-1549076.0	65.0	0.1	25.0	12-12-23 19:22:26.569043
1278848.0	74.16666666666667	0.1	25.0	12-12-23 19:22:26.705478
1278848.0	83.33333333333333	0.1	25.0	12-12-23 19:22:26.842494
1278848.0	92.5	0.1	25.0	12-12-23 19:22:26.979942
1278848.0	101.66666666666667	0.1	25.0	12-12-23 19:22:27.115912
147695.4	110.83333333333333	0.1	25.0	12-12-23 19:22:27.250006
-53146.8	120.0	0.1	25.0	12-12-23 19:22:27.387539
