# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	215.276456	220.119256	215.129065	215.194083	19.7789828	1714563628.1849575	-11.9599372	-7454055.0	-7467035.0	-7473501.0	-7471112.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	4301.042570425704	0.0	01-05-24 13:40:34.619200
0.6	0.003	250	250	1638	1638	1638	1638	214.964921	219.868453	214.858493	214.965942	19.5669066	1714563667.424884	-11.3802406	-7156028.0	-7168561.0	-7174962.0	-7172509.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	4301.042570425704	0.025	01-05-24 13:41:13.852635
1.2	0.006	250	250	3276	3276	3276	3276	214.882664	219.792923	214.795583	214.906954	19.6389361	1714563706.6487823	-10.7813734	-6779410.0	-6791226.0	-6797214.0	-6795004.0	-1.16138264	-8127949.0	-8119120.0	-8118132.0	-8114038.0	20	4301.042570425704	0.05	01-05-24 13:41:53.096052
1.799	0.009	250	250	4915	4915	4915	4915	212.610651	212.441632	212.432068	212.427157	19.9965996	1714563745.8983781	-10.1826386	-6402865.0	-6413901.0	-6419632.0	-6417620.0	-1.0971074	-7678020.0	-7669645.0	-7668731.0	-7664808.0	20	4301.042570425704	0.075	01-05-24 13:42:32.345737
2.4	0.012	250	250	6553	6553	6553	6553	200.106579	199.946314	199.938565	199.933946	20.3946475	1714563785.1488705	-9.58247441	-6025379.0	-6035724.0	-6041108.0	-6039274.0	-1.03244014	-7225397.0	-7217412.0	-7216613.0	-7212944.0	20	4301.042570425704	0.1	01-05-24 13:43:11.595988
3.0	0.015	250	250	8191	8191	8191	8191	187.600948	187.449257	187.444545	187.440054	20.6918019	1714563824.4079447	-8.98343008	-5648643.0	-5658279.0	-5663291.0	-5661677.0	-0.968069906	-6774836.0	-6767299.0	-6766532.0	-6763076.0	20	4301.042570425704	0.125	01-05-24 13:43:50.856071
3.599	0.018	250	250	9830	9830	9830	9830	175.091893	174.949234	174.947292	174.942816	20.9699828	1714563863.6667423	-8.38467527	-5272080.0	-5280937.0	-5285642.0	-5284235.0	-0.903660577	-6323992.0	-6316888.0	-6316222.0	-6312910.0	20	4301.042570425704	0.15	01-05-24 13:44:30.115726
4.2	0.021	250	250	11468	11468	11468	11468	162.589999	162.455363	162.455962	162.451071	21.1581837	1714563902.915818	-7.78535608	-4895172.0	-4903263.0	-4907731.0	-4906397.0	-0.839103511	-5872124.0	-5865482.0	-5864851.0	-5861726.0	20	4301.042570425704	0.175	01-05-24 13:45:09.361784
4.799	0.024	250	250	13107	13107	13107	13107	150.078209	149.951871	149.954599	149.950429	21.0371564	1714563942.1587784	-7.1865991	-4518609.0	-4525966.0	-4530084.0	-4528953.0	-0.77462632	-5420809.0	-5414609.0	-5414032.0	-5411130.0	20	4301.042570425704	0.2	01-05-24 13:45:48.604055
5.399	0.027	250	250	14745	14745	14745	14745	137.575168	137.457326	137.460995	137.456468	20.7331026	1714563981.4206483	-6.58700912	-4141535.0	-4148128.0	-4151911.0	-4150976.0	-0.710093116	-4969103.0	-4963260.0	-4962806.0	-4960082.0	20	4301.042570425704	0.225	01-05-24 13:46:27.867254
5.999	0.03	250	250	16383	16383	16383	16383	125.069221	124.960637	124.964881	124.961086	20.3566049	1714564020.6789687	-5.98818995	-3764920.0	-3770794.0	-3774239.0	-3773494.0	-0.645463553	-4516774.0	-4511345.0	-4510952.0	-4508424.0	20	4301.042570425704	0.25	01-05-24 13:47:07.126341
6.599	0.033	250	250	18022	18022	18022	18022	112.559861	112.460964	112.467095	112.463498	19.9551397	1714564059.9377491	-5.38855839	-3387785.0	-3392904.0	-3396041.0	-3395477.0	-0.580887869	-4064804.0	-4059804.0	-4059497.0	-4057167.0	20	4301.042570425704	0.275	01-05-24 13:47:46.386424
7.199	0.036	250	250	19660	19660	19660	19660	100.056467	99.9673468	99.975101	99.9712601	19.7939809	1714564099.1882632	-4.78984863	-3011268.0	-3015617.0	-3018431.0	-3018071.0	-0.516359202	-3613147.0	-3608537.0	-3608331.0	-3606163.0	20	4301.042570425704	0.3	01-05-24 13:48:25.626922
7.799	0.039	250	250	21298	21298	21298	21298	87.5531883	87.4726521	87.4839275	87.4798298	19.8538781	1714564138.4207256	-4.18976923	-2633845.0	-2637478.0	-2639976.0	-2639781.0	-0.451608257	-3159853.0	-3155720.0	-3155567.0	-3153602.0	20	4301.042570425704	0.325	01-05-24 13:49:04.867624
8.399	0.042	250	250	22937	22937	22937	22937	75.0423909	74.9713368	74.985849	74.9811259	20.1940851	1714564177.677989	-3.59117581	-2257346.0	-2260246.0	-2262422.0	-2262422.0	-0.387101039	-2708329.0	-2704621.0	-2704533.0	-2702781.0	20	4301.042570425704	0.35	01-05-24 13:49:44.126937
8.998	0.045	250	250	24575	24575	24575	24575	62.5359665	62.47461	62.4921351	62.4881431	20.6339234	1714564216.924448	-2.99261339	-1880895.0	-1883047.0	-1884890.0	-1885083.0	-0.322561355	-2256537.0	-2253281.0	-2253269.0	-2251728.0	20	4301.042570425704	0.375	01-05-24 13:50:23.371440
9.598	0.049	250	250	26214	26214	26214	26214	50.0275906	49.9747626	49.9948992	49.9923198	21.0437683	1714564256.1688328	-2.39333308	-1503991.0	-1505399.0	-1506936.0	-1507302.0	-0.257977946	-1804453.0	-1801604.0	-1801706.0	-1800346.0	20	4301.042570425704	0.4	01-05-24 13:51:02.614290
10.198	0.052	250	250	27852	27852	27852	27852	37.5253408	37.4811784	37.5043098	37.5010339	21.3733116	1714564295.41159	-1.7938	-1126893.0	-1127557.0	-1128766.0	-1129326.0	-0.193336769	-1351971.0	-1349543.0	-1349722.0	-1348556.0	20	4301.042570425704	0.425	01-05-24 13:51:41.859719
10.799	0.055	250	250	29490	29490	29490	29490	25.023235	24.9875083	25.0144869	25.0115119	21.5668788	1714564334.6607957	-1.1939965	-749662.0	-749588.3	-750477.1	-751221.2	-0.128680662	-899394.5	-897391.6	-897655.2	-896683.9	20	4301.042570425704	0.45	01-05-24 13:52:21.107558
11.399	0.058	250	250	31129	31129	31129	31129	12.5136207	12.4872987	12.5156794	12.51324	21.32262	1714564373.9390008	-0.595090912	-373005.5	-372190.7	-372767.6	-373701.6	-0.0641339843	-447638.4	-446057.5	-446400.7	-445602.1	20	4301.042570425704	0.475	01-05-24 13:53:00.385715
11.999	0.061	250	250	32767	32767	32767	32767	0.00909431308	-0.0073921189	0.0230770147	0.0207249955	21.0708869	1714564413.1846104	0.00420477748	3871.272	5424.512	5165.68	4059.664	0.000461691523	4458.368	5638.892	5216.416	5827.692	20	4301.042570425704	0.5	01-05-24 13:53:39.634990
12.598	0.064	250	250	34405	34405	34405	34405	-12.4916476	-12.4984715	-12.465062	-12.4680021	20.5007262	1714564452.4481325	0.603080794	380524.8	382813.8	382880.3	381589.7	0.0650015229	456153.7	456940.8	456453.6	456871.6	20	4301.042570425704	0.525	01-05-24 13:54:18.895110
13.199	0.067	250	250	36044	36044	36044	36044	-25.0020311	-24.9996199	-24.9634658	-24.9665429	19.7955094	1714564491.7007473	1.2025104	757522.2	760550.6	760929.1	759470.5	0.129599434	908312.6	908663.8	908104.7	908334.4	20	4301.042570425704	0.55	01-05-24 13:54:58.139617
13.798	0.07	250	250	37682	37682	37682	37682	-37.5043875	-37.4921081	-37.4540874	-37.4560244	19.5420689	1714564530.934447	1.80112427	1134024.0	1137789.0	1138485.0	1136842.0	0.194109825	1359919.0	1359805.0	1359141.0	1359197.0	20	4301.042570425704	0.575	01-05-24 13:55:37.379397
14.398	0.073	250	250	39321	39321	39321	39321	-50.0151421	-49.9936577	-49.9539516	-49.954751	19.8421279	1714564570.1842265	2.40024238	1510851.0	1515346.0	1516364.0	1514534.0	0.258660957	1811773.0	1811263.0	1810510.0	1810349.0	20	4301.042570425704	0.6	01-05-24 13:56:16.633029
14.998	0.076	250	250	40959	40959	40959	40959	-62.5196885	-62.4900274	-62.447478	-62.4476536	20.1413812	1714564609.4358213	2.99902317	1887459.0	1892700.0	1894046.0	1892038.0	0.323186823	2263505.0	2262517.0	2261692.0	2261351.0	20	4301.042570425704	0.625	01-05-24 13:56:55.881647
15.598	0.08	250	250	42597	42597	42597	42597	-75.0208229	-74.9816005	-74.9367617	-74.9359069	20.5191246	1714564648.685124	3.5990095	2264831.0	2270818.0	2272486.0	2270280.0	0.387819519	2715964.0	2714550.0	2713648.0	2713110.0	20	4301.042570425704	0.65	01-05-24 13:57:35.131405
16.198	0.083	250	250	44236	44236	44236	44236	-87.5321164	-87.4839772	-87.4369839	-87.435034	20.8057382	1714564687.935405	4.198289	2641754.0	2648477.0	2650477.0	2648087.0	0.452396291	3168010.0	3166187.0	3165201.0	3164461.0	20	4301.042570425704	0.675	01-05-24 13:58:14.383006
16.798	0.086	250	250	45874	45874	45874	45874	-100.0347	-99.9780613	-99.9279608	-99.9259538	21.1510927	1714564727.2008786	4.79709357	3018385.0	3025865.0	3028165.0	3025594.0	0.516864026	3619295.0	3617021.0	3615967.0	3615061.0	20	4301.042570425704	0.7	01-05-24 13:58:53.647955
