# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.081	0.0	250	250	-7449197.0	-7462430.0	-7469322.0	-7467039.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.2364103	1713957525.7842555	6	35.0	24-04-24 13:18:45.784323
0.6	0.002	250	250	-7153869.0	-7166396.0	-7172855.0	-7170386.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.2653496	1713957532.5526319	6	35.0	24-04-24 13:18:52.552689
1.2	0.005	250	250	-6778905.0	-6790674.0	-6796808.0	-6794534.0	-8122945.0	-8113988.0	-8113020.0	-8108986.0	-1.16061665	22.2940972	1713957539.337203	6	35.0	24-04-24 13:18:59.337257
1.8	0.008	250	250	-6402936.0	-6413983.0	-6419775.0	-6417702.0	-7673101.0	-7664550.0	-7663669.0	-7659856.0	-1.0963341	22.3396142	1713957546.1169884	6	35.0	24-04-24 13:19:06.117047
2.401	0.011	250	250	-6025769.0	-6036049.0	-6041485.0	-6039621.0	-7221458.0	-7213405.0	-7212562.0	-7208906.0	-1.03180114	22.404488	1713957552.8981268	6	35.0	24-04-24 13:19:12.898179
3.001	0.014	250	250	-5649149.0	-5658717.0	-5663864.0	-5662133.0	-6770065.0	-6762437.0	-6761662.0	-6758212.0	-0.967303499	22.4369727	1713957559.682374	6	35.0	24-04-24 13:19:19.682427
3.6	0.018	250	250	-5272639.0	-5281474.0	-5286262.0	-5284766.0	-6318902.0	-6311710.0	-6310978.0	-6307775.0	-0.90284759	22.430265	1713957566.465555	6	35.0	24-04-24 13:19:26.465604
4.2	0.021	250	250	-4895802.0	-4903883.0	-4908370.0	-4907034.0	-5867280.0	-5860534.0	-5859897.0	-5856851.0	-0.838328703	22.4953304	1713957573.2468328	6	35.0	24-04-24 13:19:33.246884
4.8	0.024	250	250	-4519222.0	-4526582.0	-4530708.0	-4529599.0	-5416162.0	-5409859.0	-5409292.0	-5406447.0	-0.773883567	22.5585751	1713957580.0288036	6	35.0	24-04-24 13:19:40.028862
5.4	0.027	250	250	-4142166.0	-4148771.0	-4152599.0	-4151654.0	-4964217.0	-4958319.0	-4957847.0	-4955194.0	-0.709311863	22.5193825	1713957586.8156202	6	35.0	24-04-24 13:19:46.815673
