# 
ch2a	ch2a avglen	Delay	a	
-806798.2	10.0	0.1	9.0	12-12-23 19:21:57.473230
-806798.2	19.166666666666664	0.1	9.0	12-12-23 19:21:57.608080
-806798.2	28.333333333333332	0.1	9.0	12-12-23 19:21:57.741093
-530885.2	37.5	0.1	9.0	12-12-23 19:21:57.877166
-530885.2	46.666666666666664	0.1	9.0	12-12-23 19:21:58.012848
-530885.2	55.833333333333336	0.1	9.0	12-12-23 19:21:58.148049
-530885.2	65.0	0.1	9.0	12-12-23 19:21:58.283846
-175588.7	74.16666666666667	0.1	9.0	12-12-23 19:21:58.420182
1511938.0	83.33333333333333	0.1	9.0	12-12-23 19:21:58.556186
1511938.0	92.5	0.1	9.0	12-12-23 19:21:58.692171
1511938.0	101.66666666666667	0.1	9.0	12-12-23 19:21:58.827422
1511938.0	110.83333333333333	0.1	9.0	12-12-23 19:21:58.960932
-1369062.0	120.0	0.1	9.0	12-12-23 19:21:59.097136
