# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.088	0.0	250	250	-7441945.0	-7455413.0	-7462414.0	-7460424.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8812471	9.9e+37	20.9395103	1712698547.4002755	6	80.0	09-04-24 23:35:47.400337
0.6	0.002	250	250	-7153230.0	-7165755.0	-7172167.0	-7169882.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3763976	9.9e+37	20.9366356	1712698555.234179	6	80.0	09-04-24 23:35:55.234242
1.201	0.005	250	250	-6778112.0	-6789910.0	-6795982.0	-6793874.0	-8122958.0	-8114043.0	-8113082.0	-8109259.0	-10.7795711	-1.16063621	20.9420976	1712698563.2779422	6	80.0	09-04-24 23:36:03.278000
1.8	0.008	250	250	-6402190.0	-6413233.0	-6418981.0	-6417074.0	-7672485.0	-7664018.0	-7663119.0	-7659370.0	-10.1817764	-1.09622894	20.9290654	1712698571.1103983	6	80.0	09-04-24 23:36:11.110454
2.401	0.012	250	250	-6025023.0	-6035331.0	-6040772.0	-6039034.0	-7220155.0	-7212116.0	-7211305.0	-7207790.0	-9.58203983	-1.03161349	20.935869	1712698578.935584	6	80.0	09-04-24 23:36:18.935639
3.001	0.015	250	250	-5648440.0	-5658018.0	-5663109.0	-5661553.0	-6768949.0	-6761316.0	-6760553.0	-6757261.0	-8.98324395	-0.967128375	20.9713244	1712698586.7946353	6	80.0	09-04-24 23:36:26.794692
3.6	0.018	250	250	-5271983.0	-5280786.0	-5285558.0	-5284183.0	-6317738.0	-6310575.0	-6309847.0	-6306751.0	-8.38463752	-0.90268352	20.9726659	1712698594.8978894	6	80.0	09-04-24 23:36:34.897943
4.201	0.021	250	250	-4895144.0	-4903246.0	-4907660.0	-4906472.0	-5866142.0	-5859360.0	-5858799.0	-5855801.0	-7.78539528	-0.838166021	21.0169372	1712698602.9786956	6	80.0	09-04-24 23:36:42.978752
4.8	0.024	250	250	-4518602.0	-4525949.0	-4530022.0	-4529046.0	-5415174.0	-5408841.0	-5408325.0	-5405538.0	-7.18668725	-0.773754306	21.0361981	1712698610.7780206	6	80.0	09-04-24 23:36:50.778075
5.4	0.027	250	250	-4141582.0	-4148177.0	-4151962.0	-4151145.0	-4963526.0	-4957603.0	-4957152.0	-4954572.0	-6.58717704	-0.709212745	21.019812	1712698618.8089452	6	80.0	09-04-24 23:36:58.809033
6.0	0.03	250	250	-3765002.0	-3770881.0	-3774339.0	-3773697.0	-4512730.0	-4507244.0	-4506839.0	-4504449.0	-5.98845753	-0.64481262	21.0056298	1712698626.6412003	6	80.0	09-04-24 23:37:06.641257
6.6	0.033	250	250	-3387938.0	-3393071.0	-3396218.0	-3395752.0	-4060788.0	-4055718.0	-4055425.0	-4053232.0	-5.38891136	-0.580234195	20.9937475	1712698634.6594827	6	80.0	09-04-24 23:37:14.659537
7.2	0.036	250	250	-3011437.0	-3015821.0	-3018626.0	-3018347.0	-3609417.0	-3604788.0	-3604556.0	-3602540.0	-4.79028464	-0.5157499	20.9921185	1712698642.4775507	6	80.0	09-04-24 23:37:22.477607
7.8	0.039	250	250	-2634063.0	-2637693.0	-2640192.0	-2640082.0	-3157102.0	-3152906.0	-3152765.0	-3150910.0	-4.19021512	-0.451131046	20.9508177	1712698650.278847	6	80.0	09-04-24 23:37:30.278901
8.4	0.042	250	250	-2257607.0	-2260511.0	-2262683.0	-2262733.0	-2706213.0	-2702434.0	-2702371.0	-2700677.0	-3.59164855	-0.386705426	20.8886271	1712698658.2903142	6	80.0	09-04-24 23:37:38.290369
8.999	0.045	250	250	-1881221.0	-1883374.0	-1885230.0	-1885464.0	-2255114.0	-2251786.0	-2251782.0	-2250303.0	-2.99316364	-0.32225742	20.8989762	1712698666.3029675	6	80.0	09-04-24 23:37:46.303017
9.599	0.048	250	250	-1504326.0	-1505739.0	-1507268.0	-1507683.0	-1803489.0	-1800573.0	-1800647.0	-1799353.0	-2.39394885	-0.257751025	20.9202495	1712698674.351716	6	80.0	09-04-24 23:37:54.351771
10.2	0.051	250	250	-1127250.0	-1127918.0	-1129126.0	-1129730.0	-1351695.0	-1349222.0	-1349363.0	-1348256.0	-1.79441025	-0.193204247	20.890352	1712698682.3770819	6	80.0	09-04-24 23:38:02.377137
10.8	0.055	250	250	-750081.8	-749996.0	-750889.8	-751673.5	-899852.2	-897812.5	-898040.1	-897089.1	-1.19469041	-0.128652894	20.9735283	1712698690.4063993	6	80.0	09-04-24 23:38:10.406461
11.4	0.058	250	250	-373461.4	-372639.9	-373217.0	-374178.1	-448560.5	-446944.1	-447254.9	-446471.0	-0.595787096	-0.0641694321	21.009367	1712698698.453557	6	80.0	09-04-24 23:38:18.453621
12.0	0.061	250	250	3435.936	4998.148	4748.24	3611.412	3146.696	4330.096	3940.5	4525.452	0.00351003413	0.000371479383	20.9914477	1712698706.4614706	6	80.0	09-04-24 23:38:26.461533
12.6	0.064	250	250	380087.7	382393.8	382463.3	381147.7	454540.0	455277.7	454820.7	455219.4	0.602389584	0.0648551685	21.0098461	1712698714.50559	6	80.0	09-04-24 23:38:34.505643
13.2	0.067	250	250	757036.9	760072.4	760473.4	758982.7	906286.5	906583.8	906051.9	906262.3	1.20178861	0.129396749	21.031886	1712698722.3086421	6	80.0	09-04-24 23:38:42.308705
13.799	0.07	250	250	1133575.0	1137355.0	1138068.0	1136407.0	1357560.0	1357421.0	1356822.0	1356837.0	1.800421	0.193859368	20.9947057	1712698730.148109	6	80.0	09-04-24 23:38:50.148164
14.399	0.073	250	250	1510349.0	1514866.0	1515895.0	1514062.0	1809172.0	1808594.0	1807903.0	1807766.0	2.39955807	0.258390952	20.9785113	1712698738.179509	6	80.0	09-04-24 23:38:58.179566
14.999	0.076	250	250	1886932.0	1892192.0	1893558.0	1891526.0	2260610.0	2259615.0	2258847.0	2258538.0	2.99826571	0.322874306	20.9296403	1712698746.0122745	6	80.0	09-04-24 23:39:06.012330
15.599	0.079	250	250	2264314.0	2270320.0	2271993.0	2269796.0	2713018.0	2711593.0	2710748.0	2710220.0	3.59833988	0.387512946	20.9024259	1712698754.0440788	6	80.0	09-04-24 23:39:14.044135
16.2	0.082	250	250	2641229.0	2647981.0	2649976.0	2647596.0	3164718.0	3162864.0	3161942.0	3161198.0	4.1975433	0.452017899	20.8304611	1712698761.878911	6	80.0	09-04-24 23:39:21.878967
16.8	0.085	250	250	3017811.0	3025312.0	3027615.0	3025071.0	3615794.0	3613507.0	3612541.0	3611642.0	4.79630686	0.516471465	20.8242325	1712698769.9107397	6	80.0	09-04-24 23:39:29.910797
17.4	0.089	250	250	3394575.0	3402817.0	3405449.0	3402714.0	4067326.0	4064595.0	4063531.0	4062428.0	5.39534258	0.580962867	20.791556	1712698777.982154	6	80.0	09-04-24 23:39:37.982208
18.0	0.092	250	250	3771405.0	3780374.0	3783344.0	3780439.0	4518645.0	4515489.0	4514346.0	4513086.0	5.99448873	0.645451917	20.7580172	1712698785.816542	6	80.0	09-04-24 23:39:45.816596
18.6	0.095	250	250	4148196.0	4157908.0	4161199.0	4158106.0	4970447.0	4966883.0	4965657.0	4964223.0	6.59354335	0.710022531	20.7866689	1712698793.8253095	6	80.0	09-04-24 23:39:53.825365
19.199	0.098	250	250	4524534.0	4534972.0	4538585.0	4535327.0	5421373.0	5417377.0	5416092.0	5414473.0	7.19193345	0.774419521	20.8298862	1712698801.8738105	6	80.0	09-04-24 23:40:01.873865
19.8	0.101	250	250	4901469.0	4912671.0	4916584.0	4913159.0	5873162.0	5868752.0	5867370.0	5865584.0	7.79124768	0.838931844	20.863425	1712698809.7079296	6	80.0	09-04-24 23:40:09.707985
20.4	0.104	250	250	5278194.0	5290145.0	5294388.0	5290752.0	6324270.0	6319483.0	6318020.0	6316037.0	8.39027852	0.90342601	20.9220701	1712698817.5093603	6	80.0	09-04-24 23:40:17.509415
21.0	0.107	250	250	5654647.0	5667332.0	5671909.0	5668098.0	6775755.0	6770548.0	6768985.0	6766816.0	8.98873376	0.967895169	20.9302153	1712698825.5212326	6	80.0	09-04-24 23:40:25.521287
