# 
ch2a	ch2a avglen	Delay	a	
359494.8	10.0	0.1	3.0	12-12-23 19:21:46.864129
-1416019.0	19.166666666666664	0.1	3.0	12-12-23 19:21:47.000343
-1416019.0	28.333333333333332	0.1	3.0	12-12-23 19:21:47.136142
-1416019.0	37.5	0.1	3.0	12-12-23 19:21:47.271340
-1416019.0	46.666666666666664	0.1	3.0	12-12-23 19:21:47.405810
-842198.8	55.833333333333336	0.1	3.0	12-12-23 19:21:47.539981
1475492.0	65.0	0.1	3.0	12-12-23 19:21:47.676131
1475492.0	74.16666666666667	0.1	3.0	12-12-23 19:21:47.812401
1475492.0	83.33333333333333	0.1	3.0	12-12-23 19:21:47.947674
1475492.0	92.5	0.1	3.0	12-12-23 19:21:48.081986
-436346.6	101.66666666666667	0.1	3.0	12-12-23 19:21:48.218111
-436346.6	110.83333333333333	0.1	3.0	12-12-23 19:21:48.352701
-436346.6	120.0	0.1	3.0	12-12-23 19:21:48.488787
