# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.111	0.0	250	250	-7440491.0	-7454038.0	-7461101.0	-7458961.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.7102335	1713961143.6120012	6	48.0	24-04-24 14:19:03.612067
0.6	0.002	250	250	-7153467.0	-7166050.0	-7172428.0	-7169963.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.7614042	1713961150.3825243	6	48.0	24-04-24 14:19:10.382581
1.2	0.005	250	250	-6778567.0	-6790389.0	-6796456.0	-6794190.0	-8124243.0	-8115505.0	-8114520.0	-8110477.0	-1.16082222	21.7482761	1713961157.1610308	6	48.0	24-04-24 14:19:17.161083
1.8	0.008	250	250	-6402699.0	-6413769.0	-6419559.0	-6417433.0	-7673749.0	-7665383.0	-7664470.0	-7660674.0	-1.09643906	21.7571879	1713961163.9382427	6	48.0	24-04-24 14:19:23.938295
2.401	0.011	250	250	-6025526.0	-6035843.0	-6041300.0	-6039373.0	-7222153.0	-7214179.0	-7213357.0	-7209693.0	-1.03190869	21.7740531	1713961170.7193894	6	48.0	24-04-24 14:19:30.719448
3.001	0.015	250	250	-5648980.0	-5658512.0	-5663653.0	-5661929.0	-6770554.0	-6762967.0	-6762250.0	-6758831.0	-0.967391503	21.801555	1713961177.5031414	6	48.0	24-04-24 14:19:37.503193
3.6	0.018	250	250	-5272500.0	-5281297.0	-5286101.0	-5284568.0	-6319608.0	-6312445.0	-6311790.0	-6308555.0	-0.902968256	21.7474137	1713961184.2827446	6	48.0	24-04-24 14:19:44.282800
4.2	0.021	250	250	-4895605.0	-4903679.0	-4908124.0	-4906794.0	-5867925.0	-5861219.0	-5860649.0	-5857564.0	-0.838436465	21.7392685	1713961191.0648303	6	48.0	24-04-24 14:19:51.064883
4.8	0.024	250	250	-4519069.0	-4526413.0	-4530532.0	-4529395.0	-5416459.0	-5410206.0	-5409708.0	-5406825.0	-0.773941897	21.7147373	1713961197.8431282	6	48.0	24-04-24 14:19:57.843184
5.4	0.027	250	250	-4142051.0	-4148649.0	-4152451.0	-4151502.0	-4964725.0	-4958898.0	-4958419.0	-4955775.0	-0.709393889	21.7671537	1713961204.624382	6	48.0	24-04-24 14:20:04.624438
