# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.103	0.0	250	250	-7446797.0	-7460124.0	-7467158.0	-7464946.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.2540422	1714057570.7792253	6	42.0	25-04-24 17:06:10.779287
0.6	0.002	250	250	-7153979.0	-7166518.0	-7172961.0	-7170497.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.0975594	1714057577.548904	6	42.0	25-04-24 17:06:17.548965
1.2	0.005	250	250	-6778934.0	-6790718.0	-6796859.0	-6794590.0	-8124930.0	-8116021.0	-8114985.0	-8110993.0	-1.16087514	21.9975178	1714057584.3309164	6	42.0	25-04-24 17:06:24.330968
1.8	0.008	250	250	-6403048.0	-6414086.0	-6419860.0	-6417819.0	-7674393.0	-7665886.0	-7664963.0	-7661138.0	-1.09649832	21.8978595	1714057591.1372776	6	42.0	25-04-24 17:06:31.137332
2.4	0.011	250	250	-6025834.0	-6036116.0	-6041614.0	-6039724.0	-7222282.0	-7214228.0	-7213401.0	-7209694.0	-1.03190435	21.8407476	1714057597.9188542	6	42.0	25-04-24 17:06:37.918908
3.0	0.015	250	250	-5649320.0	-5658863.0	-5664028.0	-5662327.0	-6771067.0	-6763461.0	-6762695.0	-6759242.0	-0.967443608	21.799926	1714057604.7241297	6	42.0	25-04-24 17:06:44.724180
3.6	0.018	250	250	-5272760.0	-5281569.0	-5286360.0	-5284885.0	-6319703.0	-6312499.0	-6311787.0	-6308511.0	-0.902949815	21.78124	1714057611.5047085	6	42.0	25-04-24 17:06:51.504758
4.2	0.021	250	250	-4895912.0	-4903999.0	-4908468.0	-4907182.0	-5868023.0	-5861284.0	-5860657.0	-5857556.0	-0.838423298	21.6430599	1714057618.2867982	6	42.0	25-04-24 17:06:58.286850
4.799	0.024	250	250	-4519375.0	-4526724.0	-4530892.0	-4529760.0	-5416791.0	-5410473.0	-5409878.0	-5407023.0	-0.773954662	21.5960097	1714057625.0718222	6	42.0	25-04-24 17:07:05.071875
5.4	0.027	250	250	-4142289.0	-4148894.0	-4152704.0	-4151796.0	-4964929.0	-4959038.0	-4958562.0	-4955903.0	-0.709412712	21.5627583	1714057631.8561375	6	42.0	25-04-24 17:07:11.856189
5.999	0.03	250	250	-3765753.0	-3771606.0	-3775110.0	-3774377.0	-4513751.0	-4508271.0	-4507881.0	-4505398.0	-0.644941069	21.4810193	1714057638.6397216	6	42.0	25-04-24 17:07:18.639775
6.6	0.033	250	250	-3388670.0	-3393780.0	-3396965.0	-3396411.0	-4061816.0	-4056772.0	-4056468.0	-4054151.0	-0.580376421	21.2854398	1714057645.4236708	6	42.0	25-04-24 17:07:25.423724
7.199	0.036	250	250	-3012178.0	-3016565.0	-3019411.0	-3019036.0	-3610637.0	-3606011.0	-3605803.0	-3603681.0	-0.515921714	21.3250156	1714057652.2286704	6	42.0	25-04-24 17:07:32.228724
7.8	0.039	250	250	-2634799.0	-2638426.0	-2640942.0	-2640780.0	-3158355.0	-3154190.0	-3154035.0	-3152116.0	-0.451317839	21.3587462	1714057659.008668	6	42.0	25-04-24 17:07:39.008717
8.399	0.042	250	250	-2258314.0	-2261216.0	-2263403.0	-2263421.0	-2707247.0	-2703507.0	-2703426.0	-2701664.0	-0.386866308	21.2988553	1714057665.7915335	6	42.0	25-04-24 17:07:45.791589
8.999	0.045	250	250	-1881895.0	-1884048.0	-1885915.0	-1886107.0	-2256203.0	-2252902.0	-2252889.0	-2251342.0	-0.322425973	21.324824	1714057672.5750232	6	42.0	25-04-24 17:07:52.575072
9.599	0.048	250	250	-1505014.0	-1506426.0	-1507978.0	-1508360.0	-1804572.0	-1801701.0	-1801780.0	-1800398.0	-0.257906648	21.3430308	1714057679.3603408	6	42.0	25-04-24 17:07:59.360395
10.199	0.051	250	250	-1127879.0	-1128555.0	-1129780.0	-1130346.0	-1352578.0	-1350137.0	-1350298.0	-1349123.0	-0.193340244	21.348397	1714057686.1419594	6	42.0	25-04-24 17:08:06.142011
10.799	0.054	250	250	-750622.1	-750557.7	-751455.9	-752210.3	-900472.9	-898468.9	-898688.2	-897702.1	-0.128751744	21.402155	1714057692.9247856	6	42.0	25-04-24 17:08:12.924845
