# 
ch2a	ch2a avglen	Delay	a	
1329528.0	10.0	0.1	42.0	12-12-23 19:22:55.803893
1329528.0	19.166666666666664	0.1	42.0	12-12-23 19:22:55.937780
-1532070.0	28.333333333333332	0.1	42.0	12-12-23 19:22:56.074412
-1532070.0	37.5	0.1	42.0	12-12-23 19:22:56.208040
-1532070.0	46.666666666666664	0.1	42.0	12-12-23 19:22:56.340445
-1532070.0	55.833333333333336	0.1	42.0	12-12-23 19:22:56.473163
-1532070.0	65.0	0.1	42.0	12-12-23 19:22:56.607758
663904.6	74.16666666666667	0.1	42.0	12-12-23 19:22:56.741432
663904.6	83.33333333333333	0.1	42.0	12-12-23 19:22:56.876811
663904.6	92.5	0.1	42.0	12-12-23 19:22:57.011472
663904.6	101.66666666666667	0.1	42.0	12-12-23 19:22:57.147921
663904.6	110.83333333333333	0.1	42.0	12-12-23 19:22:57.281681
727918.9	120.0	0.1	42.0	12-12-23 19:22:57.416686
