# 
ch1_10V	ch2_1V	time	Delay	a	
1613.616	1710.8	1718876588.7997973	0.5	0.5	20-06-24 11:43:08.799850
1613.2	1709.84	1718876589.3355484	0.5	0.5	20-06-24 11:43:09.335575
1611.728	1711.328	1718876589.8715048	0.5	0.5	20-06-24 11:43:09.871537
1611.72	1709.92	1718876590.4065328	0.5	0.5	20-06-24 11:43:10.406570
1611.352	1713.664	1718876590.9424262	0.5	0.5	20-06-24 11:43:10.942482
1610.008	1713.136	1718876591.4783204	0.5	0.5	20-06-24 11:43:11.478361
1613.104	1711.656	1718876592.0141056	0.5	0.5	20-06-24 11:43:12.014145
1614.168	1712.816	1718876592.5494907	0.5	0.5	20-06-24 11:43:12.549530
1610.72	1710.992	1718876593.085241	0.5	0.5	20-06-24 11:43:13.085271
1611.968	1712.936	1718876593.6208322	0.5	0.5	20-06-24 11:43:13.620883
1611.528	1711.24	1718876594.156342	0.5	0.5	20-06-24 11:43:14.156378
1614.648	1711.64	1718876594.6920207	0.5	0.5	20-06-24 11:43:14.692062
1613.208	1708.584	1718876595.2276514	0.5	0.5	20-06-24 11:43:15.227679
1613.144	1712.84	1718876595.7627425	0.5	0.5	20-06-24 11:43:15.762773
1612.104	1708.344	1718876596.2981641	0.5	0.5	20-06-24 11:43:16.298204
1612.632	1712.24	1718876596.8338406	0.5	0.5	20-06-24 11:43:16.833876
1612.272	1711.328	1718876597.3685894	0.5	0.5	20-06-24 11:43:17.368632
1609.632	1708.896	1718876597.904865	0.5	0.5	20-06-24 11:43:17.904901
1613.584	1708.936	1718876598.44055	0.5	0.5	20-06-24 11:43:18.440585
1611.456	1707.856	1718876598.9756737	0.5	0.5	20-06-24 11:43:18.975710
1613.704	1708.776	1718876599.5109787	0.5	0.5	20-06-24 11:43:19.511018
1615.536	1708.128	1718876600.046603	0.5	0.5	20-06-24 11:43:20.046647
1612.224	1708.0	1718876600.5821393	0.5	0.5	20-06-24 11:43:20.582181
1615.176	1706.616	1718876601.1176817	0.5	0.5	20-06-24 11:43:21.117729
1614.24	1710.48	1718876601.653457	0.5	0.5	20-06-24 11:43:21.653494
1612.872	1707.16	1718876602.189281	0.5	0.5	20-06-24 11:43:22.189314
1613.776	1707.176	1718876602.724804	0.5	0.5	20-06-24 11:43:22.724839
1610.976	1713.944	1718876603.2607226	0.5	0.5	20-06-24 11:43:23.260763
1612.752	1709.768	1718876603.7965524	0.5	0.5	20-06-24 11:43:23.796594
1609.92	1710.232	1718876604.33197	0.5	0.5	20-06-24 11:43:24.332007
1614.576	1712.216	1718876604.8677917	0.5	0.5	20-06-24 11:43:24.867839
1615.256	1714.152	1718876605.4036856	0.5	0.5	20-06-24 11:43:25.403713
1624.792	1726.504	1718876605.939479	0.5	0.5	20-06-24 11:43:25.939507
1625.872	1723.456	1718876606.4742937	0.5	0.5	20-06-24 11:43:26.474330
1611.536	1705.184	1718876607.0106263	0.5	0.5	20-06-24 11:43:27.010662
1611.984	1705.704	1718876607.5448864	0.5	0.5	20-06-24 11:43:27.544929
1624.88	1723.312	1718876608.0805902	0.5	0.5	20-06-24 11:43:28.080638
1612.648	1709.288	1718876608.6159463	0.5	0.5	20-06-24 11:43:28.615988
1610.856	1706.144	1718876609.1513608	0.5	0.5	20-06-24 11:43:29.151400
1612.656	1709.216	1718876609.6867292	0.5	0.5	20-06-24 11:43:29.686788
1608.976	1705.504	1718876610.2225223	0.5	0.5	20-06-24 11:43:30.222566
1623.768	1719.44	1718876610.7571204	0.5	0.5	20-06-24 11:43:30.757166
1612.624	1709.96	1718876611.2921581	0.5	0.5	20-06-24 11:43:31.292191
1612.608	1711.56	1718876611.827318	0.5	0.5	20-06-24 11:43:31.827353
1614.328	1710.856	1718876612.362707	0.5	0.5	20-06-24 11:43:32.362754
1626.04	1728.432	1718876612.8979497	0.5	0.5	20-06-24 11:43:32.897988
1612.6	1708.824	1718876613.4337652	0.5	0.5	20-06-24 11:43:33.433813
1612.152	1710.912	1718876613.9693642	0.5	0.5	20-06-24 11:43:33.969401
1615.528	1711.56	1718876614.5044858	0.5	0.5	20-06-24 11:43:34.504536
1612.944	1713.168	1718876615.040257	0.5	0.5	20-06-24 11:43:35.040297
1612.8	1711.984	1718876615.5753736	0.5	0.5	20-06-24 11:43:35.575436
1613.736	1711.984	1718876616.1109135	0.5	0.5	20-06-24 11:43:36.110958
1612.256	1708.896	1718876616.6462603	0.5	0.5	20-06-24 11:43:36.646299
1612.072	1709.656	1718876617.181327	0.5	0.5	20-06-24 11:43:37.181369
1609.04	1710.68	1718876617.7166643	0.5	0.5	20-06-24 11:43:37.716695
1625.424	1721.008	1718876618.252205	0.5	0.5	20-06-24 11:43:38.252242
1613.176	1710.464	1718876618.7875836	0.5	0.5	20-06-24 11:43:38.787632
1624.664	1710.464	1718876619.3223426	0.5	0.5	20-06-24 11:43:39.322369
1611.832	1709.752	1718876619.857549	0.5	0.5	20-06-24 11:43:39.857575
1610.344	1710.136	1718876620.3924336	0.5	0.5	20-06-24 11:43:40.392472
1610.952	1709.064	1718876620.9275913	0.5	0.5	20-06-24 11:43:40.927627
1612.64	1709.968	1718876621.4629407	0.5	0.5	20-06-24 11:43:41.462976
1611.096	1708.856	1718876621.9984055	0.5	0.5	20-06-24 11:43:41.998449
1613.176	1708.416	1718876622.5398343	0.5	0.5	20-06-24 11:43:42.539869
1615.16	1710.72	1718876623.0746875	0.5	0.5	20-06-24 11:43:43.074719
1610.472	1713.248	1718876623.610666	0.5	0.5	20-06-24 11:43:43.610712
1609.4	1710.616	1718876624.147137	0.5	0.5	20-06-24 11:43:44.147183
1607.752	1710.104	1718876624.6835012	0.5	0.5	20-06-24 11:43:44.683548
1613.152	1712.376	1718876625.2191486	0.5	0.5	20-06-24 11:43:45.219180
1613.568	1711.28	1718876625.7545147	0.5	0.5	20-06-24 11:43:45.754541
1622.92	1721.68	1718876626.2907853	0.5	0.5	20-06-24 11:43:46.290820
1608.336	1707.128	1718876626.8264334	0.5	0.5	20-06-24 11:43:46.826470
1609.592	1710.624	1718876627.3628025	0.5	0.5	20-06-24 11:43:47.362846
1618.896	1721.176	1718876627.8989735	0.5	0.5	20-06-24 11:43:47.899011
1613.072	1709.776	1718876628.4341707	0.5	0.5	20-06-24 11:43:48.434211
1612.432	1707.112	1718876628.9701495	0.5	0.5	20-06-24 11:43:48.970193
1611.632	1708.512	1718876629.5065103	0.5	0.5	20-06-24 11:43:49.506546
1626.92	1719.776	1718876630.042667	0.5	0.5	20-06-24 11:43:50.042706
1612.088	1709.52	1718876630.5788398	0.5	0.5	20-06-24 11:43:50.578876
1610.232	1708.072	1718876631.1146321	0.5	0.5	20-06-24 11:43:51.114669
1620.704	1723.768	1718876631.6514888	0.5	0.5	20-06-24 11:43:51.651531
1612.904	1710.488	1718876632.1868877	0.5	0.5	20-06-24 11:43:52.186917
1614.808	1707.952	1718876632.7228718	0.5	0.5	20-06-24 11:43:52.722915
1611.296	1708.92	1718876633.2588618	0.5	0.5	20-06-24 11:43:53.258907
1624.608	1722.488	1718876633.7951288	0.5	0.5	20-06-24 11:43:53.795171
1611.064	1711.312	1718876634.3311987	0.5	0.5	20-06-24 11:43:54.331241
1615.568	1711.584	1718876634.867187	0.5	0.5	20-06-24 11:43:54.867223
1625.208	1721.56	1718876635.402739	0.5	0.5	20-06-24 11:43:55.402777
1614.104	1709.056	1718876635.939227	0.5	0.5	20-06-24 11:43:55.939264
1613.768	1709.56	1718876636.4757817	0.5	0.5	20-06-24 11:43:56.475827
1616.12	1709.928	1718876637.012089	0.5	0.5	20-06-24 11:43:57.012138
1609.792	1711.224	1718876637.547783	0.5	0.5	20-06-24 11:43:57.547815
1609.488	1710.512	1718876638.0837312	0.5	0.5	20-06-24 11:43:58.083761
1611.568	1708.504	1718876638.618836	0.5	0.5	20-06-24 11:43:58.618870
1613.968	1708.464	1718876639.1539648	0.5	0.5	20-06-24 11:43:59.153993
1611.968	1707.656	1718876639.689756	0.5	0.5	20-06-24 11:43:59.689796
1612.688	1710.872	1718876640.2252493	0.5	0.5	20-06-24 11:44:00.225298
1613.048	1710.936	1718876640.7614942	0.5	0.5	20-06-24 11:44:00.761540
1613.032	1705.352	1718876641.2972846	0.5	0.5	20-06-24 11:44:01.297324
1609.44	1707.976	1718876641.834193	0.5	0.5	20-06-24 11:44:01.834225
1610.456	1708.64	1718876642.369175	0.5	0.5	20-06-24 11:44:02.369210
1610.68	1711.088	1718876642.9040205	0.5	0.5	20-06-24 11:44:02.904048
1611.28	1707.264	1718876643.4395995	0.5	0.5	20-06-24 11:44:03.439640
1612.568	1706.368	1718876643.9756067	0.5	0.5	20-06-24 11:44:03.975647
1624.672	1705.536	1718876644.5117989	0.5	0.5	20-06-24 11:44:04.511838
1610.256	1706.72	1718876645.0469868	0.5	0.5	20-06-24 11:44:05.047026
1612.128	1707.792	1718876645.5858712	0.5	0.5	20-06-24 11:44:05.585904
1623.992	1720.688	1718876646.121889	0.5	0.5	20-06-24 11:44:06.121919
1611.744	1706.352	1718876646.6581287	0.5	0.5	20-06-24 11:44:06.658171
1611.0	1708.968	1718876647.1939929	0.5	0.5	20-06-24 11:44:07.194037
1611.856	1712.744	1718876647.73126	0.5	0.5	20-06-24 11:44:07.731312
1610.56	1707.64	1718876648.2677019	0.5	0.5	20-06-24 11:44:08.267735
1609.992	1709.456	1718876648.8033218	0.5	0.5	20-06-24 11:44:08.803362
1611.168	1707.584	1718876649.3391643	0.5	0.5	20-06-24 11:44:09.339202
1609.584	1711.392	1718876649.8749232	0.5	0.5	20-06-24 11:44:09.874963
1611.32	1712.84	1718876650.410632	0.5	0.5	20-06-24 11:44:10.410672
1613.024	1709.704	1718876650.946603	0.5	0.5	20-06-24 11:44:10.946641
1609.448	1711.48	1718876651.4828024	0.5	0.5	20-06-24 11:44:11.482832
1624.432	1725.2	1718876652.0182774	0.5	0.5	20-06-24 11:44:12.018306
1612.568	1709.552	1718876652.5537465	0.5	0.5	20-06-24 11:44:12.553776
1613.0	1710.536	1718876653.089508	0.5	0.5	20-06-24 11:44:13.089539
1612.808	1707.984	1718876653.625297	0.5	0.5	20-06-24 11:44:13.625336
1613.608	1707.128	1718876654.1607335	0.5	0.5	20-06-24 11:44:14.160770
1628.672	1726.528	1718876654.69693	0.5	0.5	20-06-24 11:44:14.696959
1608.416	1713.056	1718876655.2327476	0.5	0.5	20-06-24 11:44:15.232779
1606.496	1711.48	1718876655.7683907	0.5	0.5	20-06-24 11:44:15.768427
1608.312	1717.088	1718876656.30392	0.5	0.5	20-06-24 11:44:16.303963
1609.552	1717.616	1718876656.840218	0.5	0.5	20-06-24 11:44:16.840252
1610.024	1714.992	1718876657.375908	0.5	0.5	20-06-24 11:44:17.375945
1610.376	1717.464	1718876657.9118886	0.5	0.5	20-06-24 11:44:17.911926
1611.68	1717.008	1718876658.4475093	0.5	0.5	20-06-24 11:44:18.447556
1607.192	1717.176	1718876658.9829466	0.5	0.5	20-06-24 11:44:18.982986
1611.744	1714.824	1718876659.5184429	0.5	0.5	20-06-24 11:44:19.518490
1622.832	1731.6	1718876660.053704	0.5	0.5	20-06-24 11:44:20.053731
1609.712	1715.872	1718876660.5897548	0.5	0.5	20-06-24 11:44:20.589792
8143.272	1714.584	1718876661.1254265	0.5	0.5	20-06-24 11:44:21.125456
1606.44	1714.488	1718876661.6618564	0.5	0.5	20-06-24 11:44:21.661893
1609.688	1710.992	1718876662.1974988	0.5	0.5	20-06-24 11:44:22.197535
1621.808	1726.2	1718876662.7333276	0.5	0.5	20-06-24 11:44:22.733361
1612.264	1713.808	1718876663.269237	0.5	0.5	20-06-24 11:44:23.269272
1612.04	1713.832	1718876663.8052282	0.5	0.5	20-06-24 11:44:23.805260
1610.152	1711.816	1718876664.3404894	0.5	0.5	20-06-24 11:44:24.340527
1610.728	1711.168	1718876664.8764565	0.5	0.5	20-06-24 11:44:24.876485
1637.568	1743.28	1718876665.4117603	0.5	0.5	20-06-24 11:44:25.411793
1609.632	1715.008	1718876665.946749	0.5	0.5	20-06-24 11:44:25.946779
1609.24	1712.736	1718876666.482565	0.5	0.5	20-06-24 11:44:26.482592
1609.296	1716.704	1718876667.018522	0.5	0.5	20-06-24 11:44:27.018567
1610.456	1711.616	1718876667.554001	0.5	0.5	20-06-24 11:44:27.554050
1609.104	1713.704	1718876668.0898097	0.5	0.5	20-06-24 11:44:28.089862
1613.328	1709.384	1718876668.6252186	0.5	0.5	20-06-24 11:44:28.625259
1609.344	1710.064	1718876669.160575	0.5	0.5	20-06-24 11:44:29.160616
1611.536	1710.536	1718876669.6962547	0.5	0.5	20-06-24 11:44:29.696295
1609.856	1712.024	1718876670.232084	0.5	0.5	20-06-24 11:44:30.232135
1613.568	1709.616	1718876670.7680264	0.5	0.5	20-06-24 11:44:30.768073
1608.512	1710.064	1718876671.3034923	0.5	0.5	20-06-24 11:44:31.303525
1610.096	1707.128	1718876671.8385625	0.5	0.5	20-06-24 11:44:31.838589
1608.936	1706.88	1718876672.3740819	0.5	0.5	20-06-24 11:44:32.374133
1609.64	1713.712	1718876672.9095354	0.5	0.5	20-06-24 11:44:32.909579
1606.968	1710.536	1718876673.4445786	0.5	0.5	20-06-24 11:44:33.444608
1608.776	1712.64	1718876673.9801807	0.5	0.5	20-06-24 11:44:33.980227
1610.272	1722.872	1718876674.516482	0.5	0.5	20-06-24 11:44:34.516520
1608.368	1710.424	1718876675.0517597	0.5	0.5	20-06-24 11:44:35.051800
1609.888	1713.888	1718876675.5869355	0.5	0.5	20-06-24 11:44:35.586962
1605.256	1706.168	1718876676.1230576	0.5	0.5	20-06-24 11:44:36.123097
1605.664	1711.136	1718876676.6594708	0.5	0.5	20-06-24 11:44:36.659515
1608.512	1711.424	1718876677.1947203	0.5	0.5	20-06-24 11:44:37.194763
1609.128	1708.2	1718876677.7311509	0.5	0.5	20-06-24 11:44:37.731193
1610.464	1707.48	1718876678.2673268	0.5	0.5	20-06-24 11:44:38.267369
1609.344	1709.52	1718876678.8038368	0.5	0.5	20-06-24 11:44:38.803883
1609.584	1707.808	1718876679.3403435	0.5	0.5	20-06-24 11:44:39.340389
1608.608	1705.416	1718876679.8756716	0.5	0.5	20-06-24 11:44:39.875698
1608.352	1708.216	1718876680.4109483	0.5	0.5	20-06-24 11:44:40.410975
1610.704	1706.32	1718876680.9470172	0.5	0.5	20-06-24 11:44:40.947064
1612.184	1707.344	1718876681.5583558	0.5	0.5	20-06-24 11:44:41.558395
1619.68	1720.32	1718876682.094135	0.5	0.5	20-06-24 11:44:42.094177
1605.608	1710.912	1718876682.6299155	0.5	0.5	20-06-24 11:44:42.629950
1609.056	1702.584	1718876683.1653047	0.5	0.5	20-06-24 11:44:43.165341
1610.776	1705.584	1718876683.7006981	0.5	0.5	20-06-24 11:44:43.700727
1610.648	1705.728	1718876684.235472	0.5	0.5	20-06-24 11:44:44.235509
1608.808	1708.864	1718876684.7707276	0.5	0.5	20-06-24 11:44:44.770755
1609.496	1710.496	1718876685.306738	0.5	0.5	20-06-24 11:44:45.306787
1608.576	1711.968	1718876685.8431635	0.5	0.5	20-06-24 11:44:45.843193
1611.256	1711.608	1718876686.37904	0.5	0.5	20-06-24 11:44:46.379080
1611.608	1709.272	1718876686.915321	0.5	0.5	20-06-24 11:44:46.915358
1609.744	1709.64	1718876687.450188	0.5	0.5	20-06-24 11:44:47.450216
1610.744	1710.008	1718876687.9856339	0.5	0.5	20-06-24 11:44:47.985661
1607.848	1708.752	1718876688.5207424	0.5	0.5	20-06-24 11:44:48.520780
1612.864	1707.696	1718876689.0570803	0.5	0.5	20-06-24 11:44:49.057121
1609.656	1709.896	1718876689.592691	0.5	0.5	20-06-24 11:44:49.592732
1608.448	1711.496	1718876690.1292617	0.5	0.5	20-06-24 11:44:50.129313
1611.208	1707.08	1718876690.664808	0.5	0.5	20-06-24 11:44:50.664838
1605.84	1711.28	1718876691.2002046	0.5	0.5	20-06-24 11:44:51.200235
1610.224	1711.64	1718876691.7356417	0.5	0.5	20-06-24 11:44:51.735670
1609.0	1709.072	1718876692.2710278	0.5	0.5	20-06-24 11:44:52.271056
1611.056	1706.976	1718876692.8065424	0.5	0.5	20-06-24 11:44:52.806585
1611.192	1709.352	1718876693.3427577	0.5	0.5	20-06-24 11:44:53.342791
1611.48	1708.504	1718876693.8794882	0.5	0.5	20-06-24 11:44:53.879528
1609.432	1707.128	1718876694.4155955	0.5	0.5	20-06-24 11:44:54.415625
1610.848	1709.24	1718876694.952463	0.5	0.5	20-06-24 11:44:54.952493
1607.144	1708.968	1718876695.4891512	0.5	0.5	20-06-24 11:44:55.489188
1609.424	1706.224	1718876696.0255618	0.5	0.5	20-06-24 11:44:56.025602
1619.576	1721.696	1718876696.5611455	0.5	0.5	20-06-24 11:44:56.561183
1606.624	1707.464	1718876697.0968196	0.5	0.5	20-06-24 11:44:57.096862
1608.168	1708.528	1718876697.6325822	0.5	0.5	20-06-24 11:44:57.632625
1626.152	1722.848	1718876698.1690922	0.5	0.5	20-06-24 11:44:58.169127
1608.92	1707.232	1718876698.706097	0.5	0.5	20-06-24 11:44:58.706131
1610.08	1710.216	1718876699.241909	0.5	0.5	20-06-24 11:44:59.241939
1611.576	1707.968	1718876699.7771637	0.5	0.5	20-06-24 11:44:59.777204
1609.672	1708.328	1718876700.3139193	0.5	0.5	20-06-24 11:45:00.313962
1611.264	1712.064	1718876700.8500555	0.5	0.5	20-06-24 11:45:00.850083
1612.544	1711.576	1718876701.3860495	0.5	0.5	20-06-24 11:45:01.386078
1610.312	1711.768	1718876701.9212725	0.5	0.5	20-06-24 11:45:01.921305
1612.096	1710.6	1718876702.4579775	0.5	0.5	20-06-24 11:45:02.458014
1610.608	1710.712	1718876702.9937785	0.5	0.5	20-06-24 11:45:02.993817
1607.528	1711.736	1718876703.5303326	0.5	0.5	20-06-24 11:45:03.530381
1610.08	1708.728	1718876704.0666904	0.5	0.5	20-06-24 11:45:04.066748
1626.712	1722.56	1718876704.602282	0.5	0.5	20-06-24 11:45:04.602314
1610.808	1709.872	1718876705.138453	0.5	0.5	20-06-24 11:45:05.138482
1609.928	1713.84	1718876705.6743412	0.5	0.5	20-06-24 11:45:05.674373
1611.232	1709.248	1718876706.2101295	0.5	0.5	20-06-24 11:45:06.210169
1608.328	1713.176	1718876706.7458937	0.5	0.5	20-06-24 11:45:06.745933
1623.344	1725.912	1718876707.2816412	0.5	0.5	20-06-24 11:45:07.281673
1610.176	1713.168	1718876707.8174813	0.5	0.5	20-06-24 11:45:07.817522
1608.936	1709.128	1718876708.3536305	0.5	0.5	20-06-24 11:45:08.353660
1607.792	1709.28	1718876708.8895633	0.5	0.5	20-06-24 11:45:08.889601
1610.968	1709.24	1718876709.4281585	0.5	0.5	20-06-24 11:45:09.428200
1611.736	1705.912	1718876709.963813	0.5	0.5	20-06-24 11:45:09.963848
1610.6	1710.016	1718876710.4997559	0.5	0.5	20-06-24 11:45:10.499785
1612.288	1707.64	1718876711.0359929	0.5	0.5	20-06-24 11:45:11.036032
1609.328	1712.032	1718876711.5717993	0.5	0.5	20-06-24 11:45:11.571833
1610.32	1707.92	1718876712.1075747	0.5	0.5	20-06-24 11:45:12.107612
1613.44	1706.696	1718876712.643974	0.5	0.5	20-06-24 11:45:12.644015
1621.504	1724.152	1718876713.1804109	0.5	0.5	20-06-24 11:45:13.180443
1610.128	1711.024	1718876713.7166374	0.5	0.5	20-06-24 11:45:13.716674
1610.208	1708.672	1718876714.2528787	0.5	0.5	20-06-24 11:45:14.252915
1607.808	1713.152	1718876714.788395	0.5	0.5	20-06-24 11:45:14.788424
1610.664	1710.56	1718876715.3245819	0.5	0.5	20-06-24 11:45:15.324625
1611.376	1708.832	1718876715.8601215	0.5	0.5	20-06-24 11:45:15.860155
1613.04	1705.384	1718876716.3965268	0.5	0.5	20-06-24 11:45:16.396566
1613.28	1708.176	1718876716.9327624	0.5	0.5	20-06-24 11:45:16.932799
1610.312	1707.952	1718876717.4689302	0.5	0.5	20-06-24 11:45:17.468966
1612.472	1712.352	1718876718.004714	0.5	0.5	20-06-24 11:45:18.004760
1612.152	1708.72	1718876718.5407794	0.5	0.5	20-06-24 11:45:18.540831
1611.432	1712.808	1718876719.076968	0.5	0.5	20-06-24 11:45:19.077012
1610.776	1711.072	1718876719.6131265	0.5	0.5	20-06-24 11:45:19.613164
1614.608	1711.376	1718876720.1496165	0.5	0.5	20-06-24 11:45:20.149652
1612.648	1711.12	1718876720.6851983	0.5	0.5	20-06-24 11:45:20.685228
1611.432	1711.856	1718876721.221682	0.5	0.5	20-06-24 11:45:21.221719
1609.544	1711.704	1718876721.7583442	0.5	0.5	20-06-24 11:45:21.758381
1623.008	1725.28	1718876722.2950966	0.5	0.5	20-06-24 11:45:22.295138
1611.448	1711.48	1718876722.8322253	0.5	0.5	20-06-24 11:45:22.832262
1610.64	1710.768	1718876723.3685744	0.5	0.5	20-06-24 11:45:23.368628
1611.552	1709.416	1718876723.9047008	0.5	0.5	20-06-24 11:45:23.904740
1610.072	1712.544	1718876724.4408152	0.5	0.5	20-06-24 11:45:24.440856
1610.64	1710.928	1718876724.9769983	0.5	0.5	20-06-24 11:45:24.977034
1607.472	1708.304	1718876725.5149946	0.5	0.5	20-06-24 11:45:25.515031
1611.792	1711.072	1718876726.0509508	0.5	0.5	20-06-24 11:45:26.050992
1608.664	1706.776	1718876726.5873039	0.5	0.5	20-06-24 11:45:26.587343
1610.44	1709.224	1718876727.1226892	0.5	0.5	20-06-24 11:45:27.122726
1608.976	1708.104	1718876727.6582513	0.5	0.5	20-06-24 11:45:27.658292
1609.12	1709.376	1718876728.1947553	0.5	0.5	20-06-24 11:45:28.194793
1611.824	1709.136	1718876728.7307625	0.5	0.5	20-06-24 11:45:28.730804
1611.488	1711.016	1718876729.2671583	0.5	0.5	20-06-24 11:45:29.267192
1614.744	1710.112	1718876729.8033247	0.5	0.5	20-06-24 11:45:29.803368
1613.536	1710.744	1718876730.3382237	0.5	0.5	20-06-24 11:45:30.338255
1613.488	1712.664	1718876730.8740146	0.5	0.5	20-06-24 11:45:30.874057
1612.784	1709.432	1718876731.4103556	0.5	0.5	20-06-24 11:45:31.410383
1611.64	1710.832	1718876731.9469266	0.5	0.5	20-06-24 11:45:31.946956
1610.376	1707.88	1718876732.4829886	0.5	0.5	20-06-24 11:45:32.483027
1609.136	1714.944	1718876733.0219328	0.5	0.5	20-06-24 11:45:33.021972
1608.656	1712.184	1718876733.5580037	0.5	0.5	20-06-24 11:45:33.558044
1610.56	1710.312	1718876734.0940132	0.5	0.5	20-06-24 11:45:34.094052
1610.832	1710.032	1718876734.629964	0.5	0.5	20-06-24 11:45:34.630002
1614.872	1708.096	1718876735.1662886	0.5	0.5	20-06-24 11:45:35.166317
1610.32	1709.76	1718876735.7022102	0.5	0.5	20-06-24 11:45:35.702247
1612.32	1708.168	1718876736.237947	0.5	0.5	20-06-24 11:45:36.237987
1611.088	1708.008	1718876736.773788	0.5	0.5	20-06-24 11:45:36.773821
1626.576	1719.112	1718876737.3099773	0.5	0.5	20-06-24 11:45:37.310018
1627.04	1720.32	1718876737.845941	0.5	0.5	20-06-24 11:45:37.845977
1611.624	1706.2	1718876738.381806	0.5	0.5	20-06-24 11:45:38.381845
1611.136	1707.536	1718876738.917915	0.5	0.5	20-06-24 11:45:38.917959
1613.704	1710.944	1718876739.4542367	0.5	0.5	20-06-24 11:45:39.454274
1623.448	1720.744	1718876739.9900098	0.5	0.5	20-06-24 11:45:39.990046
1612.784	1707.288	1718876740.5261736	0.5	0.5	20-06-24 11:45:40.526201
1613.288	1707.624	1718876741.0619848	0.5	0.5	20-06-24 11:45:41.062020
1612.576	1707.944	1718876741.601308	0.5	0.5	20-06-24 11:45:41.601348
1615.848	1708.104	1718876742.1363387	0.5	0.5	20-06-24 11:45:42.136377
1614.04	1711.232	1718876742.6726544	0.5	0.5	20-06-24 11:45:42.672693
1616.784	1710.76	1718876743.2091424	0.5	0.5	20-06-24 11:45:43.209181
1616.512	1713.688	1718876743.744381	0.5	0.5	20-06-24 11:45:43.744428
1615.96	1711.4	1718876744.279953	0.5	0.5	20-06-24 11:45:44.279991
1614.52	1711.792	1718876744.815356	0.5	0.5	20-06-24 11:45:44.815429
1614.864	1710.84	1718876745.3507535	0.5	0.5	20-06-24 11:45:45.350793
1614.672	1716.12	1718876745.8865063	0.5	0.5	20-06-24 11:45:45.886547
1614.896	1711.824	1718876746.4230962	0.5	0.5	20-06-24 11:45:46.423135
1617.496	1707.704	1718876746.9600837	0.5	0.5	20-06-24 11:45:46.960131
1616.776	1708.384	1718876747.4958956	0.5	0.5	20-06-24 11:45:47.495940
1611.464	1711.272	1718876748.031959	0.5	0.5	20-06-24 11:45:48.031988
1613.208	1714.352	1718876748.567714	0.5	0.5	20-06-24 11:45:48.567750
1625.568	1727.624	1718876749.1039557	0.5	0.5	20-06-24 11:45:49.103999
1614.16	1714.56	1718876749.6402347	0.5	0.5	20-06-24 11:45:49.640289
1627.048	1726.048	1718876750.176797	0.5	0.5	20-06-24 11:45:50.176826
1617.2	1710.76	1718876750.7132254	0.5	0.5	20-06-24 11:45:50.713252
1612.968	1710.408	1718876751.2493432	0.5	0.5	20-06-24 11:45:51.249401
1613.928	1709.08	1718876751.7849798	0.5	0.5	20-06-24 11:45:51.785029
1613.176	1707.224	1718876752.3213959	0.5	0.5	20-06-24 11:45:52.321436
1615.352	1713.592	1718876752.8580444	0.5	0.5	20-06-24 11:45:52.858086
1614.216	1709.152	1718876753.3938131	0.5	0.5	20-06-24 11:45:53.393861
1616.216	1710.096	1718876753.9303954	0.5	0.5	20-06-24 11:45:53.930424
1625.92	1725.504	1718876754.4672189	0.5	0.5	20-06-24 11:45:54.467261
1627.432	1725.664	1718876755.003937	0.5	0.5	20-06-24 11:45:55.003978
1612.28	1713.408	1718876755.5399163	0.5	0.5	20-06-24 11:45:55.539955
1615.32	1713.072	1718876756.0759482	0.5	0.5	20-06-24 11:45:56.075986
1617.576	1713.504	1718876756.612274	0.5	0.5	20-06-24 11:45:56.612313
1616.728	1715.704	1718876757.148208	0.5	0.5	20-06-24 11:45:57.148248
1614.336	1713.656	1718876757.6833465	0.5	0.5	20-06-24 11:45:57.683384
1613.552	1711.112	1718876758.2196581	0.5	0.5	20-06-24 11:45:58.219705
1613.872	1712.528	1718876758.756073	0.5	0.5	20-06-24 11:45:58.756103
1614.632	1713.504	1718876759.2921045	0.5	0.5	20-06-24 11:45:59.292142
1613.344	1708.936	1718876759.8277621	0.5	0.5	20-06-24 11:45:59.827810
1613.04	1707.576	1718876760.364476	0.5	0.5	20-06-24 11:46:00.364526
1612.36	1707.584	1718876760.9005332	0.5	0.5	20-06-24 11:46:00.900576
1624.104	1720.416	1718876761.4365942	0.5	0.5	20-06-24 11:46:01.436646
1611.328	1713.728	1718876761.9728415	0.5	0.5	20-06-24 11:46:01.972891
1612.736	1709.672	1718876762.5081384	0.5	0.5	20-06-24 11:46:02.508170
1612.88	1710.744	1718876763.045164	0.5	0.5	20-06-24 11:46:03.045211
1611.792	1711.912	1718876763.5815291	0.5	0.5	20-06-24 11:46:03.581565
1613.88	1711.152	1718876764.1182182	0.5	0.5	20-06-24 11:46:04.118265
1612.304	1708.792	1718876764.6545038	0.5	0.5	20-06-24 11:46:04.654546
1610.96	1708.768	1718876765.1896858	0.5	0.5	20-06-24 11:46:05.189712
1613.096	1713.12	1718876765.726592	0.5	0.5	20-06-24 11:46:05.726633
1612.92	1709.344	1718876766.2629673	0.5	0.5	20-06-24 11:46:06.262995
1623.016	1723.824	1718876766.8002555	0.5	0.5	20-06-24 11:46:06.800296
1610.656	1709.192	1718876767.3381705	0.5	0.5	20-06-24 11:46:07.338200
