# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.022	0.0	250	250	-7453980.0	-7466978.0	-7473619.0	-7471163.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	9.9e+37	21.4879187	1714452390.3206968	20.0	6001.059400594006	30-04-24 06:46:30.320764
0.6	0.002	250	250	-7156226.0	-7168770.0	-7175252.0	-7172805.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	9.9e+37	21.6365438	1714452416.7750845	20.0	6001.059400594006	30-04-24 06:46:56.775154
1.2	0.006	250	250	-6779718.0	-6791570.0	-6797688.0	-6795402.0	-8124542.0	-8115671.0	-8114642.0	-8110703.0	9.9e+37	9.9e+37	21.8397893	1714452443.2299807	20.0	6001.059400594006	30-04-24 06:47:23.230238
1.799	0.009	250	250	-6403274.0	-6414378.0	-6420149.0	-6418036.0	-7674191.0	-7665684.0	-7664709.0	-7661025.0	9.9e+37	9.9e+37	21.9170245	1714452469.6847825	20.0	6001.059400594006	30-04-24 06:47:49.684851
2.4	0.012	250	250	-6025900.0	-6036274.0	-6041752.0	-6039811.0	-7222323.0	-7214229.0	-7213385.0	-7209841.0	9.9e+37	9.9e+37	22.1364645	1714452496.1394913	20.0	6001.059400594006	30-04-24 06:48:16.139559
3.0	0.015	250	250	-5649137.0	-5658731.0	-5663901.0	-5662143.0	-6771187.0	-6763559.0	-6762781.0	-6759410.0	9.9e+37	9.9e+37	22.347951	1714452522.5946193	20.0	6001.059400594006	30-04-24 06:48:42.594692
3.6	0.018	250	250	-5272542.0	-5281387.0	-5286229.0	-5284695.0	-6320348.0	-6313126.0	-6312470.0	-6309273.0	9.9e+37	9.9e+37	22.537206	1714452549.047802	20.0	6001.059400594006	30-04-24 06:49:09.047870
4.2	0.021	250	250	-4895662.0	-4903776.0	-4908268.0	-4906939.0	-5868925.0	-5862129.0	-5861555.0	-5858521.0	9.9e+37	9.9e+37	22.702888	1714452575.504124	20.0	6001.059400594006	30-04-24 06:49:35.504191
4.799	0.024	250	250	-4519043.0	-4526412.0	-4530582.0	-4529450.0	-5417769.0	-5411443.0	-5410886.0	-5408080.0	9.9e+37	9.9e+37	22.6876518	1714452601.9566438	20.0	6001.059400594006	30-04-24 06:50:01.956710
5.4	0.027	250	250	-4141922.0	-4148555.0	-4152414.0	-4151434.0	-4966153.0	-4960225.0	-4959797.0	-4957130.0	9.9e+37	9.9e+37	22.6610124	1714452628.4237542	20.0	6001.059400594006	30-04-24 06:50:28.423821
5.999	0.03	250	250	-3765278.0	-3771166.0	-3774684.0	-3773899.0	-4514847.0	-4509371.0	-4509007.0	-4506558.0	9.9e+37	9.9e+37	22.5586709	1714452654.8784487	20.0	6001.059400594006	30-04-24 06:50:54.878519
6.599	0.033	250	250	-3388211.0	-3393349.0	-3396544.0	-3395966.0	-4063079.0	-4058030.0	-4057705.0	-4055460.0	9.9e+37	9.9e+37	22.5046254	1714452681.3348696	20.0	6001.059400594006	30-04-24 06:51:21.334939
7.199	0.036	250	250	-3011607.0	-3016017.0	-3018873.0	-3018490.0	-3611658.0	-3607036.0	-3606770.0	-3604709.0	9.9e+37	9.9e+37	22.238806	1714452707.7888274	20.0	6001.059400594006	30-04-24 06:51:47.788899
7.8	0.039	250	250	-2634268.0	-2637922.0	-2640463.0	-2640263.0	-3159292.0	-3155114.0	-3154946.0	-3153085.0	9.9e+37	9.9e+37	21.8685369	1714452734.2476218	20.0	6001.059400594006	30-04-24 06:52:14.247687
8.399	0.042	250	250	-2257723.0	-2260635.0	-2262836.0	-2262844.0	-2707835.0	-2704065.0	-2703997.0	-2702247.0	9.9e+37	9.9e+37	21.578282	1714452760.7043774	20.0	6001.059400594006	30-04-24 06:52:40.704446
8.998	0.045	250	250	-1881318.0	-1883489.0	-1885356.0	-1885547.0	-2256591.0	-2253273.0	-2253249.0	-2251735.0	9.9e+37	9.9e+37	21.201401	1714452787.1569676	20.0	6001.059400594006	30-04-24 06:53:07.157035
