# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.016	0.0	250	250	0	0	0	0	214.173637	219.078613	214.04231	214.117194	21.3947765	1718005033.4509635	-11.9652935	-7455068.0	-7468020.0	-7474565.0	-7472133.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	1.0	0.0	10-06-24 09:37:20.127990
0.6	0.002	250	250	1638	1638	1638	1638	213.917274	218.841235	213.796503	213.908252	21.6875229	1718005073.0387805	-11.3818994	-7157437.0	-7169892.0	-7176324.0	-7173848.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	1.0	0.025	10-06-24 09:37:59.712462
1.2	0.005	250	250	3276	3276	3276	3276	213.782228	218.713162	213.686257	213.787634	21.7498093	1718005112.6743386	-10.7828439	-6780659.0	-6792439.0	-6798474.0	-6796247.0	-1.1610677	-8125987.0	-8117079.0	-8116041.0	-8112099.0	20	1.0	0.05	10-06-24 09:38:39.357270
1.8	0.008	250	250	4915	4915	4915	4915	212.61789	212.447651	212.437184	212.433159	21.4047423	1718005152.2863367	-10.1840995	-6404117.0	-6415144.0	-6420882.0	-6418785.0	-1.09658981	-7674672.0	-7666193.0	-7665219.0	-7661467.0	20	1.0	0.075	10-06-24 09:39:18.968967
2.401	0.012	250	250	6553	6553	6553	6553	200.11437	199.951939	199.944138	199.940002	20.9699828	1718005191.9018357	-9.58391049	-6026639.0	-6036893.0	-6042317.0	-6040426.0	-1.03193668	-7222128.0	-7214091.0	-7213208.0	-7209622.0	20	1.0	0.1	10-06-24 09:39:58.587169
3.001	0.015	250	250	8191	8191	8191	8191	187.607891	187.455073	187.449339	187.445192	20.8620835	1718005231.5114174	-8.98488155	-5649861.0	-5659430.0	-5664477.0	-5662784.0	-0.967439719	-6770716.0	-6763056.0	-6762265.0	-6758940.0	20	1.0	0.125	10-06-24 09:40:38.198745
3.6	0.018	250	250	9830	9830	9830	9830	175.09823	174.954499	174.951877	174.947945	20.5422185	1718005271.1357653	-8.38608515	-5273276.0	-5282089.0	-5286830.0	-5285303.0	-0.903018117	-6319800.0	-6312564.0	-6311827.0	-6308679.0	20	1.0	0.15	10-06-24 09:41:17.830035
4.2	0.021	250	250	11468	11468	11468	11468	162.594855	162.459433	162.459725	162.455769	20.1682123	1718005310.7613504	-7.78673487	-4896351.0	-4904360.0	-4908799.0	-4907473.0	-0.838561247	-5868644.0	-5861871.0	-5861236.0	-5858205.0	20	1.0	0.175	10-06-24 09:41:57.448307
4.8	0.024	250	250	13107	13107	13107	13107	150.081955	149.955075	149.957531	149.953728	19.7497506	1718005350.3752422	-7.18793195	-4519730.0	-4527051.0	-4531136.0	-4529993.0	-0.774176585	-5417888.0	-5411536.0	-5410983.0	-5408182.0	20	1.0	0.2	10-06-24 09:42:37.062330
5.4	0.027	250	250	14745	14745	14745	14745	137.578738	137.46055	137.463706	137.460082	19.9686094	1718005389.9898353	-6.58824483	-4142560.0	-4149106.0	-4152873.0	-4151950.0	-0.709651674	-4966226.0	-4960322.0	-4959822.0	-4957170.0	20	1.0	0.225	10-06-24 09:43:16.683244
6.0	0.03	250	250	16383	16383	16383	16383	125.072502	124.963205	124.967281	124.96409	20.3502804	1718005429.6094463	-5.98937941	-3765912.0	-3771730.0	-3775194.0	-3774431.0	-0.645212068	-4515140.0	-4509663.0	-4509254.0	-4506832.0	20	1.0	0.25	10-06-24 09:43:56.295078
6.6	0.033	250	250	18022	18022	18022	18022	112.562936	112.463746	112.469397	112.466145	20.7613711	1718005469.2485056	-5.38975569	-3388727.0	-3393832.0	-3396972.0	-3396399.0	-0.580626238	-4063051.0	-4058020.0	-4057684.0	-4055433.0	20	1.0	0.275	10-06-24 09:44:35.932825
7.2	0.036	250	250	19660	19660	19660	19660	100.059209	99.9694275	99.9771799	99.9738172	20.9765947	1718005508.8646932	-4.79107197	-3012165.0	-3016511.0	-3019337.0	-3018959.0	-0.516080264	-3611219.0	-3606650.0	-3606392.0	-3604318.0	20	1.0	0.3	10-06-24 09:45:15.549907
7.8	0.039	250	250	21298	21298	21298	21298	87.5557078	87.4748913	87.4860132	87.4822677	21.2709702	1718005548.4764566	-4.19097066	-2634722.0	-2638347.0	-2640850.0	-2640662.0	-0.451490996	-3159095.0	-3154959.0	-3154790.0	-3152889.0	20	1.0	0.325	10-06-24 09:45:55.162149
8.4	0.042	250	250	22937	22937	22937	22937	75.0452173	74.9734279	74.987577	74.9832202	21.5530799	1718005588.095883	-3.59234488	-2258191.0	-2261070.0	-2263254.0	-2263242.0	-0.386986494	-2707629.0	-2703900.0	-2703802.0	-2702082.0	20	1.0	0.35	10-06-24 09:46:34.783582
8.999	0.045	250	250	24575	24575	24575	24575	62.5384319	62.4767095	62.4935888	62.4900177	21.6661538	1718005627.7095351	-2.99382584	-1881758.0	-1883906.0	-1885767.0	-1885943.0	-0.322508778	-2256215.0	-2252937.0	-2252936.0	-2251421.0	20	1.0	0.375	10-06-24 09:47:14.394598
9.599	0.048	250	250	26214	26214	26214	26214	50.0300049	49.9766015	49.9964867	49.9941286	21.4402935	1718005667.344283	-2.39452144	-1504790.0	-1506201.0	-1507742.0	-1508102.0	-0.257937004	-1804296.0	-1801387.0	-1801453.0	-1800118.0	20	1.0	0.4	10-06-24 09:47:54.029325
10.199	0.051	250	250	27852	27852	27852	27852	37.5272366	37.4827756	37.5054218	37.5025252	21.1579921	1718005706.9613514	-1.79499563	-1127726.0	-1128379.0	-1129596.0	-1130149.0	-0.193356021	-1352226.0	-1349741.0	-1349899.0	-1348752.0	20	1.0	0.425	10-06-24 09:48:33.659385
10.8	0.054	250	250	29490	29490	29490	29490	25.0248987	24.9888287	25.0156891	25.0129098	20.8744449	1718005746.6045399	-1.19513081	-750423.1	-750341.5	-751234.1	-751978.3	-0.128724273	-899821.6	-897777.6	-897995.4	-897015.7	20	1.0	0.45	10-06-24 09:49:13.294587
11.4	0.057	250	250	31129	31129	31129	31129	12.5150011	12.4883548	12.5164018	12.5145142	20.4058591	1718005786.2136118	-0.596160246	-373725.2	-372904.8	-373473.5	-374414.2	-0.0642028518	-448223.0	-446596.0	-446908.5	-446098.2	20	1.0	0.475	10-06-24 09:49:52.903456
11.999	0.061	250	250	32767	32767	32767	32767	0.01017894	-0.00680308598	0.0238181408	0.0215553617	19.8993503	1718005825.8214443	0.00322041033	3243.56	4795.112	4546.568	3424.036	0.000350211461	3597.836	4824.048	4389.564	5016.376	20	1.0	0.5	10-06-24 09:50:32.512644
12.599	0.064	250	250	34405	34405	34405	34405	-12.4910145	-12.4980763	-12.465038	-12.4675028	19.5898338	1718005865.453292	0.602130778	379933.4	382226.2	382298.8	381007.8	0.0648522227	455105.9	455883.0	455391.9	455828.8	20	1.0	0.525	10-06-24 09:51:12.143207
13.199	0.067	250	250	36044	36044	36044	36044	-25.0015057	-24.9993185	-24.9636499	-24.9658009	19.9645972	1718005905.0809202	1.20157727	756980.4	760007.3	760394.5	758928.1	0.129420976	907156.2	907465.6	906880.4	907125.1	20	1.0	0.55	10-06-24 09:51:51.769661
13.799	0.07	250	250	37682	37682	37682	37682	-37.5041811	-37.4922553	-37.4541524	-37.455532	20.1676373	1718005944.6849527	1.8002106	1133497.0	1137255.0	1137973.0	1136315.0	0.193862993	1358246.0	1358117.0	1357457.0	1357519.0	20	1.0	0.575	10-06-24 09:52:31.375065
14.399	0.073	250	250	39321	39321	39321	39321	-50.0155557	-49.9938116	-49.9541043	-49.9550125	20.5887896	1718005984.2894552	2.39951904	1510446.0	1514950.0	1515988.0	1514139.0	0.258391789	1809964.0	1809404.0	1808655.0	1808546.0	20	1.0	0.6	10-06-24 09:53:10.979347
