# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.104	0.0	250	250	-7438728.0	-7452229.0	-7459320.0	-7457279.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8741117	9.9e+37	24.3811875	6	15.999999999999998	25-03-24 15:16:07.247653
0.601	0.002	250	250	-7153658.0	-7166207.0	-7172610.0	-7170257.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3767711	9.9e+37	24.427563	6	15.999999999999998	25-03-24 15:16:15.036183
1.201	0.005	250	250	-6778776.0	-6790569.0	-6796619.0	-6794479.0	-8125705.0	-8116798.0	-8115820.0	-8111826.0	-10.7803721	-1.16096075	24.4091325	6	15.999999999999998	25-03-24 15:16:22.846979
1.8	0.008	250	250	-6402875.0	-6413911.0	-6419652.0	-6417678.0	-7674980.0	-7666504.0	-7665610.0	-7661808.0	-10.1825859	-1.09656365	24.3934666	6	15.999999999999998	25-03-24 15:16:30.644666
2.401	0.011	250	250	-6025708.0	-6036025.0	-6041434.0	-6039634.0	-7222792.0	-7214741.0	-7213927.0	-7210333.0	-9.58287852	-1.03195557	24.4260192	6	15.999999999999998	25-03-24 15:16:38.661726
3.001	0.015	250	250	-5649115.0	-5658670.0	-5663751.0	-5662144.0	-6771445.0	-6763814.0	-6763033.0	-6759642.0	-8.9840429	-0.967469734	24.3354104	6	15.999999999999998	25-03-24 15:16:46.691950
3.601	0.018	250	250	-5272627.0	-5281435.0	-5286223.0	-5284795.0	-6320107.0	-6312929.0	-6312230.0	-6309031.0	-8.38542594	-0.902990403	24.3446257	6	15.999999999999998	25-03-24 15:16:54.495889
4.201	0.021	250	250	-4895793.0	-4903883.0	-4908316.0	-4907066.0	-5868490.0	-5861739.0	-5861117.0	-5858064.0	-7.78621898	-0.838472007	24.3685853	6	15.999999999999998	25-03-24 15:17:02.525266
4.8	0.024	250	250	-4519179.0	-4526514.0	-4530636.0	-4529573.0	-5417213.0	-5410865.0	-5410313.0	-5407477.0	-7.18745023	-0.773990285	24.4545865	6	15.999999999999998	25-03-24 15:17:10.359340
5.401	0.027	250	250	-4142175.0	-4148794.0	-4152576.0	-4151717.0	-4965238.0	-4959333.0	-4958859.0	-4956186.0	-6.58798695	-0.709427653	24.4785462	6	15.999999999999998	25-03-24 15:17:18.390747
6.0	0.03	250	250	-3765537.0	-3771406.0	-3774887.0	-3774205.0	-4513873.0	-4508395.0	-4508002.0	-4505527.0	-5.98909365	-0.644938625	24.4395429	6	15.999999999999998	25-03-24 15:17:26.227066
6.6	0.033	250	250	-3388497.0	-3393617.0	-3396749.0	-3396266.0	-4062013.0	-4056961.0	-4056638.0	-4054360.0	-5.38959577	-0.580383941	24.508035	6	15.999999999999998	25-03-24 15:17:34.248662
7.2	0.036	250	250	-3011967.0	-3016328.0	-3019136.0	-3018839.0	-3610738.0	-3606124.0	-3605879.0	-3603794.0	-4.79092897	-0.515916324	24.4911484	6	15.999999999999998	25-03-24 15:17:42.075836
7.801	0.039	250	250	-2634554.0	-2638183.0	-2640685.0	-2640557.0	-3158493.0	-3154308.0	-3154135.0	-3152232.0	-4.1908718	-0.451313595	24.515108	6	15.999999999999998	25-03-24 15:17:49.899600
8.4	0.042	250	250	-2258118.0	-2261015.0	-2263191.0	-2263234.0	-2707394.0	-2703641.0	-2703564.0	-2701829.0	-3.59238611	-0.386872445	24.5771495	6	15.999999999999998	25-03-24 15:17:57.700419
9.0	0.045	250	250	-1881625.0	-1883776.0	-1885639.0	-1885866.0	-2256212.0	-2252883.0	-2252859.0	-2251352.0	-2.99376153	-0.322412191	24.59558	6	15.999999999999998	25-03-24 15:18:05.715707
9.6	0.048	250	250	-1504785.0	-1506200.0	-1507743.0	-1508148.0	-1804588.0	-1801683.0	-1801761.0	-1800417.0	-2.39459264	-0.257887219	24.6112459	6	15.999999999999998	25-03-24 15:18:13.755191
10.2	0.051	250	250	-1127724.0	-1128397.0	-1129613.0	-1130204.0	-1352672.0	-1350207.0	-1350357.0	-1349209.0	-1.79504822	-0.193329833	24.5111228	6	15.999999999999998	25-03-24 15:18:21.625200
10.801	0.054	250	250	-750485.3	-750418.1	-751299.0	-752081.5	-900506.1	-898469.5	-898709.9	-897739.0	-1.19525609	-0.128727995	24.5593413	6	15.999999999999998	25-03-24 15:18:29.648633
11.401	0.058	250	250	-373820.2	-372999.1	-373569.8	-374533.7	-449026.8	-447430.9	-447746.4	-446955.9	-0.596347318	-0.0642388089	24.5390677	6	15.999999999999998	25-03-24 15:18:37.712530
12.001	0.061	250	250	3019.852	4580.564	4327.484	3197.04	2611.016	3788.764	3397.864	3965.672	0.00281944109	0.000286056656	24.5344601	6	15.999999999999998	25-03-24 15:18:45.552221
12.6	0.064	250	250	379666.6	381967.5	382031.6	380733.3	454058.8	454793.6	454336.0	454732.2	0.601739764	0.0647866588	24.5012851	6	15.999999999999998	25-03-24 15:18:53.379320
13.2	0.067	250	250	756501.7	759533.7	759926.2	758454.5	905737.7	906018.2	905479.9	905689.6	1.20093375	0.129318339	24.4874622	6	15.999999999999998	25-03-24 15:19:01.446004
13.8	0.07	250	250	1132903.0	1136678.0	1137392.0	1135743.0	1356902.0	1356769.0	1356155.0	1356193.0	1.7994199	0.193770786	24.4951336	6	15.999999999999998	25-03-24 15:19:09.249231
