# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.107	0.0	250	250	-7445627.0	-7458747.0	-7465491.0	-7462987.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.895726	9.9e+37	33.46892	6	25.999999999999996	19-03-24 17:12:24.768682
0.601	0.002	250	250	-7154394.0	-7167033.0	-7173629.0	-7171087.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.37801	9.9e+37	33.2198109	6	25.999999999999996	19-03-24 17:12:35.702384
1.201	0.005	250	250	-6779073.0	-6791006.0	-6797264.0	-6794881.0	-8125483.0	-8116052.0	-8115243.0	-8111651.0	-10.7809879	-1.16081295	32.937153	6	25.999999999999996	19-03-24 17:12:45.757586
1.8	0.008	250	250	-6402948.0	-6414142.0	-6420015.0	-6417875.0	-7674089.0	-7665126.0	-7664359.0	-7660940.0	-10.1828491	-1.09639087	32.7618179	6	25.999999999999996	19-03-24 17:12:56.691243
2.401	0.011	250	250	-6025742.0	-6036202.0	-6041779.0	-6039800.0	-7222704.0	-7214195.0	-7213495.0	-7210232.0	-9.58303973	-1.0318591	32.4349551	6	25.999999999999996	19-03-24 17:13:05.811849
3.001	0.015	250	250	-5649069.0	-5658795.0	-5664005.0	-5662202.0	-6771419.0	-6763391.0	-6762705.0	-6759649.0	-8.98414905	-0.967386686	32.3096343	6	25.999999999999996	19-03-24 17:13:16.044012
3.601	0.018	250	250	-5272592.0	-5281530.0	-5286416.0	-5284832.0	-6320495.0	-6312936.0	-6312357.0	-6309432.0	-8.385459	-0.902977271	32.1535089	6	25.999999999999996	19-03-24 17:13:25.781892
4.201	0.021	250	250	-4895677.0	-4903826.0	-4908364.0	-4906995.0	-5868828.0	-5861692.0	-5861176.0	-5858441.0	-7.78612443	-0.838449069	31.9961719	6	25.999999999999996	19-03-24 17:13:36.848886
4.8	0.024	250	250	-4519065.0	-4526499.0	-4530727.0	-4529526.0	-5417563.0	-5410908.0	-5410450.0	-5407849.0	-7.18739313	-0.773983952	31.8403673	6	25.999999999999996	19-03-24 17:13:48.301240
5.401	0.027	250	250	-4142048.0	-4148698.0	-4152619.0	-4151606.0	-4965790.0	-4959584.0	-4959183.0	-4956740.0	-6.58778627	-0.709428501	31.8690216	6	25.999999999999996	19-03-24 17:13:58.659428
6.0	0.03	250	250	-3765411.0	-3771343.0	-3774898.0	-3774102.0	-4514426.0	-4508687.0	-4508392.0	-4506103.0	-5.98898693	-0.644955533	31.757125	6	25.999999999999996	19-03-24 17:14:10.725523
6.601	0.033	250	250	-3388443.0	-3393610.0	-3396851.0	-3396239.0	-4062686.0	-4057405.0	-4057136.0	-4055034.0	-5.38955268	-0.580436344	31.768102	6	25.999999999999996	19-03-24 17:14:19.978260
7.2	0.036	250	250	-3011884.0	-3016304.0	-3019200.0	-3018790.0	-3611486.0	-3606656.0	-3606479.0	-3604545.0	-4.79075368	-0.515971827	31.786694	6	25.999999999999996	19-03-24 17:14:30.123975
7.801	0.039	250	250	-2634429.0	-2638107.0	-2640681.0	-2640442.0	-3159165.0	-3154811.0	-3154688.0	-3152913.0	-4.19070804	-0.451374633	31.8507265	6	25.999999999999996	19-03-24 17:14:40.536547
8.4	0.042	250	250	-2257938.0	-2260853.0	-2263102.0	-2263070.0	-2708016.0	-2704097.0	-2704076.0	-2702465.0	-3.59202944	-0.386914929	31.8815311	6	25.999999999999996	19-03-24 17:14:51.134012
9.0	0.045	250	250	-1881584.0	-1883753.0	-1885670.0	-1885832.0	-2256894.0	-2253430.0	-2253478.0	-2252065.0	-2.99366244	-0.322470379	32.0291029	6	25.999999999999996	19-03-24 17:15:00.288482
9.6	0.048	250	250	-1504665.0	-1506087.0	-1507677.0	-1508028.0	-1805098.0	-1802085.0	-1802176.0	-1800952.0	-2.39443028	-0.25793935	32.252302	6	25.999999999999996	19-03-24 17:15:10.431545
10.2	0.051	250	250	-1127614.0	-1128280.0	-1129539.0	-1130094.0	-1353174.0	-1350619.0	-1350779.0	-1349704.0	-1.79481118	-0.193378304	32.4819043	6	25.999999999999996	19-03-24 17:15:20.061368
10.801	0.054	250	250	-750384.6	-750306.3	-751233.3	-751982.9	-900993.9	-898894.1	-899147.6	-898233.6	-1.19510815	-0.128803471	32.5733794	6	25.999999999999996	19-03-24 17:15:29.176480
11.401	0.058	250	250	-373769.7	-372944.3	-373537.1	-374480.2	-449546.8	-447914.7	-448247.3	-447447.6	-0.596187421	-0.0642910943	32.6410709	6	25.999999999999996	19-03-24 17:15:39.299332
12.001	0.061	250	250	2985.2	4562.336	4295.236	3163.028	2077.004	3256.248	2855.252	3454.932	0.00282962793	0.000221606781	32.7279722	6	25.999999999999996	19-03-24 17:15:48.609982
12.6	0.064	250	250	379512.7	381831.6	381895.2	380578.6	453400.1	454123.4	453658.2	454064.2	0.601551487	0.0646961262	32.6858937	6	25.999999999999996	19-03-24 17:15:58.967859
13.201	0.067	250	250	756350.7	759411.3	759809.1	758301.5	905151.0	905412.6	904879.7	905153.9	1.20079901	0.129254842	32.5630201	6	25.999999999999996	19-03-24 17:16:09.210847
13.799	0.07	250	250	1132938.0	1136747.0	1137472.0	1135774.0	1356587.0	1356372.0	1355761.0	1355854.0	1.79947198	0.193704324	32.5999071	6	25.999999999999996	19-03-24 17:16:18.320755
14.399	0.073	250	250	1509699.0	1514255.0	1515311.0	1513424.0	1808194.0	1807538.0	1806870.0	1806804.0	2.39849856	0.258231728	32.5587434	6	25.999999999999996	19-03-24 17:16:28.352650
14.999	0.076	250	250	1886278.0	1891591.0	1892981.0	1890893.0	2259632.0	2258519.0	2257771.0	2257541.0	2.99740188	0.322730845	32.3538393	6	25.999999999999996	19-03-24 17:16:38.205060
15.6	0.079	250	250	2263613.0	2269678.0	2271391.0	2269117.0	2711960.0	2710425.0	2709618.0	2709180.0	3.59729389	0.387359495	32.2937627	6	25.999999999999996	19-03-24 17:16:48.944898
16.2	0.082	250	250	2640692.0	2647502.0	2649551.0	2647085.0	3164028.0	3162039.0	3161168.0	3160560.0	4.19670869	0.451905902	32.1004534	6	25.999999999999996	19-03-24 17:16:58.432261
16.8	0.085	250	250	3017115.0	3024689.0	3027059.0	3024402.0	3615421.0	3612936.0	3611974.0	3611216.0	4.79526287	0.516396788	32.0778816	6	25.999999999999996	19-03-24 17:17:07.469398
17.4	0.088	250	250	3393941.0	3402243.0	3404961.0	3402113.0	4067076.0	4064180.0	4063175.0	4062225.0	5.39442207	0.580920279	31.8351758	6	25.999999999999996	19-03-24 17:17:16.076231
