# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
7.8	0.039	250	250	-2634709.0	-2638321.0	-2640750.0	-2640656.0	-3158721.0	-3154673.0	-3154485.0	-3152462.0	-4.19093895	-0.451344123	17.7310892	1711459468.2255328	6	30.999999999999996	26-03-24 14:24:28.225588
8.4	0.042	250	250	-2258207.0	-2261105.0	-2263226.0	-2263284.0	-2707476.0	-2703830.0	-2703703.0	-2701902.0	-3.59232017	-0.386876427	17.6991426	1711459476.0577068	6	30.999999999999996	26-03-24 14:24:36.057763
8.999	0.045	250	250	-1881771.0	-1883915.0	-1885721.0	-1885964.0	-2256346.0	-2253126.0	-2253113.0	-2251480.0	-2.99386235	-0.322437851	17.7279949	1711459483.881026	6	30.999999999999996	26-03-24 14:24:43.881084
9.599	0.048	250	250	-1504861.0	-1506268.0	-1507772.0	-1508181.0	-1804606.0	-1801813.0	-1801864.0	-1800453.0	-2.39460881	-0.257905399	17.7062862	1711459491.6810062	6	30.999999999999996	26-03-24 14:24:51.681066
10.199	0.051	250	250	-1127839.0	-1128505.0	-1129703.0	-1130284.0	-1352744.0	-1350357.0	-1350481.0	-1349279.0	-1.79516581	-0.19334663	17.813621	1711459499.7565687	6	30.999999999999996	26-03-24 14:24:59.756624
10.8	0.055	250	250	-750555.4	-750475.1	-751361.6	-752123.8	-900535.1	-898568.7	-898778.7	-897796.4	-1.19534029	-0.12874575	17.8387504	1711459507.840148	6	30.999999999999996	26-03-24 14:25:07.840203
11.4	0.058	250	250	-373868.8	-373058.6	-373626.8	-374560.3	-449033.2	-447474.1	-447783.9	-446955.1	-0.59635235	-0.06423768	17.822626	1711459515.6837928	6	30.999999999999996	26-03-24 14:25:15.683854
12.0	0.061	250	250	3011.036	4560.796	4302.876	3198.584	2685.22	3834.208	3429.924	4060.832	0.00284150663	0.000294447805	17.8784691	1711459523.485954	6	30.999999999999996	26-03-24 14:25:23.486019
12.599	0.064	250	250	379688.4	381961.4	382017.6	380752.8	454176.4	454886.8	454407.7	454841.6	0.601726098	0.0647947438	17.9653281	1711459531.342267	6	30.999999999999996	26-03-24 14:25:31.342322
13.2	0.067	250	250	756723.2	759736.9	760096.6	758661.9	906111.1	906414.9	905848.4	906069.1	1.20118482	0.129368282	18.0016261	1711459539.4142978	6	30.999999999999996	26-03-24 14:25:39.414359
13.799	0.07	250	250	1133193.0	1136945.0	1137617.0	1136020.0	1357346.0	1357231.0	1356578.0	1356586.0	1.799772	0.193826365	18.011864	1711459547.4709268	6	30.999999999999996	26-03-24 14:25:47.470984
14.399	0.073	250	250	1510104.0	1514595.0	1515579.0	1513812.0	1809146.0	1808626.0	1807903.0	1807699.0	2.39900072	0.258363844	18.0239634	1711459555.4800158	6	30.999999999999996	26-03-24 14:25:55.480073
14.999	0.076	250	250	1886666.0	1891900.0	1893191.0	1891260.0	2260521.0	2259580.0	2258778.0	2258383.0	2.99761039	0.322839083	18.0276862	1711459563.4997666	6	30.999999999999996	26-03-24 14:26:03.499824
15.599	0.079	250	250	2264010.0	2269975.0	2271597.0	2269471.0	2712884.0	2711512.0	2710618.0	2710052.0	3.59752241	0.38744595	18.0379242	1711459571.6043284	6	30.999999999999996	26-03-24 14:26:11.604388
16.2	0.082	250	250	2640821.0	2647523.0	2649463.0	2647161.0	3164391.0	3162610.0	3161629.0	3160883.0	4.196575	0.451955921	18.0183791	1711459579.4031084	6	30.999999999999996	26-03-24 14:26:19.403163
16.8	0.085	250	250	3017343.0	3024792.0	3027044.0	3024569.0	3615700.0	3613505.0	3612444.0	3611469.0	4.79532872	0.516438946	18.0081412	1711459587.4318619	6	30.999999999999996	26-03-24 14:26:27.431917
17.4	0.088	250	250	3394141.0	3402316.0	3404893.0	3402245.0	4067441.0	4064812.0	4063682.0	4062524.0	5.39433303	0.580978302	17.9923189	1711459595.4702034	6	30.999999999999996	26-03-24 14:26:35.470263
18.0	0.092	250	250	3771033.0	3779953.0	3782839.0	3779999.0	4519260.0	4516212.0	4514985.0	4513638.0	5.99350526	0.645517247	17.954788	1711459603.5458012	6	30.999999999999996	26-03-24 14:26:43.545859
18.6	0.095	250	250	4147798.0	4157449.0	4160665.0	4157658.0	4970862.0	4967423.0	4966110.0	4964527.0	6.59254033	0.710027882	18.0183791	1711459611.6285872	6	30.999999999999996	26-03-24 14:26:51.628644
19.199	0.098	250	250	4524227.0	4534615.0	4538128.0	4534956.0	5421965.0	5418106.0	5416699.0	5414945.0	7.19094956	0.774460413	17.998834	1711459619.6391587	6	30.999999999999996	26-03-24 14:26:59.639252
19.8	0.101	250	250	4901302.0	4912434.0	4916247.0	4912896.0	5874052.0	5869785.0	5868328.0	5866296.0	7.7904434	0.83905177	18.0745243	1711459627.6623979	6	30.999999999999996	26-03-24 14:27:07.662456
20.4	0.104	250	250	5278107.0	5289974.0	5294121.0	5290587.0	6325773.0	6321096.0	6319536.0	6317354.0	8.38946733	0.903576739	18.0332706	1711459635.4636016	6	30.999999999999996	26-03-24 14:27:15.463661
21.0	0.107	250	250	5654529.0	5667136.0	5671550.0	5667906.0	6777121.0	6772019.0	6770378.0	6768011.0	8.98793332	0.968048569	18.0500235	1711459643.26439	6	30.999999999999996	26-03-24 14:27:23.264445
21.6	0.11	250	250	6030886.0	6044251.0	6048964.0	6045160.0	7228431.0	7222919.0	7221195.0	7218602.0	9.58631323	1.03251959	18.0816679	1711459651.0789044	6	30.999999999999996	26-03-24 14:27:31.078959
22.199	0.113	250	250	6406793.0	6420868.0	6425933.0	6421945.0	7678905.0	7672989.0	7671147.0	7668393.0	10.1839237	1.09686106	18.0348298	1711459658.9177625	6	30.999999999999996	26-03-24 14:27:38.917820
22.799	0.117	250	250	6783170.0	6798027.0	6803335.0	6799202.0	8130007.0	8123673.0	8121769.0	8118834.0	10.782263	1.16129685	18.1430954	1711459666.9461396	6	30.999999999999996	26-03-24 14:27:46.946198
23.399	0.12	250	250	6844334.0	7487256.0	6865580.0	7488969.0	8388607.0	8388607.0	8388607.0	8388607.0	11.379397	9.9e+37	18.1158024	1711459674.9987588	6	30.999999999999996	26-03-24 14:27:54.998823
23.999	0.123	250	250	6835729.0	7487473.0	6857037.0	7489156.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9647741	9.9e+37	18.2063842	1711459682.832363	6	30.999999999999996	26-03-24 14:28:02.832430
