# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.096	0.0	250	250	-7445980.0	-7459367.0	-7466359.0	-7464003.0	-7445241.0	-7439228.0	-7438155.0	-7435446.0	-11.8925686	27.9271728	6	3.0	11-03-24 19:06:36.298596
0.601	0.002	250	250	-7160274.0	-7172893.0	-7179483.0	-7176904.0	-7179482.0	-7173728.0	-7172692.0	-7170027.0	-11.386518	27.8939979	6	3.0	11-03-24 19:06:43.676416
1.201	0.005	250	250	-6785215.0	-6797125.0	-6803382.0	-6800952.0	-6803417.0	-6797888.0	-6796975.0	-6794380.0	-10.7898432	27.8847826	6	3.0	11-03-24 19:06:51.369085
1.8	0.008	250	250	-6409037.0	-6420206.0	-6426098.0	-6423921.0	-6426287.0	-6421023.0	-6420144.0	-6417680.0	-10.1916847	27.8433139	6	3.0	11-03-24 19:06:58.625689
2.401	0.012	250	250	-6031546.0	-6041956.0	-6047536.0	-6045561.0	-6047779.0	-6042771.0	-6041969.0	-6039576.0	-9.59147729	27.8516077	6	3.0	11-03-24 19:07:05.852246
3.001	0.015	250	250	-5654643.0	-5664302.0	-5669531.0	-5667741.0	-5669895.0	-5665141.0	-5664388.0	-5662149.0	-8.99222675	27.7956937	6	3.0	11-03-24 19:07:13.373175
3.601	0.018	250	250	-5277894.0	-5286794.0	-5291703.0	-5290117.0	-5292145.0	-5287635.0	-5286987.0	-5284839.0	-8.39319274	27.640279	6	3.0	11-03-24 19:07:20.773464
4.201	0.021	250	250	-4900621.0	-4908781.0	-4913317.0	-4911960.0	-4913901.0	-4909619.0	-4909050.0	-4906996.0	-7.79335797	27.6636163	6	3.0	11-03-24 19:07:29.676735
4.8	0.024	250	250	-4523839.0	-4531255.0	-4535497.0	-4534287.0	-4536129.0	-4532081.0	-4531603.0	-4529701.0	-7.19429366	27.6295198	6	3.0	11-03-24 19:07:37.063950
5.401	0.027	250	250	-4146446.0	-4153113.0	-4157027.0	-4156012.0	-4157760.0	-4153956.0	-4153548.0	-4151751.0	-6.5943006	27.5677776	6	3.0	11-03-24 19:07:44.601743
6.0	0.03	250	250	-3769541.0	-3775467.0	-3779038.0	-3778199.0	-3779848.0	-3776286.0	-3775959.0	-3774269.0	-5.99506342	27.5447394	6	3.0	11-03-24 19:07:51.771398
6.6	0.033	250	250	-3392195.0	-3397370.0	-3400610.0	-3399990.0	-3401540.0	-3398212.0	-3397959.0	-3396400.0	-5.3951422	27.4089759	6	3.0	11-03-24 19:07:59.042682
7.2	0.036	250	250	-3015385.0	-3019804.0	-3022690.0	-3022287.0	-3023742.0	-3020664.0	-3020485.0	-3019025.0	-4.7959776	27.4452146	6	3.0	11-03-24 19:08:06.520812
7.801	0.039	250	250	-2637681.0	-2641342.0	-2643903.0	-2643681.0	-2645044.0	-2642209.0	-2642100.0	-2640758.0	-4.19546805	27.507256	6	3.0	11-03-24 19:08:13.814013
8.4	0.042	250	250	-2260836.0	-2263768.0	-2265986.0	-2265962.0	-2267220.0	-2264639.0	-2264613.0	-2263386.0	-3.59639764	27.3502974	6	3.0	11-03-24 19:08:21.265737
8.999	0.045	250	250	-1884120.0	-1886305.0	-1888199.0	-1888369.0	-1889527.0	-1887176.0	-1887226.0	-1886118.0	-2.99741311	27.3957513	6	3.0	11-03-24 19:08:28.440123
9.599	0.048	250	250	-1506950.0	-1508374.0	-1509960.0	-1510307.0	-1511370.0	-1509254.0	-1509384.0	-1508391.0	-2.3977927	27.4138827	6	3.0	11-03-24 19:08:35.844934
10.2	0.051	250	250	-1129579.0	-1130270.0	-1131515.0	-1132064.0	-1133032.0	-1131163.0	-1131365.0	-1130475.0	-1.79786089	27.3810069	6	3.0	11-03-24 19:08:43.094040
10.801	0.055	250	250	-752020.3	-751948.6	-752864.2	-753616.1	-754479.1	-752847.2	-753130.8	-752352.4	-1.19758274	27.2599878	6	3.0	11-03-24 19:08:50.757097
11.4	0.058	250	250	-375047.3	-374235.6	-374824.8	-375766.7	-376532.3	-375142.7	-375512.4	-374829.9	-0.598244536	27.2139115	6	3.0	11-03-24 19:08:57.933991
12.0	0.061	250	250	2077.868	3630.456	3365.964	2244.312	1572.78	2717.304	2270.348	2835.356	0.00133947521	27.127288	6	3.0	11-03-24 19:09:05.209675
12.6	0.064	250	250	378908.4	381193.5	381269.5	379958.3	379388.7	380278.5	379765.0	380208.3	0.600501745	27.0990198	6	3.0	11-03-24 19:09:12.370936
