# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.098	0.0	250	250	-7438361.0	-7451828.0	-7459023.0	-7456815.0	-7445228.0	-7439387.0	-7438436.0	-7435733.0	-11.8952867	28.4155818	6	4.0	11-03-24 19:11:42.401646
0.601	0.002	250	250	-7160458.0	-7173083.0	-7179642.0	-7177061.0	-7179614.0	-7173912.0	-7172855.0	-7170175.0	-11.3866913	28.7338076	6	4.0	11-03-24 19:11:49.968607
1.201	0.005	250	250	-6785223.0	-6797087.0	-6803326.0	-6800935.0	-6803426.0	-6797934.0	-6796936.0	-6794390.0	-10.7897855	28.9439156	6	4.0	11-03-24 19:11:57.358003
1.8	0.008	250	250	-6409068.0	-6420194.0	-6426107.0	-6423882.0	-6426248.0	-6421012.0	-6420102.0	-6417667.0	-10.1916185	29.0330044	6	4.0	11-03-24 19:12:04.701617
2.401	0.012	250	250	-6031538.0	-6041915.0	-6047513.0	-6045503.0	-6047774.0	-6042779.0	-6041939.0	-6039623.0	-9.59140369	29.2707582	6	4.0	11-03-24 19:12:11.887213
3.001	0.015	250	250	-5654625.0	-5664279.0	-5669495.0	-5667717.0	-5669873.0	-5665102.0	-5664352.0	-5662161.0	-8.99215364	29.4596711	6	4.0	11-03-24 19:12:19.446007
3.601	0.018	250	250	-5277815.0	-5286691.0	-5291603.0	-5289991.0	-5292086.0	-5287585.0	-5286890.0	-5284810.0	-8.39307269	29.6061938	6	4.0	11-03-24 19:12:26.613926
4.201	0.021	250	250	-4900679.0	-4908814.0	-4913366.0	-4911995.0	-4913942.0	-4909699.0	-4909100.0	-4907126.0	-7.79341331	29.7269138	6	4.0	11-03-24 19:12:34.090066
4.8	0.024	250	250	-4523807.0	-4531196.0	-4535429.0	-4534246.0	-4536110.0	-4532078.0	-4531594.0	-4529702.0	-7.19430342	29.8467122	6	4.0	11-03-24 19:12:41.359211
5.4	0.027	250	250	-4146444.0	-4153076.0	-4156998.0	-4155991.0	-4157746.0	-4153975.0	-4153541.0	-4151763.0	-6.59428093	29.8368746	6	4.0	11-03-24 19:12:48.775931
6.0	0.03	250	250	-3769505.0	-3775411.0	-3778991.0	-3778180.0	-3779847.0	-3776291.0	-3775948.0	-3774304.0	-5.99501152	29.5834548	6	4.0	11-03-24 19:12:56.162614
6.6	0.033	250	250	-3392132.0	-3397300.0	-3400545.0	-3399926.0	-3401498.0	-3398193.0	-3397915.0	-3396376.0	-5.39503158	29.1789048	6	4.0	11-03-24 19:13:03.407354
7.2	0.036	250	250	-3015358.0	-3019777.0	-3022682.0	-3022260.0	-3023728.0	-3020639.0	-3020453.0	-3019034.0	-4.79599562	28.9577384	6	4.0	11-03-24 19:13:10.825647
7.8	0.039	250	250	-2637690.0	-2641372.0	-2643918.0	-2643713.0	-2645090.0	-2642251.0	-2642139.0	-2640812.0	-4.19556735	28.7181416	6	4.0	11-03-24 19:13:18.105868
8.4	0.042	250	250	-2260837.0	-2263766.0	-2265993.0	-2265964.0	-2267244.0	-2264664.0	-2264628.0	-2263409.0	-3.59640339	28.5762265	6	4.0	11-03-24 19:13:25.465596
8.999	0.045	250	250	-1884089.0	-1886256.0	-1888164.0	-1888332.0	-1889513.0	-1887158.0	-1887208.0	-1886106.0	-2.99744778	28.3569033	6	4.0	11-03-24 19:13:32.976298
9.599	0.048	250	250	-1506914.0	-1508329.0	-1509921.0	-1510277.0	-1511341.0	-1509231.0	-1509358.0	-1508358.0	-2.39776082	28.2085375	6	4.0	11-03-24 19:13:40.354944
10.2	0.051	250	250	-1129560.0	-1130243.0	-1131498.0	-1132050.0	-1133010.0	-1131140.0	-1131347.0	-1130465.0	-1.7978626	27.932702	6	4.0	11-03-24 19:13:47.916701
10.801	0.055	250	250	-752017.2	-751952.8	-752870.4	-753622.8	-754487.3	-752858.0	-753138.5	-752362.8	-1.19760006	27.8039875	6	4.0	11-03-24 19:13:55.092910
11.4	0.058	250	250	-375136.5	-374329.2	-374918.4	-375857.4	-376623.8	-375235.7	-375598.2	-374930.0	-0.598386397	27.524765	6	4.0	11-03-24 19:14:02.267886
12.0	0.061	250	250	1978.104	3531.064	3268.28	2137.904	1479.128	2621.824	2177.08	2740.988	0.00123889293	27.1497038	6	4.0	11-03-24 19:14:09.640897
12.6	0.064	250	250	378839.6	381129.0	381199.6	379893.5	379323.8	380220.3	379704.3	380145.9	0.600408483	26.9005925	6	4.0	11-03-24 19:14:17.109369
13.2	0.067	250	250	755947.0	758982.2	759382.6	757887.9	757423.3	758071.2	757483.2	757814.6	1.19998765	26.4923563	6	4.0	11-03-24 19:14:24.255890
13.799	0.07	250	250	1132702.0	1136474.0	1137208.0	1135512.0	1135151.0	1135563.0	1134885.0	1135109.0	1.79895885	26.1845666	6	4.0	11-03-24 19:14:31.401457
14.399	0.073	250	250	1509700.0	1514214.0	1515279.0	1513405.0	1513129.0	1513300.0	1512549.0	1512662.0	2.39840059	26.146784	6	4.0	11-03-24 19:14:38.593476
14.999	0.076	250	250	1886515.0	1891778.0	1893173.0	1891104.0	1890933.0	1890862.0	1890028.0	1890037.0	2.99751101	26.0291278	6	4.0	11-03-24 19:14:45.995954
15.6	0.079	250	250	2264199.0	2270211.0	2271916.0	2269670.0	2269599.0	2269284.0	2268374.0	2268269.0	3.59829871	25.8697037	6	4.0	11-03-24 19:14:55.302713
16.2	0.082	250	250	2641842.0	2648574.0	2650621.0	2648190.0	2648216.0	2647657.0	2646665.0	2646442.0	4.19811192	25.7062944	6	4.0	11-03-24 19:15:03.731840
16.8	0.085	250	250	3018557.0	3026041.0	3028433.0	3025795.0	3025902.0	3025116.0	3024048.0	3023726.0	4.79711413	25.6651249	6	4.0	11-03-24 19:15:10.967052
17.4	0.088	250	250	3395603.0	3403826.0	3406545.0	3403713.0	3403930.0	3402906.0	3401748.0	3401313.0	5.39653602	25.4964856	6	4.0	11-03-24 19:15:18.134140
18.0	0.092	250	250	3772789.0	3781763.0	3784824.0	3781806.0	3782111.0	3780856.0	3779624.0	3779076.0	5.99627385	25.408019	6	4.0	11-03-24 19:15:25.504291
